"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:40 PM"
"Sample Rate","20"
"Duration","34"
"Segment","Session"
"Beacon Markers","34"
"Segment Times","0:34.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.1562","13.0913","1.3677","58.3453","-0.4895","-0.0851","-0.0864","-2.9336","0.3977","0.1805","0.1415","0.0000","3084.3169","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3069","0.0000","78.5005","0.0000","0.0000","0.0000","0.0000","12.8802","0.0000","0.0000","1.4188","8.5188","0.0000","504.3069","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2010","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9991","0.0000","0.0000","0.0000","13.6000","13.6000","8.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3790","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4200","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0909","1.4237","58.3609","-0.5546","-0.1332","-0.1152","-2.9375","0.3197","0.2037","0.0804","0.0000","3154.1714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8416","0.0000","78.4762","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.6673","0.0000","500.8416","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2039","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9996","0.0000","0.0000","0.0000","13.6000","13.6000","11.1068","0.0000","0.0000","2.0000","0.0000","0.0000","2.3926","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0906","1.4154","58.3766","-0.5564","-0.2025","-0.1702","-2.9551","0.2598","0.2107","0.0432","0.0000","3177.0286","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0841","0.0000","78.4520","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.6629","0.0000","498.8411","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2068","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.9903","0.0000","0.0000","2.0000","0.0000","0.0000","2.4054","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0902","1.4318","58.3922","-0.4375","-0.2098","-0.1876","-2.9570","0.2639","0.2355","0.0578","0.0000","3176.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.5514","0.0000","78.4277","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4250","8.6152","0.0000","503.5140","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.0194","0.0000","0.0000","0.0000","0.0000","1.1750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.8857","0.0000","0.0000","2.0000","0.0000","0.0000","2.4150","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4233","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0898","1.4642","58.4078","-0.5716","-0.1562","-0.1490","-2.9277","0.2700","0.2118","0.0423","0.0000","3152.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0198","0.0000","78.4034","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4731","8.4692","0.0000","507.9208","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.2621","0.0000","0.0000","0.0000","0.0000","1.1403","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.0286","0.0000","0.0000","2.0000","0.0000","0.0000","2.4213","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4718","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0895","1.4192","58.4234","-0.5463","-0.1416","-0.1264","-2.9268","0.2848","0.2568","0.0520","0.0000","3145.2278","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5149","0.0000","78.3791","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.5000","8.2769","0.0000","505.9406","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.5049","0.0000","0.0000","0.0000","0.0000","1.1117","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.5098","0.0000","0.0000","2.0000","0.0000","0.0000","2.4262","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0891","1.3953","58.4391","-0.5230","-0.1875","-0.1520","-2.9473","0.3076","0.2659","0.0597","0.0000","3157.1089","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0192","0.0000","78.3549","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.5000","8.3165","0.0000","503.9808","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.7476","0.0000","0.0000","0.0000","0.0000","1.0844","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.4314","0.0000","0.0000","2.0000","0.0000","0.0000","2.4292","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0887","1.4716","58.4547","-0.4473","-0.2282","-0.1912","-2.9619","0.2665","0.2788","0.0151","0.0000","3158.3999","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9808","0.0000","78.3307","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4600","8.5107","0.0000","503.0192","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","0.9903","0.0000","0.0000","0.0000","0.0000","1.0725","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.3846","0.0000","0.0000","2.0000","0.0000","0.0000","2.4321","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4638","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0884","1.4558","58.4703","-0.5544","-0.1868","-0.1646","-2.9355","0.2852","0.2988","-0.0039","0.0000","3145.0667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9423","0.0000","78.3065","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.3648","8.5740","0.0000","502.0577","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0643","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.6923","0.0000","0.0000","2.0000","0.0000","0.0000","2.4349","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3686","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0880","1.4058","58.4859","-0.5316","-0.1522","-0.1363","-2.9297","0.3065","0.3282","-0.0120","0.0000","3152.4661","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7115","0.0000","78.2824","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.3000","8.5260","0.0000","504.7115","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0603","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.5882","0.0000","0.0000","2.0000","0.0000","0.0000","2.4369","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0788","1.4543","58.5016","-0.4030","-0.1962","-0.1660","-2.9551","0.3015","0.3167","0.0027","0.0000","3203.9224","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.5962","0.0000","78.2582","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.3000","8.4337","0.0000","507.5962","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0578","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.4118","0.0000","0.0000","2.0000","0.0000","0.0000","2.4364","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0690","1.4491","58.5172","-0.5585","-0.2277","-0.1948","-2.9648","0.2939","0.2806","0.0440","0.0000","3234.3962","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7476","0.0000","78.2341","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.3000","8.2894","0.0000","503.8253","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0520","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5783","13.5783","16.6355","0.0000","0.0000","2.0000","0.0000","0.0000","2.4361","0.0000","0.0000","13.5783","0.0000","13.5783","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0591","1.3932","58.5328","-0.5391","-0.1960","-0.1775","-2.9453","0.2192","0.2791","0.0471","0.0000","3205.1509","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2913","0.0000","78.2099","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.3000","8.2738","0.0000","498.9709","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0444","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5311","13.5311","9.6262","0.0000","0.0000","2.0000","0.0000","0.0000","2.4366","0.0000","0.0000","13.5311","0.0000","13.5311","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0493","1.4552","58.5484","-0.3883","-0.1537","-0.1373","-2.9287","0.2090","0.2734","0.0380","0.0000","3176.9504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0769","0.0000","78.1858","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.3069","8.4680","0.0000","501.0769","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0344","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","6.1900","0.0000","0.0000","2.0000","0.0000","0.0000","2.4371","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3059","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0395","1.4853","58.5641","-0.5711","-0.1890","-0.1622","-2.9512","0.2747","0.2800","0.0394","0.0000","3155.1682","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6731","0.0000","78.1616","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.3564","8.5843","0.0000","504.9231","0.0000","0.0000","23.5500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0226","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","9.6900","0.0000","0.0000","2.0000","0.0000","0.0000","2.4381","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3554","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0297","1.4334","58.5797","-0.5463","-0.2069","-0.1838","-2.9512","0.2871","0.2854","0.0338","0.0000","3139.6792","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.3495","0.0000","78.1375","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.5353","0.0000","506.6990","0.0000","0.0000","23.5375","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0135","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5142","13.5142","11.5234","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.5142","0.0000","13.5142","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0199","1.4544","58.5953","-0.3964","-0.1594","-0.1480","-2.9258","0.2756","0.3110","0.0122","0.0000","3170.3396","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8350","0.0000","78.1135","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.4600","0.0000","507.6699","0.0000","0.0000","23.5135","0.0000","0.0000","0.0000","0.8317","0.0000","0.0000","0.0000","0.0000","1.0069","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5613","13.5613","10.1215","0.0000","0.0000","2.0000","0.0000","0.0000","2.4395","0.0000","0.0000","13.5613","0.0000","13.5613","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0100","1.4939","58.6109","-0.5954","-0.1743","-0.1538","-2.9434","0.2654","0.3132","0.0237","0.0000","3201.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6857","0.0000","78.0894","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.3171","0.0000","508.3143","0.0000","0.0000","23.4894","0.0000","0.0000","0.0000","0.5913","0.0000","0.0000","0.0000","0.0000","1.0016","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.7767","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.0002","1.4312","58.6266","-0.5884","-0.2156","-0.1870","-2.9619","0.2798","0.2791","0.0055","0.0000","3159.8235","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.2095","0.0000","78.0654","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.2173","0.0000","508.7905","0.0000","0.0000","23.4654","0.0000","0.0000","0.0000","0.3510","0.0000","0.0000","0.0000","0.0000","0.9982","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.6602","0.0000","0.0000","2.0000","0.0000","0.0000","2.4395","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9904","1.4353","58.6422","-0.4028","-0.2070","-0.1852","-2.9531","0.2583","0.2925","-0.0024","0.0000","3118.6470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.7281","0.0000","78.0414","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.3135","0.0000","507.3689","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.1106","0.0000","0.0000","0.0000","0.0000","0.9965","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.2745","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9806","1.4313","58.6578","-0.5176","-0.1528","-0.1461","-2.9277","0.2698","0.3265","0.0043","0.0000","3122.0769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.2427","0.0000","78.0173","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.3902","0.0000","504.4563","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.1298","0.0000","0.0000","0.0000","0.0000","0.9980","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.2353","0.0000","0.0000","2.0000","0.0000","0.0000","2.4376","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9708","1.4153","58.6734","-0.5881","-0.1140","-0.1117","-2.9219","0.2751","0.3335","0.0121","0.0000","3127.3655","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.4854","0.0000","77.9933","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.2922","0.0000","501.3010","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.3702","0.0000","0.0000","0.0000","0.0000","0.9983","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.7115","0.0000","0.0000","2.0000","0.0000","0.0000","2.4362","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9610","1.3733","58.6891","-0.5904","-0.1209","-0.1047","-2.9336","0.2556","0.3290","0.0313","0.0000","3125.0667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4563","0.0000","77.9692","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.6514","8.2714","0.0000","497.9029","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.6106","0.0000","0.0000","0.0000","0.0000","0.9959","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.8269","0.0000","0.0000","2.0000","0.0000","0.0000","2.4348","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6457","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9511","1.3691","58.7047","-0.5842","-0.1675","-0.1326","-2.9414","0.2358","0.3013","0.0362","0.0000","3121.7334","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6168","0.0000","77.9451","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.9371","9.4619","0.0000","496.8224","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.8510","0.0000","0.0000","0.0000","0.0000","0.9937","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.0566","0.0000","0.0000","2.0000","0.0000","0.0000","2.4333","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.9314","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9413","1.3966","58.7203","-0.4930","-0.2178","-0.1754","-2.9521","0.2191","0.2858","0.0447","0.0000","3144.6250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0187","0.0000","77.9207","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","2.6750","10.6524","0.0000","498.6916","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9923","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8358","13.8358","17.8868","0.0000","0.0000","2.0000","0.0000","0.0000","2.4261","0.0000","0.0000","13.8358","0.0000","13.8358","0.0000","0.0000","2.6577","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9315","1.4840","58.7359","-0.5700","-0.2123","-0.1816","-2.9512","0.2386","0.2664","0.0336","0.0000","3174.9136","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1000","0.0000","77.8963","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","3.5404","9.9544","0.0000","500.3000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9914","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.0717","14.0717","20.7170","0.0000","0.0000","2.0000","0.0000","0.0000","2.4169","0.0000","0.0000","14.0717","0.0000","14.0717","0.0000","0.0000","3.5231","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9217","1.4753","58.7516","-0.5889","-0.1732","-0.1551","-2.9365","0.2422","0.2578","0.0419","0.0000","3234.3999","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1000","0.0000","77.8720","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","3.8000","9.1777","0.0000","501.3000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9949","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.1889","14.1889","14.6364","0.0000","0.0000","2.0000","0.0000","0.0000","2.4100","0.0000","0.0000","14.1889","0.0000","14.1889","0.0000","0.0000","3.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9119","1.5060","58.7672","-0.4482","-0.1818","-0.1639","-2.9512","0.2449","0.2537","0.0196","0.0000","3306.3999","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.5825","0.0000","77.8500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","3.8000","9.1000","0.0000","502.1456","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.2899","14.2899","7.5657","0.0000","0.0000","2.0000","0.0000","0.0000","2.4040","0.0000","0.0000","14.2899","0.0000","14.2899","0.0000","0.0000","3.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.9020","1.4979","58.7828","-0.5943","-0.1741","-0.1579","-2.9385","0.2250","0.2612","0.0001","0.0000","3305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5243","0.0000","77.8500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","4.5000","9.1000","0.0000","502.6311","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.5123","14.5123","8.3019","0.0000","0.0000","2.0000","0.0000","0.0000","2.3979","0.0000","0.0000","14.5123","0.0000","14.5123","0.0000","0.0000","4.4663","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","12.8922","1.5709","58.7984","-0.5314","-0.1877","-0.1707","-2.9492","0.2251","0.2439","0.0031","0.0000","3272.1428","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.8878","0.0000","77.8500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","5.5000","10.4792","0.0000","503.4486","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9991","0.0000","0.0000","0.0000","14.7481","14.7481","9.7170","0.0000","0.0000","2.0000","0.0000","0.0000","2.3916","0.0000","0.0000","14.7481","0.0000","14.7481","0.0000","0.0000","5.4760","0.0000","0.0000","0.0000","0.0000","0.0000"
