"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:30 PM"
"Sample Rate","20"
"Duration","11"
"Segment","Session"
"Beacon Markers","11"
"Segment Times","0:11.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"35.1623","13.2635","1.4092","72.8750","-0.5747","-0.1264","-0.1765","-2.9824","0.6748","0.9258","1.3179","0.0000","3327.2571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","505.8571","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6000","9.0962","0.0000","510.9429","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.4906","0.0000","0.0000","0.0000","0.0000","1.0611","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.5619","0.0000","0.0000","2.0000","0.0000","0.0000","2.3842","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6217","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1591","13.2644","1.4189","72.8750","-0.5039","-0.1042","-0.1832","-2.9434","0.4473","0.7559","1.4385","0.0000","3308.6858","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.7143","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6000","9.0019","0.0000","508.0857","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.2547","0.0000","0.0000","0.0000","0.0000","1.0648","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6173","13.6173","10.8000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3955","0.0000","0.0000","13.6173","0.0000","13.6173","0.0000","0.0000","1.6689","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1680","13.2655","1.4067","72.8750","-0.4746","-0.1259","-0.1852","-2.9502","0.4545","0.1465","1.5112","0.0000","3290.1143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5714","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.0837","0.0000","0.0000","1.6000","8.9075","0.0000","505.2286","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.0189","0.0000","0.0000","0.0000","0.0000","1.0681","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6654","13.6654","13.8365","0.0000","0.0000","2.0000","0.0000","0.0000","2.4050","0.0000","0.0000","13.6654","0.0000","13.6654","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1770","13.2667","1.4136","72.8750","-0.4880","-0.1010","-0.1771","-2.9727","0.9087","-0.0746","1.4189","0.0000","3294.8750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4423","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.0356","0.0000","0.0000","1.5096","8.9000","0.0000","504.5577","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.2212","0.0000","0.0000","0.0000","0.0000","1.0619","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6865","13.6865","15.2788","0.0000","0.0000","2.0000","0.0000","0.0000","2.4107","0.0000","0.0000","13.6865","0.0000","13.6865","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1859","13.2678","1.4258","72.8750","-0.5334","-0.1281","-0.1703","-2.9639","1.3652","0.2191","1.3501","0.0000","3301.1250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9231","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.0125","0.0000","0.0000","1.4135","8.9000","0.0000","504.0769","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.4615","0.0000","0.0000","0.0000","0.0000","1.0523","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6385","13.6385","12.9048","0.0000","0.0000","2.0000","0.0000","0.0000","2.4157","0.0000","0.0000","13.6385","0.0000","13.6385","0.0000","0.0000","1.6752","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1948","13.2689","1.3911","72.8750","-0.5125","-0.1091","-0.1755","-2.9297","1.3018","0.4231","1.3262","0.0000","3285.8750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3689","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.0606","0.0000","0.0000","1.4413","8.8184","0.0000","504.4078","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.7019","0.0000","0.0000","0.0000","0.0000","1.0383","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.7143","0.0000","0.0000","2.0000","0.0000","0.0000","2.4186","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5800","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2038","13.2701","1.3916","72.8750","-0.5452","-0.0779","-0.1697","-2.9131","0.7556","0.3235","1.3491","0.0000","3267.1250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4272","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4894","8.7214","0.0000","504.8932","0.0000","0.0000","21.8352","0.0000","0.0000","0.0000","0.9423","0.0000","0.0000","0.0000","0.0000","1.0221","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.4340","0.0000","0.0000","2.0000","0.0000","0.0000","2.4212","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2127","13.2712","1.3882","72.8750","-0.6472","-0.1403","-0.1594","-2.9590","0.3918","0.2754","1.2588","0.0000","3234.2056","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1963","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.6271","0.0000","506.8224","0.0000","0.0000","21.8114","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9951","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.0189","0.0000","0.0000","2.0000","0.0000","0.0000","2.4226","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2216","13.2724","1.3657","72.8750","-0.5018","-0.1658","-0.1844","-3.0010","0.0217","0.7764","1.1001","0.0000","3197.2898","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","502.1402","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.5336","0.0000","509.1589","0.0000","0.0000","21.7876","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9596","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","0.9608","0.0000","0.0000","2.0000","0.0000","0.0000","2.4240","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2305","13.2735","1.3706","72.8750","-0.4667","-0.1000","-0.1898","-2.9766","-0.1536","1.1611","1.0889","0.0000","3180.2354","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.9231","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5314","8.4689","0.0000","508.1538","0.0000","0.0000","21.7638","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9374","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.3922","0.0000","0.0000","2.0000","0.0000","0.0000","2.4235","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2395","13.2747","1.3647","72.8734","-0.5283","-0.0704","-0.1620","-2.9395","-0.1060","0.8542","1.1055","0.0000","3174.3530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.8654","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5804","8.4204","0.0000","505.2692","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9335","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.5429","0.0000","0.0000","2.0000","0.0000","0.0000","2.4230","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5019","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2484","13.2758","1.3369","72.8703","-0.4203","-0.1390","-0.1537","-2.9590","0.1798","0.6719","1.0352","0.0000","3169.6699","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.0196","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6291","8.4000","0.0000","504.0000","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9324","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.6381","0.0000","0.0000","2.0000","0.0000","0.0000","2.4235","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5962","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2573","13.2769","1.3330","72.8672","-0.4066","-0.1898","-0.1769","-2.9824","0.9290","0.4008","0.9822","0.0000","3165.7864","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.4118","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6777","8.4000","0.0000","504.0000","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9363","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.3398","0.0000","0.0000","2.0000","0.0000","0.0000","2.4240","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6906","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2663","13.2781","1.3423","72.8641","-0.4807","-0.1519","-0.2036","-2.9785","1.2080","0.2103","0.8848","0.0000","3150.7595","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7000","8.3495","0.0000","504.2524","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9408","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.7670","0.0000","0.0000","2.0000","0.0000","0.0000","2.4236","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7441","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2752","13.2792","1.3262","72.8609","-0.5354","-0.0889","-0.2065","-2.9834","1.0737","0.3480","0.7878","0.0000","3126.2405","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7000","8.2524","0.0000","504.7379","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9466","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.1980","0.0000","0.0000","2.0000","0.0000","0.0000","2.4231","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7931","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2841","13.2804","1.3101","72.8578","-0.5359","-0.0414","-0.1738","-2.9297","0.9722","0.0159","0.8447","0.0000","3119.9902","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.5490","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7451","8.2225","0.0000","505.6765","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9514","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.6733","0.0000","0.0000","2.0000","0.0000","0.0000","2.4234","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7157","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2930","13.2815","1.3296","72.8547","-0.4258","-0.0666","-0.1342","-2.8887","0.6235","-0.1237","0.8218","0.0000","3135.1863","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5686","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.8431","8.2716","0.0000","507.1471","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9529","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.2019","0.0000","0.0000","2.0000","0.0000","0.0000","2.4239","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6176","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3020","13.2827","1.3677","72.8516","-0.4902","-0.1658","-0.1487","-2.9619","0.3444","0.6047","0.6816","0.0000","3151.4119","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0194","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.8176","8.3206","0.0000","506.5728","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9534","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.5673","0.0000","0.0000","2.0000","0.0000","0.0000","2.4252","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3109","13.2838","1.3589","72.8484","-0.5649","-0.1791","-0.1914","-3.0234","0.5459","1.3174","0.5918","0.0000","3169.0588","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.4466","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6216","8.3696","0.0000","503.1747","0.0000","0.0000","21.7457","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.9327","0.0000","0.0000","2.0000","0.0000","0.0000","2.4267","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3198","13.2849","1.3203","72.8453","-0.4655","-0.1118","-0.2084","-3.0381","0.9397","0.2451","0.6497","0.0000","3165.7048","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.9714","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3638","0.0000","502.7143","0.0000","0.0000","21.7216","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9482","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.1176","0.0000","0.0000","2.0000","0.0000","0.0000","2.4259","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5631","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3288","13.2861","1.3271","72.8422","-0.3966","-0.0394","-0.1658","-2.9238","1.1855","-1.3232","0.8213","0.0000","3128.0857","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1143","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.2686","0.0000","507.4762","0.0000","0.0000","21.6976","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9491","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.1765","0.0000","0.0000","2.0000","0.0000","0.0000","2.4244","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5146","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3377","13.2872","1.3442","72.8391","-0.4359","-0.0478","-0.1183","-2.8652","1.0786","-0.8826","0.8071","0.0000","3100.0754","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.2453","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.2000","0.0000","510.0189","0.0000","0.0000","21.6736","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9498","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.2170","0.0000","0.0000","2.0000","0.0000","0.0000","2.4247","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4670","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2869","1.3384","72.8359","-0.2463","-0.1178","-0.1197","-2.9160","1.1846","0.0300","0.6958","0.0000","3096.7737","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1887","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.2000","0.0000","506.2453","0.0000","0.0000","21.6500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9460","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.5755","0.0000","0.0000","2.0000","0.0000","0.0000","2.4256","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4198","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2835","1.3208","72.8328","0.3923","-0.1800","-0.1493","-2.9727","1.3472","0.4458","0.6140","0.0000","3099.2830","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1321","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4925","8.2150","0.0000","502.7358","0.0000","0.0000","21.6500","0.0000","0.0000","0.0000","0.9619","0.0000","0.0000","0.0000","0.0000","0.9423","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.7222","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2800","1.3115","72.8297","0.9539","-0.1716","-0.1875","-2.9844","1.2002","0.6279","0.5918","0.0000","3132.3020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0755","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4453","8.3084","0.0000","500.8491","0.0000","0.0000","21.6500","0.0000","0.0000","0.0000","0.7238","0.0000","0.0000","0.0000","0.0000","0.9389","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.9444","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2766","1.3364","72.8266","0.9651","-0.0871","-0.1910","-2.9561","0.8677","0.5745","0.6672","0.0000","3162.4077","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1553","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4000","8.3971","0.0000","499.1165","0.0000","0.0000","21.6500","0.0000","0.0000","0.0000","0.4857","0.0000","0.0000","0.0000","0.0000","0.9356","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.6176","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2732","1.3491","72.8234","0.9014","-0.0329","-0.1656","-2.9434","0.5938","0.5781","0.6709","0.0000","3122.6021","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.9223","0.0000","72.6500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4000","8.2500","0.0000","504.9417","0.0000","0.0000","21.6500","0.0000","0.0000","0.0000","0.2476","0.0000","0.0000","0.0000","0.0000","0.9386","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.0686","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2698","1.3159","72.8203","1.1257","-0.0288","-0.1289","-2.9307","0.7861","0.4484","0.6621","0.0000","3082.7961","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","509.6893","0.0000","72.6690","0.0000","0.0000","0.0000","0.0000","13.0819","0.0000","0.0000","1.4000","8.1029","0.0000","510.7670","0.0000","0.0000","21.6690","0.0000","0.0000","0.0000","0.0095","0.0000","0.0000","0.0000","0.0000","0.9430","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.9720","0.0000","0.0000","2.0000","0.0000","0.0000","2.4255","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2663","1.2939","72.8172","1.3413","-0.0566","-0.1058","-2.9180","0.8691","0.4768","0.6836","0.0000","3124.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","502.2286","0.0000","72.6927","0.0000","0.0000","0.0000","0.0000","13.0343","0.0000","0.0000","1.4000","8.2387","0.0000","509.1714","0.0000","0.0000","21.6927","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9411","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5840","13.5840","12.7009","0.0000","0.0000","2.0000","0.0000","0.0000","2.4241","0.0000","0.0000","13.5840","0.0000","13.5840","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2629","1.3003","72.8141","1.4805","-0.1205","-0.1162","-2.9453","1.1987","0.6255","0.6113","0.0000","3166.8572","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1333","0.0000","72.7164","0.0000","0.0000","0.0000","0.0000","13.0132","0.0000","0.0000","1.4000","8.3802","0.0000","507.2667","0.0000","0.0000","21.7164","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9373","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5368","13.5368","11.9143","0.0000","0.0000","2.0000","0.0000","0.0000","2.4229","0.0000","0.0000","13.5368","0.0000","13.5368","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
