"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:02 PM"
"Sample Rate","20"
"Duration","218"
"Segment","Session"
"Beacon Markers","218"
"Segment Times","3:38.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"36.8538","13.1469","0.5506","84.1855","-0.4985","-0.2321","-0.1752","-2.9268","-0.3594","-0.4353","-5.0098","0.0000","1787.3611","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9505","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","12.0861","5.7250","0.0000","507.0495","0.0000","0.0000","25.0671","0.0000","0.0000","0.0000","0.9761","0.0000","0.0000","0.0000","0.0000","1.1590","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9281","0.0000","0.0000","0.0000","17.9212","17.9212","19.7619","0.0000","0.0000","2.0000","0.0000","0.0000","2.0973","0.0000","0.0000","17.9212","0.0000","17.9212","0.0000","0.0000","12.0333","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8607","13.1433","0.5416","84.1824","-0.5349","-0.2278","-0.1644","-2.9082","-0.5249","-0.1561","-5.1133","0.0000","1911.8982","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5946","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","12.0398","6.1417","0.0000","507.4054","0.0000","0.0000","25.0908","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1666","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9288","0.0000","0.0000","0.0000","18.1615","18.1615","19.2857","0.0000","0.0000","2.0000","0.0000","0.0000","2.0964","0.0000","0.0000","18.1615","0.0000","18.1615","0.0000","0.0000","12.0810","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8677","13.1397","0.5623","84.1793","-0.6138","-0.2299","-0.1651","-2.9180","-0.8323","-0.2458","-5.2109","0.0000","2016.5096","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1441","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9067","0.0000","0.0000","12.0135","6.4865","0.0000","507.8559","0.0000","0.0000","25.1145","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1731","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9297","0.0000","0.0000","0.0000","18.0415","18.0415","16.7358","0.0000","0.0000","2.0000","0.0000","0.0000","2.0983","0.0000","0.0000","18.0415","0.0000","18.0415","0.0000","0.0000","12.0717","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8747","13.1361","0.5685","84.1762","-0.6574","-0.2142","-0.1682","-2.9678","-1.2461","-0.6265","-5.4941","0.0000","1998.7212","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9543","0.0000","0.0000","12.1096","6.3904","0.0000","508.3333","0.0000","0.0000","25.1382","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1799","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9300","0.0000","0.0000","0.0000","17.8528","17.8528","11.0755","0.0000","0.0000","2.0000","0.0000","0.0000","2.1020","0.0000","0.0000","17.8528","0.0000","17.8528","0.0000","0.0000","12.0245","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8706","13.1379","0.5773","84.1731","-0.6243","-0.2097","-0.1533","-2.9551","-0.9111","-0.6094","-5.4414","0.0000","1980.0673","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9412","0.0000","78.1381","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.2087","6.3029","0.0000","508.8235","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1869","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9300","0.0000","0.0000","0.0000","17.7000","17.7000","6.2000","0.0000","0.0000","2.0000","0.0000","0.0000","2.1058","0.0000","0.0000","17.7000","0.0000","17.7000","0.0000","0.0000","12.1121","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8661","13.1398","0.6058","84.1700","-0.6626","-0.2020","-0.1517","-2.9443","-0.8545","-0.5112","-5.4590","0.0000","1947.8557","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.4615","0.0000","78.1141","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.3529","6.3510","0.0000","508.0769","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1934","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9309","0.0000","0.0000","0.0000","17.5611","17.5611","3.3429","0.0000","0.0000","2.0000","0.0000","0.0000","2.1095","0.0000","0.0000","17.5611","0.0000","17.5611","0.0000","0.0000","12.3458","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8616","13.1417","0.6111","84.1669","-0.6706","-0.2087","-0.1573","-2.9395","-0.9058","-0.6968","-5.6719","0.0000","1915.6443","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0577","0.0000","78.0902","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.4971","6.3990","0.0000","506.6346","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1993","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9324","0.0000","0.0000","0.0000","17.5275","17.5275","1.6990","0.0000","0.0000","2.0000","0.0000","0.0000","2.1118","0.0000","0.0000","17.5275","0.0000","17.5275","0.0000","0.0000","12.5167","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8570","13.1437","0.6005","84.1638","-0.5267","-0.2243","-0.1578","-2.9502","-0.7295","-0.5465","-5.6855","0.0000","1940.9135","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9126","0.0000","78.0663","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.5471","6.3058","0.0000","507.0874","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.2059","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9327","0.0000","0.0000","0.0000","17.5765","17.5765","5.5825","0.0000","0.0000","2.0000","0.0000","0.0000","2.1113","0.0000","0.0000","17.5765","0.0000","17.5765","0.0000","0.0000","12.5657","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8525","13.1456","0.6081","84.1607","-0.5792","-0.2236","-0.1603","-2.9512","-0.4294","-0.4209","-5.7109","0.0000","1967.3557","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9709","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.5952","6.2096","0.0000","509.0291","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.2141","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9323","0.0000","0.0000","0.0000","17.5495","17.5495","9.5714","0.0000","0.0000","2.0000","0.0000","0.0000","2.1114","0.0000","0.0000","17.5495","0.0000","17.5495","0.0000","0.0000","12.6144","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8479","13.1476","0.6208","84.1576","-0.6552","-0.2198","-0.1626","-2.9287","-0.3510","-0.5513","-5.7910","0.0000","1984.1428","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9259","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.6429","6.2429","0.0000","509.0741","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","0.8810","0.0000","0.0000","0.0000","0.0000","1.2217","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9322","0.0000","0.0000","0.0000","17.4524","17.4524","14.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.1129","0.0000","0.0000","17.4524","0.0000","17.4524","0.0000","0.0000","12.6625","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8434","13.1495","0.6268","84.1544","-0.5907","-0.2236","-0.1638","-2.9180","-0.5229","-0.5132","-5.8945","0.0000","1999.8572","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7778","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.6905","6.2905","0.0000","507.2222","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","0.6429","0.0000","0.0000","0.0000","0.0000","1.2278","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9327","0.0000","0.0000","0.0000","17.3785","17.3785","18.9143","0.0000","0.0000","2.0000","0.0000","0.0000","2.1130","0.0000","0.0000","17.3785","0.0000","17.3785","0.0000","0.0000","12.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8388","13.1514","0.6070","84.1513","-0.6059","-0.2316","-0.1699","-2.9365","-0.6494","-0.5249","-6.0391","0.0000","2048.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.6667","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9625","0.0000","0.0000","12.7385","6.5692","0.0000","506.3333","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","0.4048","0.0000","0.0000","0.0000","0.0000","1.2340","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9330","0.0000","0.0000","0.0000","17.3318","17.3318","14.6286","0.0000","0.0000","2.0000","0.0000","0.0000","2.1082","0.0000","0.0000","17.3318","0.0000","17.3318","0.0000","0.0000","12.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8343","13.1534","0.6163","84.1482","-0.5698","-0.2410","-0.1754","-2.9473","-0.7632","-0.6177","-6.0742","0.0000","2104.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6274","0.0000","78.0529","0.0000","0.0000","0.0000","0.0000","12.9144","0.0000","0.0000","12.7865","6.9058","0.0000","507.3137","0.0000","0.0000","25.1529","0.0000","0.0000","0.0000","0.1667","0.0000","0.0000","0.0000","0.0000","1.2414","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9330","0.0000","0.0000","0.0000","17.3792","17.3792","10.3429","0.0000","0.0000","2.0000","0.0000","0.0000","2.1044","0.0000","0.0000","17.3792","0.0000","17.3792","0.0000","0.0000","12.7149","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8298","13.1553","0.6200","84.1451","-0.5915","-0.2368","-0.1722","-2.9238","-1.0090","-0.5635","-6.1602","0.0000","2070.0991","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.5588","0.0000","78.0772","0.0000","0.0000","0.0000","0.0000","12.9347","0.0000","0.0000","12.8713","6.7529","0.0000","507.2647","0.0000","0.0000","25.1772","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2484","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9329","0.0000","0.0000","0.0000","17.6267","17.6267","15.0099","0.0000","0.0000","2.0000","0.0000","0.0000","2.1089","0.0000","0.0000","17.6267","0.0000","17.6267","0.0000","0.0000","12.8634","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8252","13.1572","0.5937","84.1420","-0.6198","-0.2374","-0.1677","-2.9219","-0.9941","-0.3164","-6.2148","0.0000","2000.7921","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0882","0.0000","78.1015","0.0000","0.0000","0.0000","0.0000","12.9842","0.0000","0.0000","12.9703","6.4098","0.0000","504.8137","0.0000","0.0000","25.2015","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2523","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9324","0.0000","0.0000","0.0000","17.7856","17.7856","20.4554","0.0000","0.0000","2.0000","0.0000","0.0000","2.1132","0.0000","0.0000","17.7856","0.0000","17.7856","0.0000","0.0000","13.0038","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8207","13.1592","0.6217","84.1389","-0.5890","-0.2354","-0.1657","-2.9287","-0.8796","-0.4209","-6.1895","0.0000","1918.2548","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.2571","0.0000","78.1257","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.0330","6.2352","0.0000","502.7524","0.0000","0.0000","25.2257","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2563","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9318","0.0000","0.0000","0.0000","17.7375","17.7375","18.0283","0.0000","0.0000","2.0000","0.0000","0.0000","2.1151","0.0000","0.0000","17.7375","0.0000","17.7375","0.0000","0.0000","13.0514","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8161","13.1611","0.6099","84.1358","-0.6147","-0.2321","-0.1826","-2.9238","-1.3604","-0.9067","-6.1758","0.0000","1830.0471","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.4000","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.0802","6.1400","0.0000","501.8000","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2625","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9308","0.0000","0.0000","0.0000","17.5413","17.5413","14.7264","0.0000","0.0000","2.0000","0.0000","0.0000","2.1170","0.0000","0.0000","17.5413","0.0000","17.5413","0.0000","0.0000","13.0990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8116","13.1631","0.6209","84.1327","-0.6049","-0.2225","-0.1733","-2.9062","-1.4868","-0.7891","-6.1484","0.0000","1885.9706","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0792","0.0000","78.1747","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.1000","6.3275","0.0000","501.2376","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2688","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9302","0.0000","0.0000","0.0000","16.8202","16.8202","10.1386","0.0000","0.0000","2.0000","0.0000","0.0000","2.1165","0.0000","0.0000","16.8202","0.0000","16.8202","0.0000","0.0000","13.1480","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8070","13.1650","0.6639","84.1296","-0.5877","-0.2310","-0.1805","-2.9609","-1.0186","0.3140","-5.8711","0.0000","2046.2646","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5742","0.0000","78.1993","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.1000","6.7196","0.0000","502.7228","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2728","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9317","0.0000","0.0000","0.0000","16.2347","16.2347","5.1881","0.0000","0.0000","2.0000","0.0000","0.0000","2.1160","0.0000","0.0000","16.2347","0.0000","16.2347","0.0000","0.0000","13.1971","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8025","13.1669","0.6444","84.1265","-0.5863","-0.2291","-0.1880","-2.9756","-0.4363","0.3373","-5.7285","0.0000","2176.6733","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4851","0.0000","78.2239","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.2604","7.0871","0.0000","504.2079","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2768","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9329","0.0000","0.0000","0.0000","16.4822","16.4822","8.8431","0.0000","0.0000","2.0000","0.0000","0.0000","2.1141","0.0000","0.0000","16.4822","0.0000","16.4822","0.0000","0.0000","13.3861","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7980","13.1689","0.6616","84.1250","-0.5259","-0.2290","-0.1995","-2.9297","-0.6421","-0.4438","-5.4141","0.0000","2281.6238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9505","0.0000","78.2485","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.5574","7.4337","0.0000","505.6931","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2821","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9324","0.0000","0.0000","0.0000","16.7240","16.7240","15.2157","0.0000","0.0000","2.0000","0.0000","0.0000","2.1122","0.0000","0.0000","16.7240","0.0000","16.7240","0.0000","0.0000","13.5842","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7934","13.1708","0.6698","84.1250","-0.5802","-0.2283","-0.1680","-2.9102","-0.5610","-0.8003","-5.2305","0.0000","2324.7920","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7059","0.0000","78.2729","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.7000","7.3426","0.0000","506.7059","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.0291","0.0000","0.0000","0.0000","0.0000","1.2876","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9320","0.0000","0.0000","0.0000","16.9240","16.9240","13.4356","0.0000","0.0000","2.0000","0.0000","0.0000","2.1125","0.0000","0.0000","16.9240","0.0000","16.9240","0.0000","0.0000","13.6911","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7889","13.1727","0.6664","84.1250","-0.6420","-0.2302","-0.1813","-2.9375","-0.9292","-0.5557","-5.1953","0.0000","2310.9307","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.2549","0.0000","78.2973","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.7000","6.8475","0.0000","504.2549","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.2718","0.0000","0.0000","0.0000","0.0000","1.2934","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9320","0.0000","0.0000","0.0000","17.0600","17.0600","8.4851","0.0000","0.0000","2.0000","0.0000","0.0000","2.1130","0.0000","0.0000","17.0600","0.0000","17.0600","0.0000","0.0000","13.7901","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7843","13.1747","0.6852","84.1250","-0.5662","-0.2522","-0.1810","-2.9648","-0.6636","-0.8711","-5.1758","0.0000","2282.8462","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0769","0.0000","78.3217","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.7000","6.7202","0.0000","502.1923","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.5146","0.0000","0.0000","0.0000","0.0000","1.2992","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9320","0.0000","0.0000","0.0000","16.7267","16.7267","5.3173","0.0000","0.0000","2.0000","0.0000","0.0000","2.1147","0.0000","0.0000","16.7267","0.0000","16.7267","0.0000","0.0000","13.7567","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1741","0.6727","84.1250","-0.5942","-0.2396","-0.1730","-2.9590","-0.0057","-1.0403","-5.2852","0.0000","2240.5386","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0385","0.0000","78.3461","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.7000","6.9606","0.0000","504.5962","0.0000","0.0000","25.2500","0.0000","0.0000","0.0000","0.7573","0.0000","0.0000","0.0000","0.0000","1.3030","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9325","0.0000","0.0000","0.0000","16.3931","16.3931","2.9135","0.0000","0.0000","2.0000","0.0000","0.0000","2.1167","0.0000","0.0000","16.3931","0.0000","16.3931","0.0000","0.0000","13.7087","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1683","0.6986","84.1250","-0.6785","-0.2244","-0.1597","-2.9219","0.1240","-0.3635","-5.5078","0.0000","2206.0198","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","78.3703","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.7208","7.0584","0.0000","507.0000","0.0000","0.0000","25.2297","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.3064","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9330","0.0000","0.0000","0.0000","16.0465","16.0465","7.8317","0.0000","0.0000","2.0000","0.0000","0.0000","2.1166","0.0000","0.0000","16.0465","0.0000","16.0465","0.0000","0.0000","13.7406","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1625","0.7391","84.1250","-0.6909","-0.2212","-0.1660","-2.9092","-0.4028","0.0083","-5.3789","0.0000","2182.2573","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.5490","0.0000","78.3945","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.7703","6.9594","0.0000","506.5098","0.0000","0.0000","25.2056","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.3094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9335","0.0000","0.0000","0.0000","15.7000","15.7000","17.2376","0.0000","0.0000","2.0000","0.0000","0.0000","2.1161","0.0000","0.0000","15.7000","0.0000","15.7000","0.0000","0.0000","13.7901","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1567","0.7574","84.1250","-0.6632","-0.2322","-0.1741","-2.9219","-0.5137","-0.5913","-5.3164","0.0000","2207.2454","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0981","0.0000","78.4186","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.8000","7.0321","0.0000","506.0196","0.0000","0.0000","25.1814","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.3123","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9340","0.0000","0.0000","0.0000","15.6524","15.6524","18.1698","0.0000","0.0000","2.0000","0.0000","0.0000","2.1186","0.0000","0.0000","15.6524","0.0000","15.6524","0.0000","0.0000","13.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1509","0.7611","84.1250","-0.6264","-0.2260","-0.1700","-2.9297","-0.6848","-1.0869","-5.2578","0.0000","2305.3584","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.3714","0.0000","78.4428","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.8000","7.3623","0.0000","506.0000","0.0000","0.0000","25.1573","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.3156","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9340","0.0000","0.0000","0.0000","15.6048","15.6048","13.4528","0.0000","0.0000","2.0000","0.0000","0.0000","2.1219","0.0000","0.0000","15.6048","0.0000","15.6048","0.0000","0.0000","13.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1450","0.7637","84.1250","-0.5317","-0.2380","-0.1842","-2.9434","-1.0029","-1.1299","-5.2852","0.0000","2418.4077","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.8000","0.0000","78.4668","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.8136","7.7346","0.0000","506.0000","0.0000","0.0000","25.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.3189","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9340","0.0000","0.0000","0.0000","15.6000","15.6000","12.3981","0.0000","0.0000","2.0000","0.0000","0.0000","2.1260","0.0000","0.0000","15.6000","0.0000","15.6000","0.0000","0.0000","13.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
