"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:37 PM"
"Sample Rate","20"
"Duration","26"
"Segment","Session"
"Beacon Markers","26"
"Segment Times","0:26.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"37.0185","13.2226","1.1742","60.7466","-0.4690","-0.1327","-0.1103","-2.9531","0.6240","0.3879","0.3861","0.0000","2624.9905","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.3738","0.0000","75.5077","0.0000","0.0000","0.0000","0.0000","13.1349","0.0000","0.0000","5.5340","8.6589","0.0000","504.6542","0.0000","0.0000","22.9077","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9529","0.0000","0.0000","0.0000","14.4311","14.4311","7.6792","0.0000","0.0000","2.0000","0.0000","0.0000","2.1869","0.0000","0.0000","14.4311","0.0000","14.4311","0.0000","0.0000","7.6804","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0143","13.2364","1.2907","60.7434","-0.5280","-0.1461","-0.1467","-2.9766","0.5444","0.4343","0.3501","0.0000","2876.8704","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4299","0.0000","75.4844","0.0000","0.0000","0.0000","0.0000","13.1122","0.0000","0.0000","3.6278","9.0327","0.0000","503.2523","0.0000","0.0000","22.8844","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9623","0.0000","0.0000","0.0000","14.0140","14.0140","7.3645","0.0000","0.0000","2.0000","0.0000","0.0000","2.2252","0.0000","0.0000","14.0140","0.0000","14.0140","0.0000","0.0000","3.9888","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0100","13.2502","1.4606","60.7403","-0.4816","-0.1317","-0.1522","-2.9502","0.4078","0.2192","0.2755","0.0000","3216.6853","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.2264","0.0000","75.4612","0.0000","0.0000","0.0000","0.0000","13.1589","0.0000","0.0000","2.2389","9.2934","0.0000","504.5472","0.0000","0.0000","22.8612","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9747","0.0000","0.0000","0.0000","13.8271","13.8271","14.3738","0.0000","0.0000","2.0000","0.0000","0.0000","2.2691","0.0000","0.0000","13.8271","0.0000","13.8271","0.0000","0.0000","1.6819","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0057","13.2641","1.6819","60.7372","-0.2390","-0.1478","-0.1296","-2.9512","0.3958","0.2246","0.2220","0.0000","3434.4570","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.2830","0.0000","75.4500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5743","9.5292","0.0000","506.4340","0.0000","0.0000","22.8376","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9878","0.0000","0.0000","0.0000","13.7151","13.7151","17.2358","0.0000","0.0000","2.0000","0.0000","0.0000","2.3219","0.0000","0.0000","13.7151","0.0000","13.7151","0.0000","0.0000","1.6343","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0015","13.2779","1.8060","60.7341","0.2667","-0.1544","-0.1219","-2.9590","0.3892","0.2482","0.1533","0.0000","3548.2666","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0192","0.0000","75.4500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5267","9.6000","0.0000","508.0096","0.0000","0.0000","22.8136","0.0000","0.0000","0.0000","0.1675","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9946","0.0000","0.0000","0.0000","13.7623","13.7623","12.0472","0.0000","0.0000","2.0000","0.0000","0.0000","2.3667","0.0000","0.0000","13.7623","0.0000","13.7623","0.0000","0.0000","1.5867","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9972","13.2917","1.8632","60.7309","1.0978","-0.1445","-0.1210","-2.9727","0.3667","0.2419","0.1211","0.0000","3594.8655","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.9038","0.0000","75.4500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","9.6000","0.0000","509.4519","0.0000","0.0000","22.7897","0.0000","0.0000","0.0000","0.4067","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9985","0.0000","0.0000","0.0000","13.7808","13.7808","7.8942","0.0000","0.0000","2.0000","0.0000","0.0000","2.3905","0.0000","0.0000","13.7808","0.0000","13.7808","0.0000","0.0000","1.5390","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9930","13.3055","1.7977","60.7278","1.6803","-0.1371","-0.1165","-2.9707","0.5898","0.3040","0.1270","0.0000","3555.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7048","0.0000","75.4500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","9.3981","0.0000","507.9333","0.0000","0.0000","22.7658","0.0000","0.0000","0.0000","0.6459","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6846","13.6846","7.4135","0.0000","0.0000","2.0000","0.0000","0.0000","2.4122","0.0000","0.0000","13.6846","0.0000","13.6846","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9887","13.3193","1.7629","60.7247","2.0867","-0.1265","-0.1123","-2.9590","0.6680","0.4158","0.1466","0.0000","3501.4038","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2286","0.0000","75.4420","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","9.0615","0.0000","504.6000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.8852","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.6000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4246","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9844","13.3331","1.7023","60.7216","2.0450","-0.1159","-0.1055","-2.9473","0.6289","0.4658","0.0729","0.0000","3419.1924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2830","0.0000","75.4183","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","8.8264","0.0000","501.5283","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.7429","0.0000","0.0000","2.0000","0.0000","0.0000","2.4364","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4962","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9802","13.3470","1.6861","60.7184","1.9115","-0.1425","-0.1125","-2.9648","0.5750","0.3810","0.0439","0.0000","3340.2429","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.9811","0.0000","75.3946","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","8.6849","0.0000","498.6981","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.3774","0.0000","0.0000","2.0000","0.0000","0.0000","2.4411","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4491","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9759","13.3608","1.6032","60.7153","1.7934","-0.1278","-0.1180","-2.9707","0.4851","0.3862","0.0914","0.0000","3269.6821","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.9524","0.0000","75.3709","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","8.4857","0.0000","497.3810","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.8113","0.0000","0.0000","2.0000","0.0000","0.0000","2.4458","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4019","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9716","13.3746","1.5923","60.7122","1.6377","-0.0888","-0.0925","-2.9404","0.5513","0.3972","0.0926","0.0000","3201.6729","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3333","0.0000","75.3500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5065","8.2000","0.0000","498.3333","0.0000","0.0000","22.7472","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.2453","0.0000","0.0000","2.0000","0.0000","0.0000","2.4474","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4453","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9674","13.3849","1.5141","60.7091","1.5606","-0.1145","-0.0734","-2.9473","0.7627","0.3833","0.1001","0.0000","3149.3364","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9460","0.0000","75.3500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5533","8.4091","0.0000","499.6757","0.0000","0.0000","22.7236","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.2963","0.0000","0.0000","2.0000","0.0000","0.0000","2.4488","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4925","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9631","13.3878","1.4812","60.7059","1.6752","-0.1762","-0.0916","-2.9785","0.8413","0.4531","0.0501","0.0000","3097.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0991","0.0000","75.3500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.6000","9.7727","0.0000","501.9279","0.0000","0.0000","22.7000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.4444","0.0000","0.0000","2.0000","0.0000","0.0000","2.4467","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","2.8101","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9589","13.3907","1.4771","60.7028","1.8490","-0.2012","-0.1241","-2.9863","0.8208","0.5317","-0.0138","0.0000","3117.4761","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.7200","0.0000","75.3500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","4.6476","10.8911","0.0000","504.3200","0.0000","0.0000","22.6764","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.1388","14.1388","18.4615","0.0000","0.0000","2.0000","0.0000","0.0000","2.4439","0.0000","0.0000","14.1388","0.0000","14.1388","0.0000","0.0000","4.3697","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9546","13.3937","1.5469","60.6997","2.0217","-0.1795","-0.1441","-2.9863","0.8213","0.5217","0.0018","0.0000","3137.9524","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2200","0.0000","75.3500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","7.6952","9.8020","0.0000","508.3200","0.0000","0.0000","22.6529","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9995","0.0000","0.0000","0.0000","14.8670","14.8670","20.3846","0.0000","0.0000","2.0000","0.0000","0.0000","2.4189","0.0000","0.0000","14.8670","0.0000","14.8670","0.0000","0.0000","6.0220","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9503","13.3966","1.5906","60.6966","1.9000","-0.1113","-0.1246","-2.9590","0.7466","0.3828","0.0338","0.0000","3245.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9231","0.0000","75.3288","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","5.5294","8.8233","0.0000","511.6538","0.0000","0.0000","22.6289","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.6333","14.6333","16.9604","0.0000","0.0000","2.0000","0.0000","0.0000","2.3824","0.0000","0.0000","14.6333","0.0000","14.6333","0.0000","0.0000","7.7220","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9461","13.3995","1.6725","60.6934","2.0335","-0.1103","-0.1093","-2.9678","0.6106","0.2751","0.0514","0.0000","3361.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9615","0.0000","75.3048","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","2.7843","9.1146","0.0000","507.3269","0.0000","0.0000","22.6048","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9995","0.0000","0.0000","0.0000","13.9471","13.9471","11.0198","0.0000","0.0000","2.0000","0.0000","0.0000","2.3804","0.0000","0.0000","13.9471","0.0000","13.9471","0.0000","0.0000","6.1629","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9418","13.4024","1.7177","60.6903","1.8391","-0.1226","-0.0999","-2.9629","0.7656","0.3044","0.1002","0.0000","3398.6887","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","75.2808","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","2.0349","9.3943","0.0000","503.0000","0.0000","0.0000","22.5808","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6701","13.6701","11.4673","0.0000","0.0000","2.0000","0.0000","0.0000","2.3961","0.0000","0.0000","13.6701","0.0000","13.6701","0.0000","0.0000","2.9248","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9376","13.4053","1.7545","60.6875","1.8136","-0.1194","-0.0961","-2.9609","0.9333","0.3794","0.1156","0.0000","3422.7454","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.4286","0.0000","75.2567","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.6104","9.1113","0.0000","505.8571","0.0000","0.0000","22.5567","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6234","13.6234","15.2056","0.0000","0.0000","2.0000","0.0000","0.0000","2.4111","0.0000","0.0000","13.6234","0.0000","13.6234","0.0000","0.0000","1.5538","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9333","13.4082","1.6910","60.6875","1.8606","-0.1288","-0.1044","-2.9727","0.7967","0.3867","0.0717","0.0000","3394.5146","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8571","0.0000","75.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","2.3621","8.8283","0.0000","508.7143","0.0000","0.0000","22.5325","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7961","13.7961","14.4510","0.0000","0.0000","2.0000","0.0000","0.0000","2.4255","0.0000","0.0000","13.7961","0.0000","13.7961","0.0000","0.0000","1.6500","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9290","13.4111","1.6299","60.6875","1.6554","-0.1080","-0.0990","-2.9497","0.5698","0.4154","0.0929","0.0000","3347.9126","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","75.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","3.5272","10.1544","0.0000","506.8155","0.0000","0.0000","22.5083","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.1882","14.1882","9.5490","0.0000","0.0000","2.0000","0.0000","0.0000","2.4263","0.0000","0.0000","14.1882","0.0000","14.1882","0.0000","0.0000","2.9462","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9248","13.4140","1.6583","60.6875","1.7480","-0.1391","-0.1099","-2.9634","0.5958","0.4395","0.1509","0.0000","3344.8835","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","75.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","4.7252","11.6592","0.0000","504.3883","0.0000","0.0000","22.4840","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.5353","14.5353","7.2330","0.0000","0.0000","2.0000","0.0000","0.0000","2.4124","0.0000","0.0000","14.5353","0.0000","14.5353","0.0000","0.0000","5.5423","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9205","13.4169","1.6131","60.6875","1.6373","-0.1297","-0.1146","-2.9612","0.8066","0.3989","0.1607","0.0000","3362.3591","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1923","0.0000","75.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","5.9388","10.8398","0.0000","503.1923","0.0000","0.0000","22.4597","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.8294","14.8294","7.7184","0.0000","0.0000","2.0000","0.0000","0.0000","2.4023","0.0000","0.0000","14.8294","0.0000","14.8294","0.0000","0.0000","6.0231","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9162","13.4198","1.7523","60.6875","1.7633","-0.1211","-0.1078","-2.9658","0.7791","0.4515","0.1036","0.0000","3390.8477","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.2308","0.0000","75.2361","0.0000","0.0000","0.0000","0.0000","13.2093","0.0000","0.0000","4.9829","9.5777","0.0000","502.2308","0.0000","0.0000","22.4361","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.7278","14.7278","6.8224","0.0000","0.0000","2.0000","0.0000","0.0000","2.3979","0.0000","0.0000","14.7278","0.0000","14.7278","0.0000","0.0000","3.3308","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9120","13.4227","1.7516","60.6875","1.8871","-0.1234","-0.1049","-2.9668","0.6240","0.4917","0.0569","0.0000","3426.0857","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0654","0.0000","75.2128","0.0000","0.0000","0.0000","0.0000","13.2556","0.0000","0.0000","2.6971","9.1556","0.0000","505.5514","0.0000","0.0000","22.4128","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.0796","14.0796","4.0187","0.0000","0.0000","2.0000","0.0000","0.0000","2.4002","0.0000","0.0000","14.0796","0.0000","14.0796","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9077","13.4257","1.7108","60.6875","1.7681","-0.1135","-0.0998","-2.9531","0.6211","0.3339","0.0763","0.0000","3417.9456","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.4673","0.0000","75.1896","0.0000","0.0000","0.0000","0.0000","13.2981","0.0000","0.0000","1.6709","8.9704","0.0000","510.2243","0.0000","0.0000","22.3895","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6120","13.6120","2.7778","0.0000","0.0000","2.0000","0.0000","0.0000","2.4166","0.0000","0.0000","13.6120","0.0000","13.6120","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9035","13.4286","1.6907","60.6875","1.7945","-0.1238","-0.1075","-2.9629","0.5425","0.3572","0.0776","0.0000","3369.7637","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.4151","0.0000","75.1663","0.0000","0.0000","0.0000","0.0000","13.2509","0.0000","0.0000","1.8073","8.9295","0.0000","510.5378","0.0000","0.0000","22.3663","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6583","13.6583","5.5556","0.0000","0.0000","2.0000","0.0000","0.0000","2.4306","0.0000","0.0000","13.6583","0.0000","13.6583","0.0000","0.0000","1.6038","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8992","13.4315","1.6725","60.6875","1.9750","-0.1170","-0.1097","-2.9619","0.5608","0.3508","0.1114","0.0000","3330.1650","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4717","0.0000","75.1500","0.0000","0.0000","0.0000","0.0000","13.2038","0.0000","0.0000","2.0398","8.9771","0.0000","508.1793","0.0000","0.0000","22.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7146","13.7146","8.7500","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.7146","0.0000","13.7146","0.0000","0.0000","2.1808","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8949","13.4344","1.6459","60.6875","1.8476","-0.1443","-0.1166","-2.9727","0.6870","0.2465","0.0898","0.0000","3308.8059","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7642","0.0000","75.1500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","2.4767","8.9028","0.0000","505.8207","0.0000","0.0000","22.3500","0.0000","0.0000","0.0000","0.8821","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8602","13.8602","15.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4367","0.0000","0.0000","13.8602","0.0000","13.8602","0.0000","0.0000","2.6579","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.8907","13.4373","1.6707","60.6875","2.1504","-0.1122","-0.1069","-2.9551","0.7029","0.2800","0.0651","0.0000","3287.6763","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.2924","0.0000","75.1500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","2.6638","8.7159","0.0000","503.4622","0.0000","0.0000","22.3500","0.0000","0.0000","0.0000","0.6462","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.9925","13.9925","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4334","0.0000","0.0000","13.9925","0.0000","13.9925","0.0000","0.0000","2.2374","0.0000","0.0000","0.0000","0.0000","0.0000"
