"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
"s","C","V","bar","C","bar","g","g","g","deg/s","deg/s","deg/s","#","rpm","gear","km/h","gear","km/h","km/h","km/h","km/h","#","#","#","C","%","%","deg","#","V","#","#","%","%","#","#","%","%","C","%","#","#","#","#","#","#","%","lambda","km/h","km/h","#","#","#","#","#","#","#","#","#","%","%","deg","deg","#","#","#","#","deg/s","deg/s","bar","deg","deg","deg","deg","deg","%","%","%","ms","km/h","km/h","km/h","#"

,"33.1250","13.5080","0.9708","100.5695","2.6535","-0.0351","-0.1241","-2.9766","1.5811","1.2959","3.4102","0.0000","3331.6409","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0286","0.0000","94.5294","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7962","0.0000","502.0190","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8788","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.0291","0.0000","0.0000","2.0000","0.0000","0.0000","2.4480","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5206","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5190","1.0112","100.5664","2.7309","-0.0360","-0.1366","-2.9824","2.3604","1.9233","2.7383","0.0000","3366.1067","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.4572","0.0000","94.5049","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7010","0.0000","502.9714","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8784","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.6602","0.0000","0.0000","2.0000","0.0000","0.0000","2.4480","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5696","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5301","0.9952","100.5633","2.7857","-0.0289","-0.1321","-2.9141","2.5469","2.4238","2.6074","0.0000","3385.6733","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.8857","0.0000","94.4804","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6057","0.0000","503.9238","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8789","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.4712","0.0000","0.0000","2.0000","0.0000","0.0000","2.4478","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5631","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5411","0.9805","100.5671","2.7052","-0.0107","-0.1589","-2.9209","0.4375","2.1641","2.9844","0.0000","3401.5149","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.9293","0.0000","94.4559","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6940","0.0000","504.0000","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8812","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.6827","0.0000","0.0000","2.0000","0.0000","0.0000","2.4473","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4660","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5522","0.9684","100.5734","3.0834","-0.0529","-0.1580","-3.0293","-0.1482","1.2080","2.7773","0.0000","3412.1250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.9394","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7940","0.0000","504.0000","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8842","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6255","13.6255","19.1471","0.0000","0.0000","2.0000","0.0000","0.0000","2.4470","0.0000","0.0000","13.6255","0.0000","13.6255","0.0000","0.0000","1.4157","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5632","1.0183","100.5796","3.4809","-0.0219","-0.1292","-3.0264","1.0474","0.2466","2.7607","0.0000","3421.2595","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.3137","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7539","0.0000","502.1569","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8843","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6745","13.6745","15.7157","0.0000","0.0000","2.0000","0.0000","0.0000","2.4470","0.0000","0.0000","13.6745","0.0000","13.6745","0.0000","0.0000","1.4647","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5743","0.9887","100.5859","3.6498","0.0120","-0.1130","-2.9590","0.7036","0.8125","2.7715","0.0000","3407.7373","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3922","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7049","0.0000","500.1961","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8833","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","11.7273","0.0000","0.0000","2.0000","0.0000","0.0000","2.4470","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5844","0.9731","100.5921","3.3843","-0.0114","-0.1290","-2.9473","-0.1207","1.6499","2.3916","0.0000","3384.5051","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0000","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6550","0.0000","499.5500","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8827","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","7.1818","0.0000","0.0000","2.0000","0.0000","0.0000","2.4470","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5878","1.0040","100.5984","3.6932","-0.0243","-0.1388","-2.9844","0.2269","1.2656","2.3223","0.0000","3373.0588","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0000","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6050","0.0000","499.0500","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8822","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6757","13.6757","6.2621","0.0000","0.0000","2.0000","0.0000","0.0000","2.4471","0.0000","0.0000","13.6757","0.0000","13.6757","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5913","0.9767","100.6046","4.2816","-0.0229","-0.1298","-3.0186","0.8071","0.9973","2.3574","0.0000","3366.1960","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7647","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6882","0.0000","502.5294","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.2195","0.0000","0.0000","0.0000","0.0000","0.8817","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6272","13.6272","8.6893","0.0000","0.0000","2.0000","0.0000","0.0000","2.4476","0.0000","0.0000","13.6272","0.0000","13.6272","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5947","0.9796","100.6109","4.5734","-0.0079","-0.1262","-3.0137","0.9883","0.7573","2.3809","0.0000","3381.9807","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7255","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7863","0.0000","506.4510","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.4634","0.0000","0.0000","0.0000","0.0000","0.8812","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.2136","0.0000","0.0000","2.0000","0.0000","0.0000","2.4480","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5126","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.5981","1.0041","100.6171","4.8755","0.0225","-0.0968","-2.9355","0.7690","0.3771","2.5234","0.0000","3408.4231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.0874","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.8417","0.0000","507.0000","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.7073","0.0000","0.0000","0.0000","0.0000","0.8839","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.3301","0.0000","0.0000","2.0000","0.0000","0.0000","2.4480","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5612","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.6016","1.0024","100.6234","5.5950","0.0346","-0.0841","-2.9395","-0.2722","0.6616","2.5547","0.0000","3426.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.5146","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.3903","0.0000","0.0000","1.5300","8.8903","0.0000","507.0000","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.9512","0.0000","0.0000","0.0000","0.0000","0.8883","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6188","13.6188","5.4000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4481","0.0000","0.0000","13.6188","0.0000","13.6188","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.6050","1.0028","100.6296","6.3656","0.0344","-0.0947","-3.0225","-0.5485","0.3126","2.4990","0.0000","3438.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.4466","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.3417","0.0000","0.0000","1.5800","8.9000","0.0000","505.4466","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8909","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6683","13.6683","13.9000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4486","0.0000","0.0000","13.6683","0.0000","13.6683","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1245","13.6078","1.0198","100.6359","6.8505","0.0414","-0.0632","-3.0273","0.2113","0.2693","2.3496","0.0000","3429.1765","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.5049","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.3071","0.0000","0.0000","1.5706","8.9000","0.0000","503.5049","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6822","13.6822","17.8235","0.0000","0.0000","2.0000","0.0000","0.0000","2.4491","0.0000","0.0000","13.6822","0.0000","13.6822","0.0000","0.0000","1.5929","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1204","13.6061","1.0005","100.6421","7.0514","0.0653","-0.0396","-3.0117","1.1992","1.3403","2.0127","0.0000","3406.1372","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8900","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.3576","0.0000","0.0000","1.5216","8.8248","0.0000","503.3700","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8919","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6327","13.6327","14.8824","0.0000","0.0000","2.0000","0.0000","0.0000","2.4496","0.0000","0.0000","13.6327","0.0000","13.6327","0.0000","0.0000","1.5424","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1164","13.6043","0.9809","100.6484","7.7681","0.0901","-0.0320","-3.0312","2.1289","1.6211","1.6504","0.0000","3398.4707","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3900","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7257","0.0000","503.8700","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8899","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.5882","0.0000","0.0000","2.0000","0.0000","0.0000","2.4501","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1123","13.6026","1.0056","100.6546","8.0136","0.1030","-0.0314","-3.0285","2.2043","0.2848","1.5768","0.0000","3402.8823","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9514","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6282","0.0000","506.1553","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8882","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4506","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1082","13.6008","0.9867","100.6609","8.3336","0.1335","-0.0191","-2.9809","1.7571","-0.6809","1.5896","0.0000","3387.3396","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.2913","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.5311","0.0000","509.0680","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8868","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.4528","0.0000","0.0000","2.0000","0.0000","0.0000","2.4509","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1041","13.5991","0.9686","100.6671","8.3528","0.1120","-0.0135","-2.9879","1.5250","0.4210","1.3980","0.0000","3353.3774","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.1869","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.4679","0.0000","506.5047","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8849","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.8679","0.0000","0.0000","2.0000","0.0000","0.0000","2.4495","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1001","13.5974","0.9839","100.6734","7.4387","0.0931","-0.0506","-3.0071","1.7214","1.4584","1.1543","0.0000","3338.1428","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.5794","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5190","8.4208","0.0000","501.3645","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8825","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.2381","0.0000","0.0000","2.0000","0.0000","0.0000","2.4481","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0960","13.5956","0.9483","100.6796","6.7820","0.0607","-0.0670","-3.0449","2.1855","1.2568","1.0811","0.0000","3351.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0486","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5667","8.4816","0.0000","501.6214","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.8641","0.0000","0.0000","0.0000","0.0000","0.8822","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.4286","0.0000","0.0000","2.0000","0.0000","0.0000","2.4471","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0919","13.5939","0.9885","100.6859","5.0674","0.0427","-0.0718","-3.0312","2.3408","0.9700","1.2017","0.0000","3370.3501","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.9903","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5850","8.6272","0.0000","506.4757","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.6214","0.0000","0.0000","0.0000","0.0000","0.8856","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.1176","0.0000","0.0000","2.0000","0.0000","0.0000","2.4461","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0878","13.5921","0.9836","100.6806","4.1378","0.0313","-0.0903","-2.9824","1.9160","0.6777","1.3154","0.0000","3404.8501","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9412","0.0000","94.4500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5350","8.7243","0.0000","508.5294","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.3786","0.0000","0.0000","0.0000","0.0000","0.8890","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4469","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0838","13.5904","0.9711","100.6712","3.7390","0.0126","-0.1036","-2.9404","1.1562","0.5312","1.4243","0.0000","3429.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.9019","0.0000","94.4432","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.7728","0.0000","507.5490","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.1359","0.0000","0.0000","0.0000","0.0000","0.8924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.5000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4478","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0797","13.5887","1.0239","100.6618","3.9770","-0.0023","-0.1049","-2.9590","1.0488","0.4929","1.4990","0.0000","3429.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.4272","0.0000","94.4188","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.8216","0.0000","507.6408","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8945","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.8333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4484","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0756","13.5869","1.0307","100.6524","4.3539","-0.0033","-0.1103","-3.0098","1.3892","0.2924","1.5034","0.0000","3434.6633","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.3981","0.0000","94.3944","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.8706","0.0000","509.0971","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8926","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.9604","0.0000","0.0000","2.0000","0.0000","0.0000","2.4489","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0715","13.5852","1.0007","100.6431","4.7893","0.0111","-0.0933","-3.0039","1.2383","0.4177","1.3008","0.0000","3460.4060","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.9307","0.0000","94.3700","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.9198","0.0000","508.3069","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8907","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6495","13.6495","17.9802","0.0000","0.0000","2.0000","0.0000","0.0000","2.4502","0.0000","0.0000","13.6495","0.0000","13.6495","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0674","13.5834","0.9986","100.6337","5.5895","0.0238","-0.0778","-2.9863","1.0488","0.8140","1.0352","0.0000","3473.4753","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.4851","0.0000","94.3456","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5099","8.9693","0.0000","503.8515","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8892","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6990","13.6990","16.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4517","0.0000","0.0000","13.6990","0.0000","13.6990","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.0634","13.5817","1.0111","100.6243","6.2791","0.0479","-0.0700","-2.9746","1.1719","0.6826","0.8848","0.0000","3435.8516","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8911","0.0000","94.3208","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5594","8.9624","0.0000","500.8218","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8870","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6520","13.6520","14.0198","0.0000","0.0000","2.0000","0.0000","0.0000","2.4524","0.0000","0.0000","13.6520","0.0000","13.6520","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
