"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:16 PM"
"Sample Rate","20"
"Duration","21"
"Segment","Session"
"Beacon Markers","21"
"Segment Times","0:21.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.1562","13.1700","0.9998","83.4163","-0.7324","-0.1582","-0.2076","-2.9648","0.9536","1.7197","1.9736","0.0000","2833.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0784","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","7.7912","0.0000","504.8431","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9912","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9969","0.0000","0.0000","0.0000","13.7000","13.7000","5.5980","0.0000","0.0000","2.0000","0.0000","0.0000","2.3754","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1726","0.9899","83.4194","-0.6048","-0.1068","-0.1944","-2.9180","1.2783","1.3208","2.0840","0.0000","2870.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9709","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5874","7.8621","0.0000","502.9709","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9937","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9960","0.0000","0.0000","0.0000","13.6784","13.6784","2.1667","0.0000","0.0000","2.0000","0.0000","0.0000","2.3719","0.0000","0.0000","13.6784","0.0000","13.6784","0.0000","0.0000","1.5883","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1753","0.9849","83.4226","-0.5650","-0.1420","-0.2156","-2.9277","1.4990","0.7319","2.1543","0.0000","2820.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4854","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5388","7.7165","0.0000","502.4854","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9957","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9965","0.0000","0.0000","0.0000","13.6294","13.6294","6.9714","0.0000","0.0000","2.0000","0.0000","0.0000","2.3714","0.0000","0.0000","13.6294","0.0000","13.6294","0.0000","0.0000","1.5398","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1780","0.9989","83.4257","-0.7289","-0.1404","-0.2120","-2.9590","1.8525","0.5405","2.2715","0.0000","2795.3333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0000","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.6377","0.0000","502.0000","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9976","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9970","0.0000","0.0000","0.0000","13.6189","13.6189","16.0190","0.0000","0.0000","2.0000","0.0000","0.0000","2.3712","0.0000","0.0000","13.6189","0.0000","13.6189","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1806","1.0129","83.4288","-0.7301","-0.1101","-0.1891","-2.9668","2.3945","0.5244","2.3398","0.0000","2872.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.6667","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.8264","0.0000","505.3333","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9969","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9970","0.0000","0.0000","0.0000","13.6660","13.6660","18.9231","0.0000","0.0000","2.0000","0.0000","0.0000","2.3721","0.0000","0.0000","13.6660","0.0000","13.6660","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1833","1.0220","83.4319","-0.6160","-0.1450","-0.2283","-2.9795","1.5693","0.2684","2.3369","0.0000","2941.3333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.3333","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.0000","0.0000","508.6667","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.2201","0.0000","0.0000","0.0000","0.0000","0.9954","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9970","0.0000","0.0000","0.0000","13.7000","13.7000","17.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3732","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1860","1.0250","83.4351","-0.5620","-0.1812","-0.2308","-2.9648","1.0408","-0.1286","2.2363","0.0000","2944.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.8571","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.0000","0.0000","509.0000","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.4593","0.0000","0.0000","0.0000","0.0000","0.9930","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9979","0.0000","0.0000","0.0000","13.7000","13.7000","12.5714","0.0000","0.0000","2.0000","0.0000","0.0000","2.3761","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1886","1.0228","83.4375","-0.6440","-0.1346","-0.1799","-2.9004","1.5000","0.0302","2.3750","0.0000","2948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.8095","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.0000","0.0000","509.0000","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.6986","0.0000","0.0000","0.0000","0.0000","0.9902","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9988","0.0000","0.0000","0.0000","13.6912","13.6912","5.4286","0.0000","0.0000","2.0000","0.0000","0.0000","2.3789","0.0000","0.0000","13.6912","0.0000","13.6912","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1913","1.0419","83.4375","-0.6877","-0.0745","-0.1592","-2.8965","0.9829","0.7207","2.4541","0.0000","2984.2744","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.7692","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4510","8.0971","0.0000","507.4615","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.9378","0.0000","0.0000","0.0000","0.0000","0.9898","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9994","0.0000","0.0000","0.0000","13.6422","13.6422","1.1845","0.0000","0.0000","2.0000","0.0000","0.0000","2.3843","0.0000","0.0000","13.6422","0.0000","13.6422","0.0000","0.0000","1.4520","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1940","1.0394","83.4375","-0.7395","-0.0632","-0.1677","-2.9316","0.6367","1.0605","2.4043","0.0000","3020.5491","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.7308","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4020","8.1942","0.0000","505.5385","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9913","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9999","0.0000","0.0000","0.0000","13.6067","13.6067","1.6699","0.0000","0.0000","2.0000","0.0000","0.0000","2.3897","0.0000","0.0000","13.6067","0.0000","13.6067","0.0000","0.0000","1.4029","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1966","1.0662","83.4375","-0.7437","-0.0493","-0.1738","-2.9287","1.1138","0.6877","2.4922","0.0000","3027.0286","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.7476","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4457","8.2000","0.0000","504.3010","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9907","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6543","13.6543","1.8447","0.0000","0.0000","2.0000","0.0000","0.0000","2.3940","0.0000","0.0000","13.6543","0.0000","13.6543","0.0000","0.0000","1.4448","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1993","1.0618","83.4375","-0.8248","-0.0366","-0.1951","-2.9141","0.9775","0.1580","2.8984","0.0000","3032.2666","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1747","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4933","8.2000","0.0000","503.3301","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9883","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6981","13.6981","1.3592","0.0000","0.0000","2.0000","0.0000","0.0000","2.3983","0.0000","0.0000","13.6981","0.0000","13.6981","0.0000","0.0000","1.4924","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2020","1.0659","83.4375","-0.7807","-0.0621","-0.2057","-2.9150","0.9219","0.0732","3.1729","0.0000","2995.3237","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3714","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.0783","0.0000","501.7429","0.0000","0.0000","25.7390","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9855","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6505","13.6505","2.3491","0.0000","0.0000","2.0000","0.0000","0.0000","2.4006","0.0000","0.0000","13.6505","0.0000","13.6505","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2046","1.0480","83.4375","-0.7538","-0.1074","-0.2230","-2.9453","1.2842","0.4319","3.3945","0.0000","2951.5144","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4190","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.9368","0.0000","499.8381","0.0000","0.0000","25.7152","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9821","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6029","13.6029","7.5377","0.0000","0.0000","2.0000","0.0000","0.0000","2.4025","0.0000","0.0000","13.6029","0.0000","13.6029","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2073","1.0710","83.4375","-0.7333","-0.1630","-0.2437","-2.9766","0.9534","0.8110","3.4766","0.0000","2956.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8077","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.9356","0.0000","498.7308","0.0000","0.0000","25.6914","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9771","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.9327","0.0000","0.0000","2.0000","0.0000","0.0000","2.4034","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1531","13.2083","1.0555","83.4375","-0.7100","-0.2139","-0.2625","-3.0176","0.4551","0.4021","3.3984","0.0000","2976.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2500","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.9837","0.0000","498.2500","0.0000","0.0000","25.6676","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9690","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.4519","0.0000","0.0000","2.0000","0.0000","0.0000","2.4038","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1488","13.2086","1.0616","83.4375","-0.7094","-0.2314","-0.2289","-2.9814","1.0059","-0.1708","3.3584","0.0000","2956.8613","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.8235","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5327","7.9353","0.0000","498.9412","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9643","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6431","13.6431","10.9406","0.0000","0.0000","2.0000","0.0000","0.0000","2.4027","0.0000","0.0000","13.6431","0.0000","13.6431","0.0000","0.0000","1.5317","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1446","13.2090","1.0543","83.4375","-0.7063","-0.1792","-0.1820","-2.9336","1.2686","0.0328","3.2832","0.0000","2917.2573","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3726","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5822","7.8373","0.0000","500.9019","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.8889","0.0000","0.0000","0.0000","0.0000","0.9692","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6922","13.6922","9.9505","0.0000","0.0000","2.0000","0.0000","0.0000","2.4008","0.0000","0.0000","13.6922","0.0000","13.6922","0.0000","0.0000","1.5812","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1403","13.2094","1.0655","83.4375","-0.6598","-0.1155","-0.1646","-2.9219","1.2231","0.1719","3.1064","0.0000","2913.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.3726","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5373","7.7693","0.0000","501.3529","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.6473","0.0000","0.0000","0.0000","0.0000","0.9735","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6588","13.6588","9.1538","0.0000","0.0000","2.0000","0.0000","0.0000","2.3979","0.0000","0.0000","13.6588","0.0000","13.6588","0.0000","0.0000","1.5392","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1361","13.2097","1.0201","83.4375","-0.5799","-0.1107","-0.1846","-2.9238","0.8623","0.1378","2.9336","0.0000","2930.3333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.7647","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4392","7.7198","0.0000","499.8824","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.4058","0.0000","0.0000","0.0000","0.0000","0.9760","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6098","13.6098","13.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3944","0.0000","0.0000","13.6098","0.0000","13.6098","0.0000","0.0000","1.4412","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1318","13.2101","1.0064","83.4375","-0.6211","-0.1710","-0.2165","-2.9463","0.2979","0.3656","2.6445","0.0000","2898.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.2692","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4288","7.6712","0.0000","498.8077","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.1643","0.0000","0.0000","0.0000","0.0000","0.9779","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6385","13.6385","16.8462","0.0000","0.0000","2.0000","0.0000","0.0000","2.3913","0.0000","0.0000","13.6385","0.0000","13.6385","0.0000","0.0000","1.4279","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1275","13.2105","1.0143","83.4375","-0.6701","-0.1798","-0.1971","-2.9570","0.5142","0.7686","2.1035","0.0000","2835.4614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.9423","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4769","7.6231","0.0000","498.3269","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9774","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6865","13.6865","14.2308","0.0000","0.0000","2.0000","0.0000","0.0000","2.3884","0.0000","0.0000","13.6865","0.0000","13.6865","0.0000","0.0000","1.4760","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1233","13.2108","1.0224","83.4375","-0.6598","-0.1176","-0.1769","-2.9473","1.5859","1.5127","1.6084","0.0000","2810.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.5428","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.6000","0.0000","500.7429","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9772","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9997","0.0000","0.0000","0.0000","13.7000","13.7000","11.3462","0.0000","0.0000","2.0000","0.0000","0.0000","2.3853","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1190","13.2112","1.0111","83.4375","-0.5563","-0.1447","-0.2092","-2.9492","1.4043","1.8618","1.5493","0.0000","2821.8076","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.1143","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.6000","0.0000","509.3143","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9801","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9988","0.0000","0.0000","0.0000","13.7000","13.7000","8.0097","0.0000","0.0000","2.0000","0.0000","0.0000","2.3820","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1147","13.2115","0.9862","83.4375","-0.5996","-0.1537","-0.1962","-2.9629","0.9512","2.0371","1.5176","0.0000","2848.7429","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6346","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5210","7.6606","0.0000","514.4135","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9829","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9981","0.0000","0.0000","0.0000","13.7000","13.7000","4.6117","0.0000","0.0000","2.0000","0.0000","0.0000","2.3796","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5200","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1105","13.2119","1.0011","83.4375","-0.7201","-0.1056","-0.1870","-2.9648","1.3008","1.3052","1.5698","0.0000","2895.8857","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5192","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5686","7.8048","0.0000","507.2019","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9786","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9986","0.0000","0.0000","0.0000","13.7000","13.7000","7.1538","0.0000","0.0000","2.0000","0.0000","0.0000","2.3786","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5676","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1062","13.2123","1.0331","83.4375","-0.7516","-0.1003","-0.1979","-2.9395","1.6562","0.3955","1.6826","0.0000","2917.1238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8679","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5838","7.8840","0.0000","501.3302","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9743","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","13.6750","13.6750","11.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3778","0.0000","0.0000","13.6750","0.0000","13.6750","0.0000","0.0000","1.5849","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1020","13.2126","1.0193","83.4375","-0.6812","-0.1620","-0.2187","-2.9316","1.1680","0.4371","1.6289","0.0000","2888.0762","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.9245","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5362","7.8368","0.0000","503.6887","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9758","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","13.6269","13.6269","10.2547","0.0000","0.0000","2.0000","0.0000","0.0000","2.3774","0.0000","0.0000","13.6269","0.0000","13.6269","0.0000","0.0000","1.5377","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0977","13.2130","1.0292","83.4375","-0.5733","-0.1534","-0.2122","-2.9707","0.6133","0.2441","1.6807","0.0000","2871.3208","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9619","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.8000","0.0000","505.9810","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9777","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","13.6206","13.6206","7.8962","0.0000","0.0000","2.0000","0.0000","0.0000","2.3780","0.0000","0.0000","13.6206","0.0000","13.6206","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0934","13.2134","1.0269","83.4375","-0.6313","-0.1069","-0.1748","-2.9482","0.7029","-0.2961","1.9023","0.0000","2893.4905","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0571","0.0000","82.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.8000","0.0000","505.0286","0.0000","0.0000","25.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9827","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9995","0.0000","0.0000","0.0000","13.6673","13.6673","10.8381","0.0000","0.0000","2.0000","0.0000","0.0000","2.3827","0.0000","0.0000","13.6673","0.0000","13.6673","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
