"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
"s","C","V","bar","C","bar","g","g","g","deg/s","deg/s","deg/s","#","rpm","gear","km/h","gear","km/h","km/h","km/h","km/h","#","#","#","C","%","%","deg","#","V","#","#","%","%","#","#","%","%","C","%","#","#","#","#","#","#","%","lambda","km/h","km/h","#","#","#","#","#","#","#","#","#","%","%","deg","deg","#","#","#","#","deg/s","deg/s","bar","deg","deg","deg","deg","deg","%","%","%","ms","km/h","km/h","km/h","#"

,"38.1562","13.2278","1.2751","83.5625","-0.7339","-0.1293","-0.1481","-2.9580","0.6074","0.4642","1.7900","0.0000","3382.8396","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9135","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4708","9.0434","0.0000","504.2788","0.0000","0.0000","25.5045","0.0000","0.0000","0.0000","0.6490","0.0000","0.0000","0.0000","0.0000","1.0941","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.3774","0.0000","0.0000","2.0000","0.0000","0.0000","2.3968","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4724","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2307","1.2815","83.5625","-0.6499","-0.1232","-0.1499","-2.9551","0.5854","0.4087","1.6650","0.0000","3361.6133","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3173","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4236","8.9491","0.0000","507.6442","0.0000","0.0000","25.5282","0.0000","0.0000","0.0000","0.4087","0.0000","0.0000","0.0000","0.0000","1.0878","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.3883","0.0000","0.0000","2.0000","0.0000","0.0000","2.4121","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4248","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2304","1.2552","83.5625","-0.6806","-0.1304","-0.1542","-2.9590","0.5378","0.4340","1.5059","0.0000","3355.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.9000","0.0000","510.3000","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.1683","0.0000","0.0000","0.0000","0.0000","1.0808","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.1262","0.0000","0.0000","2.0000","0.0000","0.0000","2.4238","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2275","1.2505","83.5625","-0.7205","-0.1265","-0.1510","-2.9492","0.5986","0.4417","1.3389","0.0000","3364.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.9000","0.0000","511.3000","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0662","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.5446","0.0000","0.0000","2.0000","0.0000","0.0000","2.4318","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2246","1.2410","83.5625","-0.4012","-0.1379","-0.1511","-2.9658","0.6179","0.3947","1.2065","0.0000","3351.7671","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8544","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4243","8.8294","0.0000","510.6893","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0499","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.5941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4374","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4233","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2217","1.2267","83.5625","0.4844","-0.1136","-0.1388","-2.9482","0.5173","0.3845","1.0164","0.0000","3317.3010","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3689","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4728","8.6824","0.0000","506.3204","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0184","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.1262","0.0000","0.0000","2.0000","0.0000","0.0000","2.4403","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4718","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2188","1.2231","83.5625","1.7052","-0.1388","-0.1444","-2.9746","0.4915","0.3599","0.8315","0.0000","3292.3921","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.8824","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4784","8.6000","0.0000","503.3529","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9870","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.9515","0.0000","0.0000","2.0000","0.0000","0.0000","2.4426","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4794","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2159","1.2021","83.5625","2.0929","-0.1067","-0.1408","-2.9570","0.4772","0.3280","0.6865","0.0000","3279.6470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3922","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4294","8.6000","0.0000","504.8235","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9553","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.6019","0.0000","0.0000","2.0000","0.0000","0.0000","2.4441","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4304","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2130","1.1999","83.5625","2.7482","-0.0931","-0.1121","-2.9434","0.4553","0.2864","0.5215","0.0000","3251.4285","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1887","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4190","8.5429","0.0000","506.0943","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9236","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.1165","0.0000","0.0000","2.0000","0.0000","0.0000","2.4450","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4181","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2101","1.1987","83.5625","3.3768","-0.1406","-0.1365","-2.9824","0.4436","0.2979","0.3033","0.0000","3200.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1321","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4667","8.4000","0.0000","506.5660","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9203","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.2642","0.0000","0.0000","2.0000","0.0000","0.0000","2.4450","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4657","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2072","1.1436","83.5625","4.2202","-0.1616","-0.1819","-2.9785","0.5356","0.2194","0.1892","0.0000","3161.7571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8491","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4860","8.2861","0.0000","506.3585","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9174","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.7170","0.0000","0.0000","2.0000","0.0000","0.0000","2.4447","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4870","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2042","1.1674","83.5625","5.3520","-0.1310","-0.1807","-2.9229","0.5947","0.1509","0.1221","0.0000","3154.2803","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9622","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4393","8.2398","0.0000","498.3396","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9186","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.1810","0.0000","0.0000","2.0000","0.0000","0.0000","2.4438","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4407","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.2013","1.1659","83.5625","6.2492","-0.1356","-0.1648","-2.9043","0.5767","0.1126","0.1004","0.0000","3148.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0755","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4078","8.2000","0.0000","490.3207","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9205","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.2762","0.0000","0.0000","2.0000","0.0000","0.0000","2.4430","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4059","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1984","1.1320","83.5625","7.1413","-0.1677","-0.1703","-2.9346","0.4159","0.2818","0.0460","0.0000","3148.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.7379","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4563","8.2000","0.0000","494.6602","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9217","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.0680","0.0000","0.0000","2.0000","0.0000","0.0000","2.4430","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4549","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1955","1.1448","83.5625","8.2489","-0.2126","-0.2072","-2.9785","0.3967","0.3542","0.0108","0.0000","3150.6887","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.3398","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.2093","0.0000","499.5146","0.0000","0.0000","25.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9227","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.7864","0.0000","0.0000","2.0000","0.0000","0.0000","2.4430","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1926","1.1625","83.5631","8.6972","-0.1859","-0.2162","-2.9590","0.5039","0.2100","0.0395","0.0000","3177.5754","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.6262","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3028","0.0000","502.9439","0.0000","0.0000","25.5342","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9246","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.8113","0.0000","0.0000","2.0000","0.0000","0.0000","2.4435","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1897","1.1783","83.5662","8.4838","-0.1313","-0.1764","-2.9258","0.4873","0.1971","0.0343","0.0000","3204.4622","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7664","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3963","0.0000","506.2150","0.0000","0.0000","25.5101","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9269","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.5849","0.0000","0.0000","2.0000","0.0000","0.0000","2.4440","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1868","1.1803","83.5693","8.4805","-0.1657","-0.1711","-2.9551","0.4281","0.2985","0.0322","0.0000","3183.3823","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.3663","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4520","8.3050","0.0000","506.2475","0.0000","0.0000","25.4861","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9299","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.2941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4454","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4529","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1839","1.1778","83.5724","8.6041","-0.2145","-0.2101","-2.9707","0.4700","0.2632","0.0669","0.0000","3161.3235","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.9010","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4029","8.2059","0.0000","505.2574","0.0000","0.0000","25.4620","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4469","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4039","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1810","1.1719","83.5756","8.4248","-0.1649","-0.2053","-2.9346","0.4574","0.2515","0.0318","0.0000","3139.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9307","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.1535","0.0000","505.0000","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.9600","0.0000","0.0000","2.0000","0.0000","0.0000","2.4465","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1781","1.1524","83.5787","8.3658","-0.0953","-0.1575","-2.9102","0.4258","0.3203","-0.0017","0.0000","3118.7029","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8911","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.1040","0.0000","505.0000","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","0.1800","0.0000","0.0000","0.0000","0.0000","0.9350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.9600","0.0000","0.0000","2.0000","0.0000","0.0000","2.4460","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1752","1.1063","83.5818","8.3748","-0.0875","-0.1217","-2.9277","0.4482","0.2703","0.0648","0.0000","3117.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.9200","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.1460","0.0000","502.1200","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","0.4300","0.0000","0.0000","0.0000","0.0000","0.9350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.6400","0.0000","0.0000","2.0000","0.0000","0.0000","2.4438","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1722","1.1239","83.5849","8.4594","-0.1409","-0.1404","-2.9531","0.4413","0.2299","0.0793","0.0000","3117.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.4200","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.1960","0.0000","498.1200","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","0.6800","0.0000","0.0000","0.0000","0.0000","0.9350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.6400","0.0000","0.0000","2.0000","0.0000","0.0000","2.4413","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1693","1.1448","83.5881","8.4981","-0.2172","-0.1843","-2.9707","0.4321","0.2566","0.0197","0.0000","3111.5881","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2057.1262","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4451","8.2451","0.0000","500.1456","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","0.9300","0.0000","0.0000","0.0000","0.0000","0.9360","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.0485","0.0000","0.0000","2.0000","0.0000","0.0000","2.4414","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4441","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1682","1.1402","83.5912","8.3702","-0.2504","-0.2274","-2.9707","0.4600","0.2424","0.0089","0.0000","3105.7058","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4230.9126","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4941","8.2941","0.0000","504.5146","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9379","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.8252","0.0000","0.0000","2.0000","0.0000","0.0000","2.4419","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4931","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1686","1.1313","83.5943","8.3378","-0.2023","-0.2368","-2.9414","0.4719","0.2542","0.0143","0.0000","3137.3530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4969.6797","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","12.9745","0.0000","0.0000","1.4569","8.5136","0.0000","506.0000","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9354","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.7429","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4583","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1689","1.1228","83.5974","8.4559","-0.1146","-0.1937","-2.9072","0.4646","0.2959","0.0285","0.0000","3174.1177","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4969.1943","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","12.5500","0.0000","0.0000","1.4078","8.7563","0.0000","506.0000","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9271","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.6000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4097","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1693","1.1207","83.6006","8.4434","-0.0740","-0.1490","-2.9062","0.4604","0.2866","0.0281","0.0000","3080.6917","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3702.4905","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","12.1255","0.0000","0.0000","1.4393","8.7613","0.0000","506.5660","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9220","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.8462","0.0000","0.0000","2.0000","0.0000","0.0000","2.4382","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4381","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1696","1.0554","83.6037","8.3155","-0.0960","-0.1547","-2.9297","0.4340","0.2375","0.0318","0.0000","2962.4673","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1591.6415","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","12.4615","0.0000","0.0000","1.4860","8.7142","0.0000","507.5094","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9220","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.1346","0.0000","0.0000","2.0000","0.0000","0.0000","2.4334","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4857","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1700","1.0533","83.6068","8.2691","-0.1448","-0.1978","-2.9512","0.4106","0.2537","0.0403","0.0000","2958.8811","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.4800","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","12.8462","0.0000","0.0000","1.5000","8.4574","0.0000","506.8000","0.0000","0.0000","25.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.1200","0.0000","0.0000","2.0000","0.0000","0.0000","2.4289","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
