"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:24 PM"
"Sample Rate","20"
"Duration","229"
"Segment","Session"
"Beacon Markers","229"
"Segment Times","3:49.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"37.2188","13.1730","1.0388","89.1223","11.7609","-0.1159","-0.1313","-2.9160","0.4673","0.2737","0.0503","0.0000","3193.1470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.6990","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0010","0.0000","0.0000","1.5000","8.2796","0.0000","496.9029","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9424","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.5743","0.0000","0.0000","2.0000","0.0000","0.0000","2.4392","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1690","1.0646","89.1160","11.8247","-0.1885","-0.1633","-2.9609","0.4581","0.2985","0.0447","0.0000","3196.3267","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.2136","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3767","0.0000","498.3592","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9458","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.6535","0.0000","0.0000","2.0000","0.0000","0.0000","2.4401","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4922","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1650","1.0685","89.1097","11.7075","-0.2017","-0.1795","-2.9606","0.4406","0.2923","0.0227","0.0000","3210.6831","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.7228","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3248","0.0000","500.6634","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9485","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.7059","0.0000","0.0000","2.0000","0.0000","0.0000","2.4406","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4437","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1610","1.0399","89.1035","11.7891","-0.1278","-0.1391","-2.9250","0.4300","0.2775","0.0280","0.0000","3218.0769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.2277","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0462","0.0000","0.0000","1.5000","8.2257","0.0000","503.6337","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.1176","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1570","1.0605","89.0973","11.8228","-0.1622","-0.1497","-2.9463","0.4360","0.2784","0.0518","0.0000","3220.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.0000","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0942","0.0000","0.0000","1.5000","8.2349","0.0000","504.2358","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.8286","0.0000","0.0000","2.0000","0.0000","0.0000","2.4405","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1530","1.0559","89.0910","11.7231","-0.2201","-0.1885","-2.9724","0.4357","0.2747","0.0643","0.0000","3202.4856","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.0000","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.2821","0.0000","502.8207","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9485","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.4000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3981","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1490","1.0358","89.0847","11.8047","-0.1632","-0.1652","-2.9383","0.4380","0.2607","0.0559","0.0000","3163.9143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.8350","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3000","0.0000","501.3883","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9477","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.0673","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3505","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1450","1.0625","89.0785","11.8316","-0.1138","-0.1306","-2.9254","0.4380","0.2968","0.0267","0.0000","3147.4509","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2039","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3000","0.0000","499.9320","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9511","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.4327","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3029","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2155","13.1465","1.0596","89.0723","11.7197","-0.1845","-0.1630","-2.9605","0.4257","0.2752","0.0078","0.0000","3167.0588","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3267","0.0000","499.0000","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9541","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.7981","0.0000","0.0000","2.0000","0.0000","0.0000","2.4405","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3931","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2110","13.1499","1.0464","89.0660","11.8038","-0.2130","-0.1876","-2.9637","0.3784","0.2526","0.0288","0.0000","3189.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3762","0.0000","499.0000","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.9167","0.0000","0.0000","0.0000","0.0000","0.9546","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.4800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4921","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2066","13.1534","1.0692","89.0639","11.8428","-0.1352","-0.1492","-2.9258","0.3215","0.2272","0.0759","0.0000","3218.0981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1176","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3745","0.0000","498.2157","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.6716","0.0000","0.0000","0.0000","0.0000","0.9546","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.4800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2021","13.1568","1.0589","89.0670","11.7284","-0.1385","-0.1398","-2.9375","0.2891","0.2321","0.0851","0.0000","3226.4158","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.2353","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0644","0.0000","0.0000","1.5000","8.3255","0.0000","495.7647","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.4265","0.0000","0.0000","0.0000","0.0000","0.9517","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.6699","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1977","13.1602","1.0415","89.0701","11.8175","-0.2206","-0.1813","-2.9717","0.3256","0.2422","0.0956","0.0000","3187.8020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.4000","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0163","0.0000","0.0000","1.5000","8.2760","0.0000","494.2800","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.1814","0.0000","0.0000","0.0000","0.0000","0.9488","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.8932","0.0000","0.0000","2.0000","0.0000","0.0000","2.4406","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4569","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1932","13.1636","1.0536","89.0732","11.8912","-0.2067","-0.1875","-2.9570","0.3408","0.2334","0.0754","0.0000","3157.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4000","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4860","8.2260","0.0000","495.2800","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9453","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.4000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4401","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4078","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1888","13.1670","1.0540","89.0764","11.7816","-0.1170","-0.1419","-2.9170","0.3745","0.2308","0.0432","0.0000","3147.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5962","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4360","8.2000","0.0000","497.2115","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9418","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.9000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1844","13.1704","1.0282","89.0795","11.7937","-0.1003","-0.1165","-2.9219","0.3816","0.2532","0.0105","0.0000","3142.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1538","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0314","0.0000","0.0000","1.4133","8.2000","0.0000","501.5385","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9389","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.5143","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1799","13.1738","1.0163","89.0826","11.8250","-0.1924","-0.1571","-2.9668","0.3575","0.2418","0.0216","0.0000","3152.1904","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9019","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0790","0.0000","0.0000","1.4610","8.2206","0.0000","504.7059","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9360","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.3714","0.0000","0.0000","2.0000","0.0000","0.0000","2.4396","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4400","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1755","13.1772","1.0436","89.0857","11.7056","-0.2583","-0.2014","-2.9824","0.3574","0.2325","0.0484","0.0000","3161.0486","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4118","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.2696","0.0000","503.2353","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9394","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.6765","0.0000","0.0000","2.0000","0.0000","0.0000","2.4391","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4876","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1710","13.1806","1.0612","89.0889","11.6094","-0.1922","-0.1818","-2.9473","0.4078","0.2661","0.0362","0.0000","3166.8738","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0097","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3000","0.0000","502.0000","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9429","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.1078","0.0000","0.0000","2.0000","0.0000","0.0000","2.4386","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5363","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1666","13.1841","1.0319","89.0920","11.6781","-0.1012","-0.1316","-2.9121","0.4126","0.2676","0.0380","0.0000","3171.5339","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3204","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0750","0.0000","0.0000","1.5058","8.3000","0.0000","502.0000","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9453","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.2885","0.0000","0.0000","2.0000","0.0000","0.0000","2.4381","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5853","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1621","13.1875","1.0362","89.0951","11.7209","-0.1393","-0.1368","-2.9385","0.4055","0.2480","0.0266","0.0000","3167.6504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.1827","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0269","0.0000","0.0000","1.5544","8.3000","0.0000","501.8077","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9477","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.3269","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5660","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1577","13.1909","1.0710","89.0983","11.6331","-0.2365","-0.1843","-2.9766","0.3706","0.2477","0.0261","0.0000","3163.5471","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0096","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0212","0.0000","0.0000","1.6000","8.3000","0.0000","499.8846","0.0000","0.0000","24.7297","0.0000","0.0000","0.0000","0.0095","0.0000","0.0000","0.0000","0.0000","0.9480","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.2816","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5175","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1533","13.1943","1.0440","89.1014","11.6178","-0.2247","-0.1947","-2.9648","0.3772","0.2798","0.0148","0.0000","3156.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.1927","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0692","0.0000","0.0000","1.6000","8.2778","0.0000","498.0551","0.0000","0.0000","24.7061","0.0000","0.0000","0.0000","0.2464","0.0000","0.0000","0.0000","0.0000","0.9480","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.2233","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5296","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1488","13.1977","1.0152","89.1045","11.7206","-0.1295","-0.1530","-2.9199","0.4026","0.2627","0.0230","0.0000","3148.4529","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8257","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6000","8.1852","0.0000","500.8073","0.0000","0.0000","24.6826","0.0000","0.0000","0.0000","0.4834","0.0000","0.0000","0.0000","0.0000","0.9476","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.8889","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5759","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1444","13.2011","1.0298","89.1076","11.7472","-0.0828","-0.1158","-2.9062","0.4198","0.2581","0.0133","0.0000","3148.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","503.4587","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5557","8.1151","0.0000","503.5596","0.0000","0.0000","24.6590","0.0000","0.0000","0.0000","0.7204","0.0000","0.0000","0.0000","0.0000","0.9472","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.0370","0.0000","0.0000","2.0000","0.0000","0.0000","2.4375","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1399","13.2045","1.0477","89.1107","11.6366","-0.1423","-0.1307","-2.9473","0.4370","0.2673","0.0148","0.0000","3148.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.1346","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0894","0.0000","0.0000","1.5085","8.3038","0.0000","502.7885","0.0000","0.0000","24.6500","0.0000","0.0000","0.0000","0.9573","0.0000","0.0000","0.0000","0.0000","0.9497","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.6476","0.0000","0.0000","2.0000","0.0000","0.0000","2.4366","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1355","13.2079","1.0357","89.1139","11.6291","-0.2292","-0.1815","-2.9795","0.4241","0.2473","0.0709","0.0000","3175.2019","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9615","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0413","0.0000","0.0000","1.5000","8.4925","0.0000","501.3462","0.0000","0.0000","24.6500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.0286","0.0000","0.0000","2.0000","0.0000","0.0000","2.4365","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1310","13.2114","1.0338","89.1170","11.7019","-0.1991","-0.1796","-2.9551","0.4109","0.2583","0.0828","0.0000","3208.3750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.5385","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.4534","0.0000","501.7308","0.0000","0.0000","24.6500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9529","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.3204","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1266","13.2148","1.0653","89.1201","11.6916","-0.1155","-0.1359","-2.9180","0.4276","0.2944","0.0542","0.0000","3192.2136","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.6154","0.0000","84.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5359","8.4049","0.0000","502.6923","0.0000","0.0000","24.6500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.2039","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5856","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1250","13.2174","1.0494","89.1233","11.6412","-0.1400","-0.1383","-2.9414","0.4456","0.2991","0.0375","0.0000","3158.7185","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.3238","0.0000","84.2612","0.0000","0.0000","0.0000","0.0000","13.0029","0.0000","0.0000","1.5845","8.3571","0.0000","502.6762","0.0000","0.0000","24.6500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9395","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5375","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1250","13.2196","1.0271","89.1264","11.7406","-0.2390","-0.1890","-2.9844","0.4292","0.3064","0.0378","0.0000","3166.4570","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.8000","0.0000","84.2856","0.0000","0.0000","0.0000","0.0000","13.0505","0.0000","0.0000","1.6000","8.3095","0.0000","502.2000","0.0000","0.0000","24.6500","0.0000","0.0000","0.0000","0.8406","0.0000","0.0000","0.0000","0.0000","0.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.9524","0.0000","0.0000","2.0000","0.0000","0.0000","2.4388","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
