"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:28 PM"
"Sample Rate","20"
"Duration","211"
"Segment","Session"
"Beacon Markers","211"
"Segment Times","3:31.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"35.1562","13.1994","4.3136","95.7473","-0.5540","-1.0771","0.2484","-2.8438","-7.7539","-6.8008","-23.8594","0.0000","11363.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8571","0.0000","84.5976","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.0648","57.8762","0.0000","500.4286","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8718","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.3029","35.3029","16.7981","0.0000","0.0000","2.0000","0.0000","0.0000","2.0845","0.0000","0.0000","35.3029","0.0000","35.3029","0.0000","0.0000","90.0117","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1997","4.3207","95.7598","-0.5758","-0.9536","0.2583","-2.8418","-6.0898","-9.2031","-25.6328","0.0000","11363.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8095","0.0000","84.6697","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.1600","58.4000","0.0000","500.9048","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8685","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.3510","35.3510","7.6635","0.0000","0.0000","2.0000","0.0000","0.0000","2.0864","0.0000","0.0000","35.3510","0.0000","35.3510","0.0000","0.0000","90.0602","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1993","4.2311","95.7722","-0.5745","-0.8506","0.2377","-2.6387","-5.4258","-3.7676","-20.7500","0.0000","11452.8154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5385","0.0000","84.7418","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.2000","58.4000","0.0000","499.0769","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8684","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.3990","35.3990","2.5534","0.0000","0.0000","2.0000","0.0000","0.0000","2.0877","0.0000","0.0000","35.3990","0.0000","35.3990","0.0000","0.0000","90.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1989","4.3990","95.7848","-0.5600","-1.0188","0.3480","-2.7197","-5.9844","2.4893","-16.2656","0.0000","11607.6699","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.2115","0.0000","84.8139","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.2000","58.4000","0.0000","496.6731","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8708","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.7733","35.7733","4.0097","0.0000","0.0000","2.0000","0.0000","0.0000","2.0858","0.0000","0.0000","35.7733","0.0000","35.7733","0.0000","0.0000","90.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1985","3.9123","95.7972","-0.6168","-1.2197","0.3772","-2.9590","-3.2910","-2.0664","-20.0938","0.0000","11734.9541","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.6667","0.0000","84.8620","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.1761","58.4000","0.0000","497.3333","0.0000","0.0000","24.0380","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8738","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.1543","36.1543","7.3704","0.0000","0.0000","2.0000","0.0000","0.0000","2.0840","0.0000","0.0000","36.1543","0.0000","36.1543","0.0000","0.0000","90.0963","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1982","2.6537","95.8098","-0.4234","-1.0669","0.3844","-2.8721","-3.0020","-9.7422","-23.4609","0.0000","11836.7891","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.5926","0.0000","84.8861","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.1303","58.4000","0.0000","499.1852","0.0000","0.0000","24.0140","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8775","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.9925","35.9925","14.7778","0.0000","0.0000","2.0000","0.0000","0.0000","2.0840","0.0000","0.0000","35.9925","0.0000","35.9925","0.0000","0.0000","90.0495","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1978","2.0191","95.8441","-0.5040","-0.9343","0.4846","-2.6602","-4.4756","-2.9019","-21.8516","0.0000","11953.9697","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.3030","0.0000","84.9101","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.0828","58.7420","0.0000","501.1313","0.0000","0.0000","23.9899","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8806","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.7566","35.7566","20.7624","0.0000","0.0000","2.0000","0.0000","0.0000","2.0840","0.0000","0.0000","35.7566","0.0000","35.7566","0.0000","0.0000","90.0028","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1974","1.9884","95.8846","-0.5009","-1.0459","0.5947","-2.6816","-6.4453","4.7188","-23.0781","0.0000","12100.9395","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","480.2727","0.0000","84.9341","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.0323","59.1920","0.0000","503.1515","0.0000","0.0000","23.9659","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8827","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.9235","35.9235","19.2772","0.0000","0.0000","2.0000","0.0000","0.0000","2.0835","0.0000","0.0000","35.9235","0.0000","35.9235","0.0000","0.0000","90.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1970","2.8638","95.9251","-0.5430","-1.0815","0.4939","-2.7939","-4.5879","0.4990","-29.6797","0.0000","12184.8115","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","480.0943","0.0000","84.9258","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.0509","59.4810","0.0000","503.1793","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8842","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.2176","36.2176","17.2075","0.0000","0.0000","2.0000","0.0000","0.0000","2.0830","0.0000","0.0000","36.2176","0.0000","36.2176","0.0000","0.0000","90.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1966","3.2111","95.9656","-0.4435","-0.9204","0.3770","-2.6719","-4.3477","-7.4141","-28.2656","0.0000","12156.5098","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.9811","0.0000","84.8548","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.1925","59.7190","0.0000","501.7642","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8846","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.2667","36.2667","11.5472","0.0000","0.0000","2.0000","0.0000","0.0000","2.0834","0.0000","0.0000","36.2667","0.0000","36.2667","0.0000","0.0000","90.1278","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1962","3.4775","96.0061","-0.3940","-0.9380","0.4792","-2.5918","-5.5059","-1.8913","-19.3906","0.0000","12162.5430","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.9346","0.0000","84.7837","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.2771","60.0139","0.0000","501.0000","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8855","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.2204","36.2204","6.0762","0.0000","0.0000","2.0000","0.0000","0.0000","2.0839","0.0000","0.0000","36.2204","0.0000","36.2204","0.0000","0.0000","90.2667","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1959","3.9803","96.0466","-0.4062","-1.1191","0.5098","-2.8359","-4.8672","3.8047","-16.9062","0.0000","12277.3047","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.1402","0.0000","84.7126","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.1819","60.3380","0.0000","501.0000","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8879","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.4196","36.4196","9.8857","0.0000","0.0000","2.0000","0.0000","0.0000","2.0840","0.0000","0.0000","36.4196","0.0000","36.4196","0.0000","0.0000","90.2631","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1955","4.3758","96.0871","-0.4567","-0.9629","0.2022","-2.8887","-1.0347","-1.2401","-18.7266","0.0000","12359.6211","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5247","0.0000","84.6215","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.0932","60.2750","0.0000","501.3168","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8902","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.8118","36.8118","13.6952","0.0000","0.0000","2.0000","0.0000","0.0000","2.0840","0.0000","0.0000","36.8118","0.0000","36.8118","0.0000","0.0000","90.2146","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1951","3.0878","96.1276","-0.6686","-0.6929","0.0608","-2.5273","0.2510","-1.9160","-11.3125","0.0000","12242.6309","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0396","0.0000","84.3834","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.0447","59.8250","0.0000","502.3069","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8922","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.8267","36.8267","9.0874","0.0000","0.0000","2.0000","0.0000","0.0000","2.0837","0.0000","0.0000","36.8267","0.0000","36.8267","0.0000","0.0000","90.1660","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1947","2.8588","96.1681","-0.7920","-0.7756","0.1611","-2.5664","-2.1284","8.0527","-4.1289","0.0000","12158.1777","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.8889","0.0000","84.1453","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.0150","59.8103","0.0000","503.0000","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8946","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.4933","36.4933","3.7476","0.0000","0.0000","2.0000","0.0000","0.0000","2.0832","0.0000","0.0000","36.4933","0.0000","36.4933","0.0000","0.0000","90.1175","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1943","3.3315","96.2086","-0.6657","-0.8091","0.1073","-2.6621","-0.9395","7.6367","-7.3008","0.0000","12447.8975","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.1852","0.0000","83.9072","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.2019","60.2308","0.0000","503.0000","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.3600","36.3600","10.3019","0.0000","0.0000","2.0000","0.0000","0.0000","2.0845","0.0000","0.0000","36.3600","0.0000","36.3600","0.0000","0.0000","90.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1939","3.7908","96.2491","-0.6526","-0.6602","-0.0816","-2.6240","-2.9639","-0.5881","-8.2812","0.0000","12737.6172","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.4851","0.0000","83.6691","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.3888","60.5000","0.0000","502.7228","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.5029","36.5029","18.7925","0.0000","0.0000","2.0000","0.0000","0.0000","2.0868","0.0000","0.0000","36.5029","0.0000","36.5029","0.0000","0.0000","90.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1936","4.0834","96.2896","0.1112","-0.5967","-0.2605","-2.8711","-0.9277","-2.6387","-5.2227","0.0000","12608.4707","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.9505","0.0000","83.4278","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.2618","60.5000","0.0000","500.7426","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9059","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.6308","36.6308","20.2816","0.0000","0.0000","2.0000","0.0000","0.0000","2.0880","0.0000","0.0000","36.6308","0.0000","36.6308","0.0000","0.0000","90.0755","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1932","4.1991","96.3301","2.6741","-0.4817","-0.4019","-3.1699","4.1182","-4.1621","-1.1460","0.0000","12452.5879","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.9434","0.0000","83.1863","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","90.1147","59.6923","0.0000","499.4528","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9015","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.7269","36.7269","19.3107","0.0000","0.0000","2.0000","0.0000","0.0000","2.0880","0.0000","0.0000","36.7269","0.0000","36.7269","0.0000","0.0000","90.0265","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1928","4.3284","96.3706","10.6304","-0.1614","-0.2786","-3.0469","5.1172","-2.9336","3.0469","0.0000","12358.5713","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.4717","0.0000","82.9447","0.0000","0.0000","0.0000","0.0000","13.0224","0.0000","0.0000","55.9857","57.0000","0.0000","503.2264","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9052","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.1086","37.1086","15.7925","0.0000","0.0000","2.0000","0.0000","0.0000","2.1783","0.0000","0.0000","37.1086","0.0000","37.1086","0.0000","0.0000","71.0196","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1924","4.3627","96.4111","15.7622","0.3149","-0.0518","-2.6738","-2.4775","7.9590","4.3926","0.0000","12271.4287","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0000","0.0000","82.7032","0.0000","0.0000","0.0000","0.0000","13.0692","0.0000","0.0000","18.0810","51.8037","0.0000","507.0000","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","38.3943","38.3943","11.0755","0.0000","0.0000","2.0000","0.0000","0.0000","2.3745","0.0000","0.0000","38.3943","0.0000","38.3943","0.0000","0.0000","29.7579","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1562","13.1920","4.3397","96.4516","18.6112","0.3235","-0.0356","-3.0469","-7.1602","12.9375","4.6797","0.0000","11286.0752","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3365","0.0000","82.6317","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","7.1792","37.7296","0.0000","504.1963","0.0000","0.0000","23.9317","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9003","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","38.5056","38.5056","7.4151","0.0000","0.0000","2.0000","0.0000","0.0000","2.5430","0.0000","0.0000","38.5056","0.0000","38.5056","0.0000","0.0000","1.7152","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1536","13.2002","3.0748","96.4921","21.3619","0.4740","0.2248","-3.1826","3.1628","-1.5449","5.0059","0.0000","10076.1699","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1333","491.6729","0.0000","82.6082","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","3.0283","24.4683","0.0000","501.3925","0.0000","0.0000","23.9082","0.0000","0.0000","0.2150","0.2150","0.0000","0.0000","0.0000","0.0000","0.8867","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","31.4028","31.4028","4.5849","0.0000","0.0000","2.0000","0.0000","0.0000","2.6526","0.0000","0.0000","31.4028","0.0000","31.4028","0.0000","0.0000","1.7629","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1507","13.2089","1.9285","96.5327","20.9369","1.0332","0.7578","-2.8926","6.8164","-5.4844","1.4043","0.0000","10004.8506","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.6095","489.1333","0.0000","82.5848","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.8271","23.9394","0.0000","503.0476","0.0000","0.0000","23.8848","0.0000","0.0000","0.4486","0.4486","0.0000","0.0000","0.0000","0.0000","0.8626","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.3000","24.3000","2.5888","0.0000","0.0000","2.0000","0.0000","0.0000","2.7413","0.0000","0.0000","24.3000","0.0000","24.3000","0.0000","0.0000","1.8102","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1479","13.2177","1.5034","96.5732","27.5900","1.0144","0.5444","-3.2930","-1.7114","5.0273","-1.3965","0.0000","10469.3369","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","485.8000","0.0000","82.5613","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","2.0140","23.4106","0.0000","505.4286","0.0000","0.0000","23.8613","0.0000","0.0000","0.6822","0.6822","0.0000","0.0000","0.0000","0.0000","0.8331","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.8140","24.8140","1.6542","0.0000","0.0000","2.0000","0.0000","0.0000","2.7561","0.0000","0.0000","24.8140","0.0000","24.8140","0.0000","0.0000","1.8565","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1451","13.2264","1.3032","96.6137","28.3344","0.7524","0.3167","-3.4004","-0.7456","1.0889","0.0612","0.0000","10280.2295","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","487.4182","0.0000","82.5134","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","2.0009","21.6182","0.0000","505.3091","0.0000","0.0000","23.8500","0.0000","0.0000","0.9159","0.9159","0.0000","0.0000","0.0000","0.0000","0.8622","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.3280","25.3280","2.1321","0.0000","0.0000","2.0000","0.0000","0.0000","2.7705","0.0000","0.0000","25.3280","0.0000","25.3280","0.0000","0.0000","1.8972","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1422","13.2351","1.2004","96.6385","22.3944","0.9629","0.4922","-3.2773","4.1016","-5.0195","2.9785","0.0000","9534.3574","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","490.6000","0.0000","82.4430","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.8174","19.8000","0.0000","504.4000","0.0000","0.0000","23.8500","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9452","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.9620","24.9620","5.9057","0.0000","0.0000","2.0000","0.0000","0.0000","2.7784","0.0000","0.0000","24.9620","0.0000","24.9620","0.0000","0.0000","1.8505","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1394","13.2438","1.1181","96.6572","24.6319","0.9937","0.6328","-3.1650","2.9229","-0.6045","4.1543","0.0000","8987.2285","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","490.4000","0.0000","82.3725","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7000","19.5472","0.0000","501.0667","0.0000","0.0000","23.8500","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0010","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.4528","24.4528","8.7453","0.0000","0.0000","2.0000","0.0000","0.0000","2.7864","0.0000","0.0000","24.4528","0.0000","24.4528","0.0000","0.0000","1.8037","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1365","13.2526","1.0333","96.6758","28.4638","0.9009","0.6548","-3.0859","-2.4043","6.1172","2.0625","0.0000","8793.4189","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","487.5428","0.0000","82.3021","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7000","19.7358","0.0000","495.8286","0.0000","0.0000","23.8500","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0039","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","23.4923","23.4923","7.3302","0.0000","0.0000","2.0000","0.0000","0.0000","2.7887","0.0000","0.0000","23.4923","0.0000","23.4923","0.0000","0.0000","1.7132","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1337","13.2613","0.9440","96.6945","27.6812","0.7520","0.3737","-3.2715","-3.0459","5.6250","1.9873","0.0000","8437.5391","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","485.3235","0.0000","82.2376","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6873","18.4412","0.0000","493.4510","0.0000","0.0000","23.8438","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9968","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","22.3385","22.3385","6.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.7906","0.0000","0.0000","22.3385","0.0000","22.3385","0.0000","0.0000","1.6189","0.0000","0.0000","0.0000","0.0000","0.0000"
