"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:16 PM"
"Sample Rate","20"
"Duration","11"
"Segment","Session"
"Beacon Markers","11"
"Segment Times","0:11.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.1350","13.1920","1.1228","83.2500","6.9244","-0.1056","-0.1631","-2.9497","0.5047","0.2908","0.0647","0.0000","3121.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.9412","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1786","0.0000","495.4706","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9531","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4362","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1395","13.1920","1.1412","83.2500","6.8399","-0.1688","-0.1973","-2.9700","0.4951","0.3222","0.0270","0.0000","3127.3762","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.3763","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5446","8.2000","0.0000","495.3763","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.0693","0.0000","0.0000","2.0000","0.0000","0.0000","2.4363","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5485","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1439","13.1920","1.1399","83.2500","6.7742","-0.1998","-0.2383","-2.9722","0.4856","0.3143","0.0541","0.0000","3138.7625","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.8713","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4455","8.2000","0.0000","495.8713","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.0396","0.0000","0.0000","2.0000","0.0000","0.0000","2.4368","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4495","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1484","13.1920","1.1257","83.2500","6.8094","-0.1567","-0.2336","-2.9429","0.4835","0.3080","0.0610","0.0000","3149.3999","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5900","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4270","8.2270","0.0000","497.4800","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9551","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.0200","0.0000","0.0000","2.0000","0.0000","0.0000","2.4373","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4253","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1529","13.1920","1.1167","83.2500","6.8766","-0.0951","-0.1841","-2.9224","0.5200","0.3207","0.0282","0.0000","3159.3999","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0900","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4770","8.2770","0.0000","499.4800","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0200","0.0000","0.0000","2.0000","0.0000","0.0000","2.4378","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4758","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1475","83.2500","6.7688","-0.0876","-0.1507","-2.9419","0.5170","0.3282","0.0115","0.0000","3147.9529","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.6509","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.2491","0.0000","500.6981","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9588","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.0377","0.0000","0.0000","2.0000","0.0000","0.0000","2.4387","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1398","83.2500","6.6719","-0.1431","-0.1711","-2.9722","0.5039","0.3013","0.0186","0.0000","3118.2358","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1793","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.1547","0.0000","501.6415","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9602","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.2075","0.0000","0.0000","2.0000","0.0000","0.0000","2.4402","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.0949","83.2500","6.6110","-0.1998","-0.2198","-2.9756","0.5018","0.2902","0.0390","0.0000","3096.3557","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8077","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5202","8.0798","0.0000","500.8077","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9616","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.4190","0.0000","0.0000","2.0000","0.0000","0.0000","2.4406","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5192","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.0937","83.2500","6.5666","-0.2152","-0.2544","-2.9634","0.4856","0.2974","0.0640","0.0000","3085.2981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8846","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5683","8.0317","0.0000","498.8846","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9630","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.3238","0.0000","0.0000","2.0000","0.0000","0.0000","2.4397","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5673","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1023","83.2500","6.6058","-0.1911","-0.2593","-2.9487","0.4742","0.3058","0.0588","0.0000","3078.6538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.2000","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5837","8.0000","0.0000","496.7143","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9653","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.2308","0.0000","0.0000","2.0000","0.0000","0.0000","2.4388","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5848","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1132","83.2464","6.4641","-0.1373","-0.2311","-2.9316","0.4678","0.2842","0.0486","0.0000","3080.5769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.8667","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5356","8.0000","0.0000","494.3333","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9691","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.1538","0.0000","0.0000","2.0000","0.0000","0.0000","2.4384","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5371","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1252","83.2371","6.3702","-0.0841","-0.1837","-2.9185","0.4700","0.2897","0.0506","0.0000","3085.4412","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.9412","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5127","8.0238","0.0000","494.2941","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.8614","0.0000","0.0000","2.0000","0.0000","0.0000","2.4381","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5109","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1139","83.2277","6.3735","-0.0630","-0.1442","-2.9243","0.4742","0.2950","0.0436","0.0000","3098.6765","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.3529","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5618","8.1228","0.0000","497.2353","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9689","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.3960","0.0000","0.0000","2.0000","0.0000","0.0000","2.4386","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5604","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.0958","83.2183","6.4067","-0.0834","-0.1356","-2.9502","0.4532","0.2897","0.0575","0.0000","3107.3979","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.8039","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5893","8.1894","0.0000","499.1961","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9662","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.0385","0.0000","0.0000","2.0000","0.0000","0.0000","2.4391","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5904","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1001","83.2089","6.4886","-0.1356","-0.1654","-2.9736","0.4504","0.2970","0.0768","0.0000","3100.1165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3137","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5408","8.1413","0.0000","499.6863","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9623","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.9615","0.0000","0.0000","2.0000","0.0000","0.0000","2.4396","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5423","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1332","83.1996","6.4784","-0.1944","-0.2143","-2.9785","0.4608","0.2899","0.0580","0.0000","3094.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.5192","0.0000","82.4534","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5077","8.1000","0.0000","499.3077","0.0000","0.0000","26.1534","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9587","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.8846","0.0000","0.0000","2.0000","0.0000","0.0000","2.4399","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5058","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1271","83.1902","6.3880","-0.2226","-0.2477","-2.9673","0.4639","0.2954","0.0378","0.0000","3094.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9615","0.0000","82.4773","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5558","8.1000","0.0000","497.3846","0.0000","0.0000","26.1773","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9568","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.8077","0.0000","0.0000","2.0000","0.0000","0.0000","2.4395","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5538","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1233","83.1808","6.3726","-0.2047","-0.2550","-2.9526","0.4399","0.2689","0.0640","0.0000","3091.5620","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.4038","0.0000","82.5012","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5962","8.0942","0.0000","496.5385","0.0000","0.0000","26.2012","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9549","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.7308","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5981","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1203","83.1714","6.3898","-0.1392","-0.2278","-2.9346","0.4552","0.2687","0.0785","0.0000","3061.0857","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8462","0.0000","82.5251","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5486","7.9981","0.0000","498.4615","0.0000","0.0000","26.2251","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.5192","0.0000","0.0000","2.0000","0.0000","0.0000","2.4395","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5500","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.0974","83.1621","6.4601","-0.0765","-0.1820","-2.9233","0.4773","0.3045","0.0465","0.0000","3030.6096","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7115","0.0000","82.5491","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5010","7.9019","0.0000","500.3846","0.0000","0.0000","26.2490","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.6346","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5019","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1098","83.1527","6.5322","-0.0617","-0.1519","-2.9282","0.4912","0.2924","0.0501","0.0000","3071.3884","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2692","0.0000","82.5271","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.0413","0.0000","502.3077","0.0000","0.0000","26.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.8750","0.0000","0.0000","2.0000","0.0000","0.0000","2.4409","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1205","83.1433","6.4739","-0.0881","-0.1496","-2.9521","0.4955","0.3005","0.0742","0.0000","3113.6213","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7757","0.0000","82.5031","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.1856","0.0000","503.7196","0.0000","0.0000","26.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.2788","0.0000","0.0000","2.0000","0.0000","0.0000","2.4419","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1121","83.1339","6.3704","-0.1496","-0.1779","-2.9766","0.5020","0.3237","0.0508","0.0000","3101.8113","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9066","0.0000","82.4792","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.2000","0.0000","501.3832","0.0000","0.0000","26.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9560","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.7315","0.0000","0.0000","2.0000","0.0000","0.0000","2.4416","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1048","83.1246","6.3497","-0.2083","-0.2162","-2.9814","0.4941","0.3145","0.0314","0.0000","3085.3020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0374","0.0000","82.4553","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.2000","0.0000","499.0467","0.0000","0.0000","26.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9593","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.4907","0.0000","0.0000","2.0000","0.0000","0.0000","2.4411","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.0886","83.1152","6.4113","-0.2153","-0.2380","-2.9634","0.4796","0.2985","0.0232","0.0000","3096.8572","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3558","0.0000","82.4683","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.2000","0.0000","501.3558","0.0000","0.0000","26.2683","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9589","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.3107","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1562","13.1920","1.1047","83.1058","6.5184","-0.1591","-0.2278","-2.9409","0.4782","0.3044","0.0119","0.0000","3115.4285","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7596","0.0000","82.4918","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.2000","0.0000","503.7596","0.0000","0.0000","26.2918","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9575","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.7379","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1552","13.1914","1.1207","83.0964","6.4968","-0.0902","-0.1963","-2.9199","0.4724","0.2982","0.0347","0.0000","3113.2222","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.4673","0.0000","82.5153","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5324","8.1685","0.0000","503.5794","0.0000","0.0000","26.3153","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9583","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.2385","0.0000","0.0000","2.0000","0.0000","0.0000","2.4407","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5306","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1507","13.1887","1.1272","83.0871","6.3994","-0.0518","-0.1634","-2.9106","0.4615","0.2689","0.0442","0.0000","3102.1111","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","504.5421","0.0000","82.5387","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5787","8.1222","0.0000","503.1122","0.0000","0.0000","26.3387","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9601","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.5688","0.0000","0.0000","2.0000","0.0000","0.0000","2.4402","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5769","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1463","13.1860","1.1115","83.0777","6.4020","-0.0494","-0.1424","-2.9238","0.4581","0.2626","0.0172","0.0000","3092.2056","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.3704","0.0000","82.5500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1245","0.0000","503.0000","0.0000","0.0000","26.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9612","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4393","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1418","13.1834","1.0961","83.0683","6.3799","-0.0796","-0.1449","-2.9517","0.4411","0.2657","0.0444","0.0000","3083.3271","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.9630","0.0000","82.5500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1717","0.0000","503.0000","0.0000","0.0000","26.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9617","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4379","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1373","13.1807","1.1086","83.0613","6.3880","-0.1418","-0.1761","-2.9697","0.4360","0.2827","0.0674","0.0000","3094.8628","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.7059","0.0000","82.5500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.2196","0.0000","503.5882","0.0000","0.0000","26.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9620","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.3960","0.0000","0.0000","2.0000","0.0000","0.0000","2.4372","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
