"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:40 PM"
"Sample Rate","20"
"Duration","10"
"Segment","Session"
"Beacon Markers","10"
"Segment Times","0:10.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"35.7646","13.1888","1.1420","84.6237","-0.5473","-0.1263","-0.1687","-2.9531","1.1400","0.5674","2.0934","0.0000","3197.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5049","0.0000","78.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.8000","8.5695","0.0000","505.4951","0.0000","0.0000","20.8446","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9198","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","9.7184","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7686","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7602","13.1922","1.1391","84.6231","-0.5068","-0.1211","-0.1402","-2.9371","0.8976","0.6555","1.9039","0.0000","3228.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0194","0.0000","78.4309","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.8000","8.5820","0.0000","505.9806","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9159","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","9.9412","0.0000","0.0000","2.0000","0.0000","0.0000","2.4333","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7828","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7557","13.1956","1.1486","84.6200","-0.5638","-0.1560","-0.1486","-2.9809","0.4408","0.8427","1.5830","0.0000","3223.4175","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0000","0.0000","78.4064","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7437","8.5320","0.0000","504.5742","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9131","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","14.8431","0.0000","0.0000","2.0000","0.0000","0.0000","2.4344","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7323","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7513","13.1990","1.1477","84.6169","-0.4995","-0.1255","-0.1564","-2.9555","0.3399","0.8325","1.3520","0.0000","3191.3787","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0000","0.0000","78.3819","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6466","8.5175","0.0000","503.0891","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9106","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6738","13.6738","16.4563","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.6738","0.0000","13.6738","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7468","13.2025","1.1520","84.6137","-0.5266","-0.1169","-0.1359","-2.9350","0.4451","0.7639","1.0622","0.0000","3191.9604","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1942","0.0000","78.3574","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6257","8.5660","0.0000","503.0000","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9118","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6252","13.6252","15.4854","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.6252","0.0000","13.6252","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7423","13.2059","1.1436","84.6106","-0.5839","-0.1577","-0.1445","-2.9832","0.4456","0.6792","0.7211","0.0000","3222.6536","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5922","0.0000","78.3331","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6752","8.5854","0.0000","503.0000","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.4563","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6864","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7379","13.2093","1.1379","84.6075","-0.5101","-0.1301","-0.1583","-2.9594","0.4260","0.5440","0.4722","0.0000","3235.8364","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.4190","0.0000","78.3089","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.5369","0.0000","500.9048","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.2143","0.0000","0.0000","0.0000","0.0000","0.9140","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.3689","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6379","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7334","13.2128","1.1436","84.6044","-0.5409","-0.1023","-0.1378","-2.9193","0.3541","0.4949","0.2407","0.0000","3231.5095","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.8952","0.0000","78.2848","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.5000","0.0000","498.5238","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.4524","0.0000","0.0000","0.0000","0.0000","0.9125","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.2500","0.0000","0.0000","2.0000","0.0000","0.0000","2.4349","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6106","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7289","13.2162","1.1355","84.6012","-0.5515","-0.1504","-0.1435","-2.9697","0.3562","0.4435","0.0562","0.0000","3219.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3750","0.0000","78.2606","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6800","8.5000","0.0000","498.3750","0.0000","0.0000","20.8500","0.0000","0.0000","0.0000","0.6905","0.0000","0.0000","0.0000","0.0000","0.9132","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4344","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6587","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7245","13.2196","1.1395","84.5981","-0.5131","-0.1394","-0.1684","-2.9691","0.3753","0.3608","-0.0795","0.0000","3195.8667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0096","0.0000","78.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6324","8.5078","0.0000","498.8558","0.0000","0.0000","20.8638","0.0000","0.0000","0.0000","0.9286","0.0000","0.0000","0.0000","0.0000","0.9151","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.4706","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7200","13.2230","1.1477","84.5950","-0.5580","-0.0984","-0.1601","-2.9197","0.3784","0.3520","-0.1340","0.0000","3175.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7500","0.0000","78.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.5563","0.0000","500.0500","0.0000","0.0000","20.8884","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9173","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7155","13.2265","1.1326","84.5919","-0.5626","-0.1239","-0.1402","-2.9469","0.4077","0.3041","-0.1683","0.0000","3161.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2500","0.0000","78.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.5900","0.0000","501.5500","0.0000","0.0000","20.9131","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9198","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.1089","0.0000","0.0000","2.0000","0.0000","0.0000","2.4339","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7111","13.2299","1.1350","84.5888","-0.5305","-0.1664","-0.1561","-2.9926","0.4506","0.2367","-0.1788","0.0000","3155.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.6500","0.0000","78.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6320","8.4900","0.0000","502.3500","0.0000","0.0000","20.9377","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9183","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.5743","0.0000","0.0000","2.0000","0.0000","0.0000","2.4329","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7066","13.2333","1.1342","84.5856","-0.5784","-0.1441","-0.1785","-2.9688","0.4436","0.1898","-0.1696","0.0000","3165.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1500","0.0000","78.2375","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7320","8.4000","0.0000","502.8500","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9128","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.0606","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7021","13.2368","1.1232","84.5825","-0.6096","-0.0907","-0.1673","-2.9133","0.4227","0.1786","-0.1412","0.0000","3172.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3500","0.0000","78.2125","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7840","8.4000","0.0000","498.8000","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.8250","0.0000","0.0000","0.0000","0.0000","0.9060","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.5960","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6977","13.2402","1.1189","84.5794","-0.5101","-0.0985","-0.1396","-2.9314","0.3975","0.2767","-0.0975","0.0000","3172.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8500","0.0000","78.1875","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7340","8.4000","0.0000","492.8000","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.5750","0.0000","0.0000","0.0000","0.0000","0.8980","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.2800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6932","13.2436","1.1170","84.5762","-0.5229","-0.1569","-0.1484","-2.9953","0.3896","0.3676","-0.0695","0.0000","3173.2673","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.1000","0.0000","78.1625","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.4000","0.0000","495.9000","0.0000","0.0000","20.9500","0.0000","0.0000","0.0000","0.3250","0.0000","0.0000","0.0000","0.0000","0.8980","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.7800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4315","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6888","13.2470","1.1168","84.5731","-0.6065","-0.1655","-0.1732","-2.9953","0.3998","0.3812","-0.0599","0.0000","3177.2278","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.1000","0.0000","78.1379","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.3951","0.0000","502.9000","0.0000","0.0000","20.9621","0.0000","0.0000","0.0000","0.0750","0.0000","0.0000","0.0000","0.0000","0.9060","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.0874","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6907","13.2464","1.1107","84.5700","-0.5880","-0.1113","-0.1737","-2.9379","0.4290","0.4462","-0.0471","0.0000","3184.2234","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.6796","0.0000","78.1138","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6854","8.3466","0.0000","506.0194","0.0000","0.0000","20.9862","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9132","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.4854","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6952","13.2441","1.1076","84.5669","-0.4822","-0.0744","-0.1485","-2.9102","0.4430","0.4970","-0.0546","0.0000","3198.3010","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.6505","0.0000","78.0896","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6369","8.3076","0.0000","507.4757","0.0000","0.0000","21.0104","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9195","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.7429","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6996","13.2418","1.1225","84.5638","-0.5126","-0.1167","-0.1349","-2.9555","0.5707","0.4729","-0.0471","0.0000","3207.5283","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.2571","0.0000","78.0655","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6226","8.4981","0.0000","508.3047","0.0000","0.0000","21.0346","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9220","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.6000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4315","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7041","13.2395","1.1336","84.5625","-0.5576","-0.1591","-0.1564","-2.9918","0.6526","0.4760","-0.0286","0.0000","3201.3962","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.9714","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7170","8.6886","0.0000","508.7809","0.0000","0.0000","21.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9196","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.8476","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7086","13.2372","1.1289","84.5625","-0.4729","-0.1226","-0.1691","-2.9424","0.6455","0.4368","-0.0223","0.0000","3199.6345","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4717","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7885","8.6096","0.0000","507.7264","0.0000","0.0000","21.0500","0.0000","0.0000","0.0000","0.1298","0.0000","0.0000","0.0000","0.0000","0.9188","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.8952","0.0000","0.0000","2.0000","0.0000","0.0000","2.4324","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7130","13.2349","1.1449","84.5625","-0.5284","-0.1120","-0.1501","-2.9301","0.6349","0.4325","-0.0419","0.0000","3229.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6415","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6923","8.5135","0.0000","505.3679","0.0000","0.0000","21.0500","0.0000","0.0000","0.0000","0.3702","0.0000","0.0000","0.0000","0.0000","0.9212","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.2353","0.0000","0.0000","2.0000","0.0000","0.0000","2.4329","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7175","13.2326","1.1395","84.5625","-0.5729","-0.1552","-0.1593","-2.9828","0.6069","0.4066","-0.0345","0.0000","3258.2622","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0588","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.5000","0.0000","504.4118","0.0000","0.0000","21.0500","0.0000","0.0000","0.0000","0.6106","0.0000","0.0000","0.0000","0.0000","0.9236","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.1569","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7220","13.2304","1.1258","84.5625","-0.5027","-0.1458","-0.1775","-2.9664","0.6185","0.3475","-0.0090","0.0000","3239.8154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.9608","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.5000","0.0000","505.3922","0.0000","0.0000","21.0549","0.0000","0.0000","0.0000","0.8510","0.0000","0.0000","0.0000","0.0000","0.9260","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.9810","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7264","13.2281","1.1361","84.5625","-0.5566","-0.1092","-0.1563","-2.9230","0.6475","0.3235","0.0227","0.0000","3221.3689","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.8191","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.5000","0.0000","505.2762","0.0000","0.0000","21.0791","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9266","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.0286","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7309","13.2258","1.1301","84.5625","-0.5574","-0.1408","-0.1503","-2.9663","0.6646","0.3865","0.0157","0.0000","3211.5769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.3429","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6471","8.5000","0.0000","503.3714","0.0000","0.0000","21.1034","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9194","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.0762","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7354","13.2235","1.1293","84.5625","-0.5309","-0.1563","-0.1732","-2.9814","0.6428","0.4049","0.0198","0.0000","3201.9614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.8911","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6952","8.4653","0.0000","502.0000","0.0000","0.0000","21.1277","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9127","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2574","0.0000","0.0000","2.0000","0.0000","0.0000","2.4323","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7398","13.2212","1.1371","84.5625","-0.5936","-0.1099","-0.1689","-2.9277","0.6058","0.3764","0.0462","0.0000","3193.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9307","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7441","8.4158","0.0000","502.0000","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9092","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.8416","0.0000","0.0000","2.0000","0.0000","0.0000","2.4313","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
