elapsed_s,relative_heading_deg,centered_heading_deg,longitudinal_delta_v_m_s,lateral_delta_v_m_s
175.0,240.90251499999954,223.7350149999994,-238.9584444169994,-290.91689552887476
175.05,240.82367249999953,223.6512674999994,-238.9367962371244,-290.95063040487474
175.1,240.73729499999956,223.55998499999941,-238.90624852237443,-290.9793638893747
175.15,240.66204999999954,223.47983499999938,-238.85883336962442,-291.00476311287474
175.2,240.62510249999954,223.4379824999994,-238.80359741349943,-291.0321481829997
175.25,240.61955999999955,223.4275349999994,-238.75130345237443,-291.06375011262475
175.3,240.63935499999957,223.44242499999942,-238.70827677549943,-291.10378576124975
175.35,240.69203999999954,223.4902049999994,-238.67704259524945,-291.1520344792497
175.4,240.76866249999955,223.5619224999994,-238.65860609324943,-291.20327422549974
175.45,240.85248499999952,223.64083999999937,-238.65519828237444,-291.2576030664997
175.5,240.93510999999953,223.7185599999994,-238.66387716762443,-291.31732556499975
175.55,241.01574749999955,223.79429249999941,-238.68442209937444,-291.38317721974977
175.6,241.09225249999952,223.8658924999994,-238.71261621812442,-291.45577094637474
175.65,241.16589749999955,223.93463249999942,-238.74524784599944,-291.53400349674973
175.7,241.24419999999952,224.0080299999994,-238.77719300837444,-291.6120153974997
175.75,241.32338499999955,224.0823099999994,-238.80950592012445,-291.6856143057497
175.8,241.39550999999958,224.14952999999943,-238.84696732312446,-291.7624739251247
175.85,241.46358999999956,224.2127049999994,-238.88619392312444,-291.84497236824967
175.9,241.53215499999956,224.27636499999943,-238.92863220099946,-291.9268824123747
175.95,241.60071999999954,224.3400249999994,-238.97366924112444,-292.0100182877497
176.0,241.66829249999955,224.4026924999994,-239.02223667524945,-292.0964148742497
176.05,241.73243249999956,224.4619274999994,-239.06911246224945,-292.1819533788747
176.1,241.79074249999954,224.51533249999937,-239.11361013662443,-292.2616569267497
176.15,241.84346249999956,224.5631474999994,-239.15234640412444,-292.3356726176247
176.2,241.89277249999955,224.60755249999937,-239.18093278887443,-292.4061088812497
176.25,241.93875749999955,224.6486324999994,-239.20694492799944,-292.4726470014997
176.3,241.97921749999955,224.6841874999994,-239.22898537387445,-292.5360960269997
176.35,242.01294499999955,224.7130099999994,-239.24899093987443,-292.5962353081247
176.4,242.04381999999956,224.7389799999994,-239.26453448012444,-292.6543642259997
176.45,242.07301249999955,224.7632674999994,-239.28015157024944,-292.71440544062466
176.5,242.09741499999956,224.7827649999994,-239.30035326924946,-292.7780996323747
176.55,242.11732249999957,224.7977674999994,-239.32165821637446,-292.8435099878747
176.6,242.13353499999957,224.80907499999938,-239.34458126074946,-292.9087242103747
176.65,242.14609999999956,224.8167349999994,-239.36681783962447,-292.97428166562474
176.7,242.15544999999955,224.8211799999994,-239.39381064374948,-293.0449630954997
176.75,242.16287249999954,224.8236974999994,-239.4349005072495,-293.1276576716247
176.8,242.16998499999954,224.8259049999994,-239.4934216911245,-293.2226595934997
176.85,242.17665999999954,224.8276749999994,-239.56400505449946,-293.32658556687466
176.9,242.18172999999953,224.8278399999994,-239.63794719549946,-293.4333799853747
176.95,242.18457999999953,224.8257849999994,-239.70686342837445,-293.5360065776247
177.0,242.18811999999951,224.8244199999994,-239.77320541562446,-293.6359118244997
177.05,242.1939749999995,224.8253699999994,-239.84317586337448,-293.7363074038747
177.1,242.1993774999995,224.8258674999994,-239.91295017812445,-293.8366784666247
177.15,242.2041174999995,224.82570249999938,-239.97894893262446,-293.9365591968747
177.2,242.2099374999995,224.82661749999937,-240.04276570749943,-294.03683219312467
177.25,242.21571999999952,224.82749499999937,-240.10663151562443,-294.1375464886247
177.3,242.22055499999954,224.82742499999938,-240.17228703737445,-294.23826078412475
177.35,242.22561749999954,224.82758249999938,-240.2403697049994,-294.3393918622497
177.4,242.23095499999954,224.82801499999937,-240.30680975874944,-294.44030229074974
177.45,242.23572999999953,224.82788499999936,-240.37356852862442,-294.5413107857497
177.5,242.24008499999954,224.82733499999935,-240.44170022949945,-294.64329994574973
177.55,242.24484499999954,224.82718999999935,-240.51078807874947,-294.7459020213748
177.6,242.24945749999955,224.82689749999935,-240.57818428087444,-294.84803828112473
177.65,242.25376749999955,224.82630249999934,-240.64374173612444,-294.94931645899976
177.7,242.25857999999954,224.82620999999935,-240.70969145737442,-295.05030043737474
177.75,242.26300499999954,224.82572999999934,-240.77564117862443,-295.15091666637477
177.8,242.26602749999955,224.82384749999935,-240.84387094599944,-295.2513122457498
177.85,242.26881999999955,224.82173499999934,-240.9108503654994,-295.3523942906247
177.9,242.27346249999954,224.82147249999935,-240.97719235274943,-295.45396666799974
177.95,242.27947249999954,224.82257749999934,-241.0435343399994,-295.5549996796247
178.0,242.28425999999953,224.82245999999935,-241.11365188749943,-295.65637592399975
178.05,242.28815749999953,224.82145249999934,-241.18345071887444,-295.75865928349975
178.1,242.29218999999952,224.82057999999935,-241.2519256524994,-295.86072199337474
178.15,242.29622249999952,224.81970749999934,-241.32152835087442,-295.96288276974974
178.2,242.3010974999995,224.81967749999933,-241.3899542512494,-296.0655338786247
178.25,242.30604999999952,224.81972499999932,-241.45779175262442,-296.1678417547497
178.3,242.30984249999952,224.81861249999932,-241.52477117212445,-296.26936509887474
178.35,242.31300249999953,224.81686749999932,-241.5922409241244,-296.3701774608747
178.4,242.31585999999953,224.81481999999932,-241.65990680912444,-296.47074465662473
178.45,242.31927749999954,224.81333249999932,-241.7256849139994,-296.5707970032497
178.5,242.32378499999953,224.81293499999933,-241.79031073749942,-296.67109451612475
178.55,242.32793999999953,224.81218499999932,-241.85594174262445,-296.7721275277498
178.6,242.33237249999954,224.81171249999932,-241.92186694724944,-296.87340570562475
178.65,242.33753249999953,224.81196749999933,-241.98896894987445,-296.97443871724977
178.7,242.34172999999953,224.81125999999932,-242.05761549987443,-297.07613367774974
178.75,242.34527999999952,224.80990499999933,-242.12515880174945,-297.17878478662476
178.8,242.3493474999995,224.80906749999934,-242.19547248224947,-297.2815094453748
178.85,242.35414999999952,224.80896499999935,-242.26519776374946,-297.3835721552498
178.9,242.35929249999953,224.80920249999934,-242.33350108099947,-297.48467871674984
178.95,242.36429249999952,224.80929749999933,-242.40222118087445,-297.5858833447498
179.0,242.36877999999953,224.80887999999933,-242.47079418099946,-297.68779895487484
179.05,242.37369249999952,224.80888749999934,-242.5387297488745,-297.7904010304999
179.1,242.37947999999952,224.80976999999933,-242.60470398674946,-297.89315020587486
179.15,242.38462499999952,224.81000999999932,-242.67050660824947,-297.99558066512486
179.2,242.3884424999995,224.8089224999993,-242.73731441137446,-298.0981091908748
179.25,242.39120749999952,224.80678249999931,-242.80490674649948,-298.20085836624986
179.3,242.39345499999953,224.80412499999932,-242.8719106826245,-298.3029946259999
