"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:00 PM"
"Sample Rate","20"
"Duration","108"
"Segment","Session"
"Beacon Markers","108"
"Segment Times","1:48.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"37.9062","13.1899","3.2228","82.4306","-0.5620","0.9207","-0.8260","-3.0333","9.6922","6.6826","39.7875","0.0000","7136.3628","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1683","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","19.0824","22.9078","0.0000","502.1683","0.0000","0.0000","21.6515","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0348","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","21.6602","21.6602","8.6602","0.0000","0.0000","2.0000","0.0000","0.0000","2.7087","0.0000","0.0000","21.6602","0.0000","21.6602","0.0000","0.0000","13.5398","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.1924","2.9212","82.4586","-0.4822","0.8355","-0.8899","-3.0492","8.9066","5.0568","41.1828","0.0000","7229.4854","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.1359","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","29.4767","31.0689","0.0000","504.0000","0.0000","0.0000","21.6761","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0317","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","22.4117","22.4117","13.1748","0.0000","0.0000","2.0000","0.0000","0.0000","2.5858","0.0000","0.0000","22.4117","0.0000","22.4117","0.0000","0.0000","25.5456","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.1950","2.4648","82.4866","-0.4363","0.6687","-1.0510","-3.0427","8.5926","2.9405","39.9609","0.0000","7873.6602","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.5049","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","40.1563","42.2340","0.0000","504.0000","0.0000","0.0000","21.7008","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0269","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","23.1398","23.1398","18.0291","0.0000","0.0000","2.0000","0.0000","0.0000","2.3965","0.0000","0.0000","23.1398","0.0000","23.1398","0.0000","0.0000","41.7107","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.1975","2.1750","82.5146","-0.6026","0.3792","-1.2111","-2.8655","9.8434","1.1804","39.3344","0.0000","8346.2002","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","505.0990","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9713","0.0000","0.0000","47.2400","44.7990","0.0000","504.0990","0.0000","0.0000","21.7254","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0220","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.0410","24.0410","15.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.2992","0.0000","0.0000","24.0410","0.0000","24.0410","0.0000","0.0000","45.8297","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.2001","1.9578","82.5426","-0.5601","0.2691","-1.2125","-2.7126","8.6627","2.1579","40.2281","0.0000","8132.2002","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","505.5941","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9218","0.0000","0.0000","39.9400","41.6307","0.0000","504.5941","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9680","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.9910","24.9910","10.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.2685","0.0000","0.0000","24.9910","0.0000","24.9910","0.0000","0.0000","41.2257","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.2026","2.1206","82.5707","-0.4712","0.3886","-1.2217","-2.7411","6.4408","7.0133","38.4000","0.0000","7938.7998","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","504.5600","0.0000","69.7253","0.0000","0.0000","0.0000","0.0000","12.9280","0.0000","0.0000","32.8300","36.8200","0.0000","504.5500","0.0000","0.0000","21.7748","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9141","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.4870","26.4870","10.9802","0.0000","0.0000","2.0000","0.0000","0.0000","2.3102","0.0000","0.0000","26.4870","0.0000","26.4870","0.0000","0.0000","34.6640","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.2052","2.5942","82.5987","-0.4935","0.4433","-1.2394","-2.8271","6.5957","7.8377","37.9641","0.0000","7827.7998","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.5600","0.0000","69.7005","0.0000","0.0000","0.0000","0.0000","12.9780","0.0000","0.0000","26.4800","30.8200","0.0000","502.0500","0.0000","0.0000","21.7995","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9120","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.1370","28.1370","13.4554","0.0000","0.0000","2.0000","0.0000","0.0000","2.4087","0.0000","0.0000","28.1370","0.0000","28.1370","0.0000","0.0000","26.5640","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.2077","2.9551","82.6241","-0.4985","0.5152","-1.1242","-2.8920","8.5732","8.7939","36.2172","0.0000","7736.8096","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9135","0.0000","69.6758","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","20.8190","27.1627","0.0000","500.1731","0.0000","0.0000","21.8243","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9110","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.1058","29.1058","14.3824","0.0000","0.0000","2.0000","0.0000","0.0000","2.4803","0.0000","0.0000","29.1058","0.0000","29.1058","0.0000","0.0000","21.1608","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.2102","3.2410","82.6084","-0.6167","0.5623","-1.0043","-2.8500","2.4867","5.9182","34.8469","0.0000","7725.8569","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.4327","0.0000","69.6510","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","17.9143","25.2020","0.0000","501.1346","0.0000","0.0000","21.8490","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.8825","29.8825","14.8725","0.0000","0.0000","2.0000","0.0000","0.0000","2.5308","0.0000","0.0000","29.8825","0.0000","29.8825","0.0000","0.0000","17.8765","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.2128","3.4066","82.5928","-0.6051","0.6075","-1.0872","-3.0347","4.7236","7.2639","33.1906","0.0000","7703.9048","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","69.6274","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","15.1048","23.3321","0.0000","502.4286","0.0000","0.0000","21.8953","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8282","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.5514","29.5514","14.6476","0.0000","0.0000","2.0000","0.0000","0.0000","2.5722","0.0000","0.0000","29.5514","0.0000","29.5514","0.0000","0.0000","14.9755","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9062","13.2153","3.4113","82.5772","-0.4204","0.7268","-1.1316","-3.0727","5.6072","2.9230","36.7875","0.0000","7582.9521","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","69.6038","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","13.1524","21.5396","0.0000","506.7143","0.0000","0.0000","21.9425","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8034","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.7895","28.7895","14.1714","0.0000","0.0000","2.0000","0.0000","0.0000","2.6052","0.0000","0.0000","28.7895","0.0000","28.7895","0.0000","0.0000","12.4283","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.9032","13.2157","3.3952","82.5616","-0.4836","0.8039","-1.1021","-3.1328","11.1652","2.4857","39.3625","0.0000","7462.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","69.5802","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","11.2000","20.6200","0.0000","511.0000","0.0000","0.0000","21.9896","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7806","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.2048","28.2048","14.9143","0.0000","0.0000","2.0000","0.0000","0.0000","2.6235","0.0000","0.0000","28.2048","0.0000","28.2048","0.0000","0.0000","11.8143","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8992","13.2154","3.3371","82.5459","-0.4115","0.8601","-1.1084","-3.2340","12.3402","4.1544","38.4188","0.0000","7318.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4038","0.0000","69.5566","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","14.6135","20.9057","0.0000","510.0385","0.0000","0.0000","22.0368","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7595","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.7286","27.7286","16.3429","0.0000","0.0000","2.0000","0.0000","0.0000","2.6197","0.0000","0.0000","27.7286","0.0000","27.7286","0.0000","0.0000","14.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8951","13.2150","3.2417","82.5303","-0.4853","0.8240","-0.9816","-3.1410","13.0246","4.7555","38.3281","0.0000","7174.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8077","0.0000","69.6027","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","18.0269","22.9693","0.0000","509.0769","0.0000","0.0000","22.0676","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7388","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.1693","28.1693","12.4554","0.0000","0.0000","2.0000","0.0000","0.0000","2.5972","0.0000","0.0000","28.1693","0.0000","28.1693","0.0000","0.0000","18.2950","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8910","13.2147","3.3997","82.5147","-0.3681","0.4486","-0.5857","-2.8643","9.3375","4.6787","34.8609","0.0000","7721.3765","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5347","0.0000","69.6759","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","25.0406","28.8109","0.0000","506.2673","0.0000","0.0000","22.0920","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7312","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.4564","29.4564","4.0396","0.0000","0.0000","2.0000","0.0000","0.0000","2.5312","0.0000","0.0000","29.4564","0.0000","29.4564","0.0000","0.0000","26.9450","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8869","13.2144","3.5989","82.4991","-0.4096","-0.3360","-0.1533","-2.7062","-0.1070","2.4768","21.5535","0.0000","8328.3066","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.5941","0.0000","69.7490","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","32.3673","32.3808","0.0000","503.2970","0.0000","0.0000","22.1164","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7287","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.9317","29.9317","4.2500","0.0000","0.0000","2.0000","0.0000","0.0000","2.4724","0.0000","0.0000","29.9317","0.0000","29.9317","0.0000","0.0000","32.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8828","13.2140","3.5194","82.4834","-0.7008","-0.8204","0.1930","-2.6491","-8.0732","-0.0149","-0.0049","0.0000","8017.3174","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0577","0.0000","69.8222","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","31.7154","30.6500","0.0000","503.0000","0.0000","0.0000","22.1408","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7297","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.5952","29.5952","12.4231","0.0000","0.0000","2.0000","0.0000","0.0000","2.4305","0.0000","0.0000","29.5952","0.0000","29.5952","0.0000","0.0000","32.1333","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8788","13.2137","3.3965","82.4678","-0.6539","-1.0034","0.5664","-2.8522","-10.9066","-2.5191","-21.9734","0.0000","7604.3364","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7885","0.0000","69.8651","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","30.1769","28.7447","0.0000","503.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7321","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.4204","29.4204","15.7184","0.0000","0.0000","2.0000","0.0000","0.0000","2.4096","0.0000","0.0000","29.4204","0.0000","29.4204","0.0000","0.0000","29.9786","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8747","13.2133","3.4310","82.4522","-0.6041","-0.9428","0.7641","-3.0291","-11.7016","-9.6281","-38.3438","0.0000","7623.6567","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2233","0.0000","69.8893","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","23.4284","26.2204","0.0000","504.1942","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7751","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.4689","29.4689","12.8058","0.0000","0.0000","2.0000","0.0000","0.0000","2.4727","0.0000","0.0000","29.4689","0.0000","29.4689","0.0000","0.0000","21.8718","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8706","13.2130","3.4828","82.4366","-0.5244","-0.6828","0.7195","-3.0336","-8.2643","-11.3645","-45.8297","0.0000","7737.8726","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.3981","0.0000","69.9136","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","15.5363","23.7583","0.0000","505.6505","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8431","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.2923","29.2923","9.7212","0.0000","0.0000","2.0000","0.0000","0.0000","2.5335","0.0000","0.0000","29.2923","0.0000","29.2923","0.0000","0.0000","14.5194","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8665","13.2126","3.4818","82.4209","-0.4609","-0.6759","0.8294","-3.0057","-7.4643","-5.9410","-42.4953","0.0000","7559.2915","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.7961","0.0000","69.9379","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.0583","21.6223","0.0000","504.5243","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8765","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.7154","28.7154","6.3558","0.0000","0.0000","2.0000","0.0000","0.0000","2.5796","0.0000","0.0000","28.7154","0.0000","28.7154","0.0000","0.0000","11.8010","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8624","13.2123","3.3723","82.4053","-0.5525","-0.7328","0.9074","-3.0882","-9.2805","-2.4361","-39.3937","0.0000","7298.1260","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.1068","0.0000","70.0107","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","9.8252","19.6327","0.0000","502.5825","0.0000","0.0000","22.1622","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8828","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.0689","28.0689","3.7087","0.0000","0.0000","2.0000","0.0000","0.0000","2.6229","0.0000","0.0000","28.0689","0.0000","28.0689","0.0000","0.0000","9.3038","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8584","13.2119","3.2307","82.3897","-0.5658","-0.4626","0.8366","-2.8304","-6.7713","-0.6001","-40.6063","0.0000","7190.3457","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3491","0.0000","70.1320","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","9.3009","18.9596","0.0000","502.6604","0.0000","0.0000","22.1864","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8535","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.2437","27.2437","2.7379","0.0000","0.0000","2.0000","0.0000","0.0000","2.6345","0.0000","0.0000","27.2437","0.0000","27.2437","0.0000","0.0000","9.3519","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8543","13.2116","3.1192","82.3741","-0.7119","-0.5085","0.9869","-2.9355","-12.1465","-1.8166","-39.0203","0.0000","7142.2148","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.9906","0.0000","70.2534","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","9.4411","18.3779","0.0000","503.6038","0.0000","0.0000","22.2107","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7884","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.7709","26.7709","1.7670","0.0000","0.0000","2.0000","0.0000","0.0000","2.6460","0.0000","0.0000","26.7709","0.0000","26.7709","0.0000","0.0000","9.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8502","13.2112","3.2386","82.3584","-0.7437","-0.7730","1.0585","-3.1680","-13.8660","-4.8719","-43.0594","0.0000","7236.8740","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8846","0.0000","70.3748","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","14.0049","22.2721","0.0000","503.4423","0.0000","0.0000","22.2350","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7480","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.5476","27.5476","0.7961","0.0000","0.0000","2.0000","0.0000","0.0000","2.6196","0.0000","0.0000","27.5476","0.0000","27.5476","0.0000","0.0000","16.9481","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8461","13.2109","3.1889","82.3428","-0.6455","-0.8348","1.0736","-3.1879","-9.3609","-11.1938","-52.7562","0.0000","7434.9321","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9615","0.0000","70.4684","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","21.7718","26.1663","0.0000","502.4808","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7480","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.3553","28.3553","1.7476","0.0000","0.0000","2.0000","0.0000","0.0000","2.5931","0.0000","0.0000","28.3553","0.0000","28.3553","0.0000","0.0000","24.4962","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8420","13.2105","3.3149","82.3272","-0.5417","-0.6648","0.9058","-3.0768","-9.2293","-14.8883","-53.5422","0.0000","7608.7725","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5000","0.0000","70.5167","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","25.6287","26.4461","0.0000","501.2500","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7480","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.3262","29.3262","11.4563","0.0000","0.0000","2.0000","0.0000","0.0000","2.5450","0.0000","0.0000","29.3262","0.0000","29.3262","0.0000","0.0000","25.5510","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8380","13.2102","3.5016","82.3123","-0.6042","-0.6885","0.6865","-2.8863","-8.0734","-7.6689","-48.8766","0.0000","7760.2573","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.5000","0.0000","70.5650","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","25.8762","26.4951","0.0000","499.7500","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7480","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","30.1808","30.1808","18.8462","0.0000","0.0000","2.0000","0.0000","0.0000","2.4950","0.0000","0.0000","30.1808","0.0000","30.1808","0.0000","0.0000","26.0412","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8339","13.2098","3.4373","82.3092","-0.6858","-0.7362","0.5961","-2.7507","-8.2094","-0.3667","-43.7531","0.0000","7801.3848","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4286","0.0000","70.6133","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","26.2644","26.7647","0.0000","500.1905","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7463","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.9885","29.9885","9.2308","0.0000","0.0000","2.0000","0.0000","0.0000","2.4800","0.0000","0.0000","29.9885","0.0000","29.9885","0.0000","0.0000","26.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.8298","13.2095","3.4661","82.3061","-0.7281","-0.8552","0.6593","-2.8248","-9.6719","0.7528","-42.5563","0.0000","7732.1538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2857","0.0000","70.6675","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","26.7933","27.0588","0.0000","502.5714","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7406","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.7981","29.7981","0.1165","0.0000","0.0000","2.0000","0.0000","0.0000","2.4698","0.0000","0.0000","29.7981","0.0000","29.7981","0.0000","0.0000","26.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
