"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:38 PM"
"Sample Rate","20"
"Duration","124"
"Segment","Session"
"Beacon Markers","124"
"Segment Times","2:04.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"36.9391","13.2400","2.9772","75.4234","-0.5746","0.6777","-1.0435","-2.9707","10.5762","3.3604","49.0547","0.0000","6542.5942","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.7600","0.0000","71.4607","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","31.4257","26.4412","0.0000","503.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8623","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9211","0.0000","0.0000","0.0000","25.5059","25.5059","6.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4493","0.0000","0.0000","25.5059","0.0000","25.5059","0.0000","0.0000","29.2353","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9436","13.2400","3.1245","75.4327","-0.5931","0.5671","-1.1279","-2.9243","12.0430","5.1318","50.3516","0.0000","6717.8418","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.7600","0.0000","71.4500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","37.0198","29.9871","0.0000","503.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8163","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9067","0.0000","0.0000","0.0000","25.7059","25.7059","5.2621","0.0000","0.0000","2.0000","0.0000","0.0000","2.3573","0.0000","0.0000","25.7059","0.0000","25.7059","0.0000","0.0000","39.2871","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9481","13.2400","3.1341","75.4421","-0.5705","0.4517","-1.1006","-2.7998","11.6211","8.1689","52.2891","0.0000","6889.3467","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.6471","0.0000","71.4500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","40.9030","30.5317","0.0000","501.5098","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7785","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9019","0.0000","0.0000","0.0000","26.0000","26.0000","3.3204","0.0000","0.0000","2.0000","0.0000","0.0000","2.3024","0.0000","0.0000","26.0000","0.0000","26.0000","0.0000","0.0000","40.6238","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9526","13.2400","2.5477","75.4515","-0.5684","0.4630","-1.1729","-2.7993","9.7207","10.1523","55.1250","0.0000","7054.1982","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2353","0.0000","71.4500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","41.7446","31.1802","0.0000","499.5490","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7473","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9004","0.0000","0.0000","0.0000","26.3920","26.3920","2.6465","0.0000","0.0000","2.0000","0.0000","0.0000","2.2542","0.0000","0.0000","26.3920","0.0000","26.3920","0.0000","0.0000","41.8951","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9571","13.2400","2.1723","75.4609","-0.5783","0.5181","-1.2920","-2.8970","12.6113","11.9922","60.0938","0.0000","7252.9302","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8000","0.0000","71.4500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","42.8610","32.4673","0.0000","502.2400","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7838","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.9920","26.9920","4.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.2557","0.0000","0.0000","26.9920","0.0000","26.9920","0.0000","0.0000","42.6871","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9616","13.2400","1.9221","75.4703","-0.5115","0.4744","-1.2539","-2.8174","13.7988","10.4219","67.3281","0.0000","7517.4302","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.3000","0.0000","71.4625","0.0000","0.0000","0.0000","0.0000","13.0943","0.0000","0.0000","44.5110","33.8885","0.0000","506.7400","0.0000","0.0000","22.2625","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8779","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.3390","27.3390","5.3524","0.0000","0.0000","2.0000","0.0000","0.0000","2.2558","0.0000","0.0000","27.3390","0.0000","27.3390","0.0000","0.0000","43.7269","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9661","13.2400","2.4090","75.4796","-0.5127","0.4999","-1.3037","-2.8721","16.0781","11.7949","71.3281","0.0000","7767.0835","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6227","0.0000","71.4865","0.0000","0.0000","0.0000","0.0000","13.0467","0.0000","0.0000","48.0556","36.2923","0.0000","508.6793","0.0000","0.0000","22.2865","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9377","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.1486","27.1486","3.4476","0.0000","0.0000","2.0000","0.0000","0.0000","2.2443","0.0000","0.0000","27.1486","0.0000","27.1486","0.0000","0.0000","46.9962","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.2371","2.9595","75.4890","-0.4236","0.1492","-1.0048","-2.9790","14.2676","8.6416","72.4375","0.0000","7987.9165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.3207","0.0000","71.5106","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","55.2778","38.7623","0.0000","509.6227","0.0000","0.0000","22.3106","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9660","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.9686","26.9686","2.7925","0.0000","0.0000","2.0000","0.0000","0.0000","2.2317","0.0000","0.0000","26.9686","0.0000","26.9686","0.0000","0.0000","50.4292","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.2302","3.4178","75.4984","-0.5096","-0.3864","-0.7856","-2.9199","12.7676","2.1267","61.6797","0.0000","8162.0293","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.1346","0.0000","71.5346","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","62.4353","42.8189","0.0000","509.7115","0.0000","0.0000","22.3346","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9836","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.8257","26.8257","6.0943","0.0000","0.0000","2.0000","0.0000","0.0000","2.1680","0.0000","0.0000","26.8257","0.0000","26.8257","0.0000","0.0000","61.8915","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.2233","3.7834","75.5078","-0.4062","-0.5702","-0.8353","-2.6313","11.4805","1.6536","37.5469","0.0000","8123.3037","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.6923","0.0000","71.5761","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","69.2980","46.8755","0.0000","509.2308","0.0000","0.0000","22.3587","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9850","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.6647","26.6647","8.5842","0.0000","0.0000","2.0000","0.0000","0.0000","2.1044","0.0000","0.0000","26.6647","0.0000","26.6647","0.0000","0.0000","73.3538","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.2164","3.8760","75.5171","-0.5385","-0.4949","-0.9470","-2.5356","2.1165","3.3306","14.4395","0.0000","8095.3174","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.0000","0.0000","71.6486","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.2269","46.4713","0.0000","508.5000","0.0000","0.0000","22.3829","0.0000","0.0000","0.0000","0.8708","0.0000","0.0000","0.0000","0.0000","0.9876","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.3706","26.3706","5.1188","0.0000","0.0000","2.0000","0.0000","0.0000","2.0913","0.0000","0.0000","26.3706","0.0000","26.3706","0.0000","0.0000","74.9455","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.2095","3.8730","75.5265","-0.6053","-0.5446","-0.8441","-2.6025","-6.1133","2.3867","-1.6025","0.0000","8133.2979","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.1538","0.0000","71.7210","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.4192","45.6792","0.0000","507.5385","0.0000","0.0000","22.4070","0.0000","0.0000","0.0000","0.6316","0.0000","0.0000","0.0000","0.0000","0.9924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.1114","26.1114","2.8095","0.0000","0.0000","2.0000","0.0000","0.0000","2.0839","0.0000","0.0000","26.1114","0.0000","26.1114","0.0000","0.0000","75.4406","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.2026","3.9066","75.5359","-0.6043","-0.5884","-0.8496","-2.6733","-6.6670","-0.8535","-13.9922","0.0000","8161.7661","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.3047","0.0000","71.7935","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.6056","46.1143","0.0000","507.0000","0.0000","0.0000","22.4312","0.0000","0.0000","0.0000","0.3923","0.0000","0.0000","0.0000","0.0000","0.9962","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.2543","26.2543","10.9048","0.0000","0.0000","2.0000","0.0000","0.0000","2.0847","0.0000","0.0000","26.2543","0.0000","26.2543","0.0000","0.0000","75.5830","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1956","4.0125","75.5452","-0.5189","-0.2831","-1.2222","-2.7144","-2.7964","-2.8101","-18.4414","0.0000","8041.2056","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.5428","0.0000","71.8603","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.6991","46.6857","0.0000","507.0000","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.1531","0.0000","0.0000","0.0000","0.0000","0.9972","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.3971","26.3971","19.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0865","0.0000","0.0000","26.3971","0.0000","26.3971","0.0000","0.0000","75.6774","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1887","3.9047","75.5546","-0.5628","0.0724","-1.5422","-2.9082","3.3325","-0.4618","-3.9453","0.0000","7920.6450","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1574","0.0000","71.9073","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.7925","46.6889","0.0000","507.4722","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9972","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.1752","26.1752","16.2477","0.0000","0.0000","2.0000","0.0000","0.0000","2.0838","0.0000","0.0000","26.1752","0.0000","26.1752","0.0000","0.0000","75.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1818","3.8717","75.5650","-0.5529","0.1568","-1.4714","-2.9360","7.8135","2.0288","15.0352","0.0000","8155.3208","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.6204","0.0000","71.9542","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.8000","46.5500","0.0000","508.8611","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9917","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.9459","25.9459","13.4954","0.0000","0.0000","2.0000","0.0000","0.0000","2.0796","0.0000","0.0000","25.9459","0.0000","25.9459","0.0000","0.0000","75.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1749","3.9839","75.5806","-0.4069","0.0879","-1.2515","-2.8018","8.4004","2.9341","28.9766","0.0000","8420.8867","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7864","0.0000","72.0012","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.8000","47.0282","0.0000","509.9126","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9861","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.4437","26.4437","13.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0807","0.0000","0.0000","26.4437","0.0000","26.4437","0.0000","0.0000","75.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1680","4.1544","75.5963","-0.4343","0.0489","-1.1462","-2.6240","5.7402","6.1904","34.6953","0.0000","8588.2305","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.1553","0.0000","72.0481","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.8000","47.8534","0.0000","509.4272","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9817","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.1233","27.1233","13.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0851","0.0000","0.0000","27.1233","0.0000","27.1233","0.0000","0.0000","75.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1611","4.3242","75.6119","-0.4156","-0.0869","-0.9182","-2.7144","2.0547","8.9102","36.1250","0.0000","8731.0195","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.3714","0.0000","72.1192","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","75.8000","49.3009","0.0000","508.9429","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9773","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.1377","28.1377","9.4151","0.0000","0.0000","2.0000","0.0000","0.0000","2.0893","0.0000","0.0000","28.1377","0.0000","28.1377","0.0000","0.0000","75.7519","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1542","4.4525","75.6275","-0.5541","-0.4705","-0.6028","-2.7646","0.9591","5.4531","31.6055","0.0000","9035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1333","0.0000","72.1914","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","76.2800","51.1991","0.0000","508.4667","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9682","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.2698","29.2698","4.6981","0.0000","0.0000","2.0000","0.0000","0.0000","2.0935","0.0000","0.0000","29.2698","0.0000","29.2698","0.0000","0.0000","75.8444","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1473","4.7003","75.6431","-0.4680","-0.5927","-0.6263","-2.6841","2.6973","2.4580","18.5430","0.0000","9401.6670","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0297","0.0000","72.2635","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","76.9467","52.1320","0.0000","507.8911","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9587","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.3624","29.3624","2.6832","0.0000","0.0000","2.0000","0.0000","0.0000","2.0964","0.0000","0.0000","29.3624","0.0000","29.3624","0.0000","0.0000","76.1970","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1404","4.7172","75.6588","-0.4284","-0.4939","-0.8500","-2.6973","2.7090","2.2417","5.6792","0.0000","9464.8809","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.5149","0.0000","72.3356","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","77.3228","51.7320","0.0000","502.4456","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.8178","28.8178","2.1881","0.0000","0.0000","2.0000","0.0000","0.0000","2.0974","0.0000","0.0000","28.8178","0.0000","28.8178","0.0000","0.0000","76.9396","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1335","4.6286","75.6744","-0.5331","-0.5858","-0.8665","-2.9932","0.2661","-2.0276","-0.0261","0.0000","9342.1094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","72.3879","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","77.5208","51.5400","0.0000","497.0000","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9347","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.6000","28.6000","2.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0973","0.0000","0.0000","28.6000","0.0000","28.6000","0.0000","0.0000","77.4365","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1266","4.4425","75.6900","-0.5377","-0.7190","-0.5431","-2.8687","1.7959","-7.0186","-6.1318","0.0000","9264.1318","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6190","0.0000","72.4353","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","77.6566","51.6352","0.0000","498.9048","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.6000","28.6000","2.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0953","0.0000","0.0000","28.6000","0.0000","28.6000","0.0000","0.0000","77.5327","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1196","4.5477","75.7056","-0.5320","-0.6031","-0.4025","-2.7354","-3.6375","-6.3613","-9.7109","0.0000","9216.0186","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.2381","0.0000","72.4827","0.0000","0.0000","0.0000","0.0000","12.9860","0.0000","0.0000","77.7509","51.8333","0.0000","500.8095","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9134","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","28.9505","28.9505","6.6168","0.0000","0.0000","2.0000","0.0000","0.0000","2.0944","0.0000","0.0000","28.9505","0.0000","28.9505","0.0000","0.0000","77.6139","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1127","4.5712","75.7213","-0.5798","-0.5498","-0.4785","-2.8818","-3.7617","-0.0112","-8.3740","0.0000","9370.7773","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0000","0.0000","72.5301","0.0000","0.0000","0.0000","0.0000","12.9393","0.0000","0.0000","77.8000","52.2500","0.0000","503.8899","0.0000","0.0000","22.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9185","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.6514","29.6514","15.4953","0.0000","0.0000","2.0000","0.0000","0.0000","2.0958","0.0000","0.0000","29.6514","0.0000","29.6514","0.0000","0.0000","77.6602","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.1058","4.8025","75.7369","-0.5675","-0.5847","-0.5977","-2.8032","-0.6011","-0.3317","-3.5664","0.0000","9745.3145","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0000","0.0000","72.5775","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","77.8000","52.6305","0.0000","507.1009","0.0000","0.0000","22.4363","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","30.1505","30.1505","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0973","0.0000","0.0000","30.1505","0.0000","30.1505","0.0000","0.0000","77.7133","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.0989","4.9266","75.7525","-0.5092","-0.4798","-0.6548","-2.7173","2.5962","-0.4861","1.0961","0.0000","10000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0000","0.0000","72.6249","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","77.8152","52.8210","0.0000","508.3429","0.0000","0.0000","22.4126","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9301","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","30.2907","30.2907","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0992","0.0000","0.0000","30.2907","0.0000","30.2907","0.0000","0.0000","77.8086","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.0920","4.7706","75.7681","-0.5613","-0.2795","-0.7822","-2.7593","3.2427","3.4622","6.5820","0.0000","10000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0000","0.0000","72.6723","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","77.8629","53.0340","0.0000","508.8191","0.0000","0.0000","22.3889","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9167","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","30.6115","30.6115","20.3810","0.0000","0.0000","2.0000","0.0000","0.0000","2.1010","0.0000","0.0000","30.6115","0.0000","30.6115","0.0000","0.0000","77.9019","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9670","13.0860","3.5134","75.7838","-0.3091","-0.3521","-0.8009","-2.8877","4.8066","4.6182","11.5215","0.0000","10004.1123","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9524","0.0000","72.7197","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","77.9308","53.6000","0.0000","508.4095","0.0000","0.0000","22.3652","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9068","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","31.5731","31.5731","18.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.1015","0.0000","0.0000","31.5731","0.0000","31.5731","0.0000","0.0000","77.9491","0.0000","0.0000","0.0000","0.0000","0.0000"
