"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:20 PM"
"Sample Rate","20"
"Duration","242"
"Segment","Session"
"Beacon Markers","242"
"Segment Times","4:02.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"39.0312","13.1420","1.2237","78.4363","6.0363","-0.1774","-0.1668","-2.9477","0.4356","0.2373","0.0507","0.0000","3111.7646","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3529","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1000","0.0000","502.8431","0.0000","0.0000","25.7500","0.0000","0.0000","0.0000","0.2304","0.0000","0.0000","0.0000","0.0000","0.9731","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.9320","0.0000","0.0000","2.0000","0.0000","0.0000","2.4389","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1518","1.1838","78.4456","6.0400","-0.0910","-0.0942","-2.9155","0.4325","0.2226","0.0757","0.0000","3083.1589","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.7647","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1000","0.0000","500.8824","0.0000","0.0000","25.7713","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9709","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.5888","0.0000","0.0000","2.0000","0.0000","0.0000","2.4384","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1617","1.1864","78.4549","6.1483","-0.0801","-0.0635","-2.9145","0.4291","0.2033","0.0817","0.0000","3097.6448","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.7714","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1000","0.0000","499.0000","0.0000","0.0000","25.7954","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9685","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.9252","0.0000","0.0000","2.0000","0.0000","0.0000","2.4379","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1715","1.2183","78.4642","6.1972","-0.1395","-0.0875","-2.9395","0.4321","0.2180","0.0682","0.0000","3112.1309","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0571","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.0612","0.0000","499.0000","0.0000","0.0000","25.8196","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9672","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.8100","0.0000","0.0000","2.0000","0.0000","0.0000","2.4374","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1943","78.4735","6.1016","-0.2166","-0.1413","-2.9629","0.4264","0.2520","0.0482","0.0000","3114.8989","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3429","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.0126","0.0000","499.0000","0.0000","0.0000","25.8437","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9663","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.3100","0.0000","0.0000","2.0000","0.0000","0.0000","2.4368","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1656","78.4828","6.0808","-0.2734","-0.1954","-2.9766","0.4209","0.2532","0.0598","0.0000","3116.9192","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5900","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.0733","0.0000","499.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9678","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.6000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4353","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1725","78.4921","6.1564","-0.2936","-0.2320","-2.9824","0.4412","0.2368","0.0678","0.0000","3104.0400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0900","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1723","0.0000","499.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9703","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.6000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4338","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1816","78.5014","6.2238","-0.2749","-0.2426","-2.9785","0.4536","0.2324","0.1028","0.0000","3090.5400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0000","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.2353","0.0000","496.7184","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9703","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.4135","0.0000","0.0000","2.0000","0.0000","0.0000","2.4323","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2112","78.5107","6.1880","-0.2190","-0.2128","-2.9600","0.4290","0.2013","0.1226","0.0000","3095.0286","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0000","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5543","8.2843","0.0000","494.2913","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9693","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.5865","0.0000","0.0000","2.0000","0.0000","0.0000","2.4311","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5952","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2196","78.5199","6.1062","-0.1309","-0.1414","-2.9277","0.4158","0.2173","0.0941","0.0000","3100.2666","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9903","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5067","8.2358","0.0000","496.5631","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9703","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.6571","0.0000","0.0000","2.0000","0.0000","0.0000","2.4321","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5471","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1963","78.5292","6.0877","-0.0781","-0.0813","-2.9072","0.4158","0.2551","0.0795","0.0000","3113.6953","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3883","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4590","8.1415","0.0000","499.4757","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.2059","0.0000","0.0000","0.0000","0.0000","0.9722","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.0857","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1821","78.5385","6.1391","-0.1101","-0.0797","-2.9199","0.4189","0.2720","0.0406","0.0000","3128.4570","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.6346","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4114","8.1277","0.0000","500.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.4510","0.0000","0.0000","0.0000","0.0000","0.9727","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.9703","0.0000","0.0000","2.0000","0.0000","0.0000","2.4335","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4510","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1946","78.5478","6.2333","-0.1943","-0.1281","-2.9502","0.4406","0.2682","0.0253","0.0000","3117.4141","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.7500","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4768","8.1772","0.0000","500.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.6961","0.0000","0.0000","0.0000","0.0000","0.9722","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.5545","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4029","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2046","78.5571","6.1727","-0.2659","-0.1868","-2.9746","0.4407","0.2581","0.0508","0.0000","3098.2222","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8500","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5778","8.2000","0.0000","498.5200","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.9412","0.0000","0.0000","0.0000","0.0000","0.9723","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.5100","0.0000","0.0000","2.0000","0.0000","0.0000","2.4335","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4922","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1889","78.5638","6.0456","-0.2924","-0.2271","-2.9844","0.4285","0.2471","0.0551","0.0000","3090.9412","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.3500","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.2000","0.0000","496.5200","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9728","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.0100","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5902","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1735","78.5669","6.1023","-0.2744","-0.2405","-2.9785","0.4141","0.2534","0.0461","0.0000","3087.0195","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6373","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1490","0.0000","497.4510","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9743","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.3107","0.0000","0.0000","2.0000","0.0000","0.0000","2.4326","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5550","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1799","78.5700","6.2106","-0.2218","-0.2155","-2.9619","0.4113","0.2542","0.0352","0.0000","3111.1458","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1471","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.0510","0.0000","499.4118","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9767","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.1068","0.0000","0.0000","2.0000","0.0000","0.0000","2.4321","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5050","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2171","78.5731","6.2137","-0.1384","-0.1488","-2.9336","0.4224","0.2482","0.0167","0.0000","3145.1262","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3333","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.0673","0.0000","499.6667","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.0556","0.0000","0.0000","2.0000","0.0000","0.0000","2.4324","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5433","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2452","78.5762","6.1055","-0.0875","-0.0872","-2.9131","0.4305","0.2410","0.0530","0.0000","3138.5234","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.9524","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5682","8.2075","0.0000","499.1905","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9745","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.1111","0.0000","0.0000","2.0000","0.0000","0.0000","2.4329","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5913","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2113","78.5793","6.1291","-0.1256","-0.0883","-2.9277","0.4600","0.2145","0.0737","0.0000","3112.8225","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0000","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5215","8.2505","0.0000","500.1429","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9657","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.8654","0.0000","0.0000","2.0000","0.0000","0.0000","2.4334","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2015","78.5824","6.2080","-0.2120","-0.1411","-2.9590","0.4757","0.2562","0.0642","0.0000","3094.3142","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0000","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5257","8.1049","0.0000","502.0476","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9444","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0769","0.0000","0.0000","2.0000","0.0000","0.0000","2.4339","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2107","78.5855","6.1398","-0.2773","-0.2000","-2.9785","0.4758","0.2642","0.0536","0.0000","3081.9333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.8095","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5733","8.0404","0.0000","503.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9287","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.6381","0.0000","0.0000","2.0000","0.0000","0.0000","2.4334","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2007","78.5887","6.0702","-0.2913","-0.2393","-2.9824","0.4761","0.2260","0.0760","0.0000","3078.9810","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.4286","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6210","8.1846","0.0000","503.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.8995","0.0000","0.0000","0.0000","0.0000","0.9278","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.5905","0.0000","0.0000","2.0000","0.0000","0.0000","2.4324","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1925","78.5918","6.0391","-0.2405","-0.2225","-2.9688","0.4741","0.2444","0.0598","0.0000","3088.0286","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.3207","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6686","8.3000","0.0000","503.1887","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.6603","0.0000","0.0000","0.0000","0.0000","0.9296","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.5429","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6274","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.1729","78.5949","6.0797","-0.1578","-0.1617","-2.9414","0.4373","0.2249","0.0629","0.0000","3108.7114","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.6227","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.3000","0.0000","503.6604","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.4211","0.0000","0.0000","0.0000","0.0000","0.9441","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.6827","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6745","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2051","78.5980","6.1633","-0.0938","-0.0948","-2.9141","0.4215","0.2032","0.0774","0.0000","3151.9807","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5882","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.2941","0.0000","504.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.1818","0.0000","0.0000","0.0000","0.0000","0.9582","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.8558","0.0000","0.0000","2.0000","0.0000","0.0000","2.4329","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6775","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2491","78.6011","6.1504","-0.1339","-0.1007","-2.9297","0.4172","0.1936","0.0765","0.0000","3182.5144","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.1176","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6876","8.1961","0.0000","504.0000","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9626","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.8333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4349","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6284","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2262","78.6042","6.0797","-0.2333","-0.1674","-2.9707","0.3861","0.1968","0.0827","0.0000","3176.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.3462","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6400","8.1010","0.0000","503.8846","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9670","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.5000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4364","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2048","78.6073","6.1363","-0.2571","-0.2039","-2.9844","0.4177","0.2212","0.0767","0.0000","3163.6831","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.7885","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1490","0.0000","503.4038","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9660","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.1845","0.0000","0.0000","2.0000","0.0000","0.0000","2.4373","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2294","78.6104","6.2168","-0.1652","-0.1505","-2.9482","0.4463","0.2238","0.0638","0.0000","3111.7029","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.8416","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1971","0.0000","502.9208","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9651","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.0680","0.0000","0.0000","2.0000","0.0000","0.0000","2.4377","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"39.0312","13.1760","1.2105","78.6135","6.0746","-0.0834","-0.0854","-2.9121","0.4587","0.2323","0.0640","0.0000","3074.9099","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.8515","0.0000","77.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1069","0.0000","502.4258","0.0000","0.0000","25.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9701","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.5050","0.0000","0.0000","2.0000","0.0000","0.0000","2.4367","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
