"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:41 PM"
"Sample Rate","20"
"Duration","22"
"Segment","Session"
"Beacon Markers","22"
"Segment Times","0:22.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.2500","13.0321","3.4077","63.1339","-0.4473","-0.2178","-0.2517","-2.9941","0.2693","0.2296","0.0315","0.0000","6153.0679","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6699","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8000","16.3346","0.0000","498.3204","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7508","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9435","0.0000","0.0000","0.0000","23.9631","23.9631","7.9223","0.0000","0.0000","2.0000","0.0000","0.0000","2.6029","0.0000","0.0000","23.9631","0.0000","23.9631","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2458","13.0366","3.4185","63.1386","-0.3865","-0.2147","-0.2372","-2.9824","0.2777","0.2341","0.0081","0.0000","6157.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6887","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8000","16.2385","0.0000","496.0660","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9433","0.0000","0.0000","0.0000","23.9889","23.9889","9.7222","0.0000","0.0000","2.0000","0.0000","0.0000","2.6014","0.0000","0.0000","23.9889","0.0000","23.9889","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2414","13.0415","3.4264","63.1432","-0.4265","-0.1912","-0.2053","-2.9531","0.2659","0.2023","0.0729","0.0000","6157.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2170","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8000","16.3132","0.0000","494.6509","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.8632","0.0000","0.0000","0.0000","0.0000","0.7596","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9438","0.0000","0.0000","0.0000","23.9426","23.9426","12.5000","0.0000","0.0000","2.0000","0.0000","0.0000","2.6023","0.0000","0.0000","23.9426","0.0000","23.9426","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2370","13.0465","3.4315","63.1479","-0.4798","-0.1523","-0.1749","-2.9092","0.2370","0.1899","0.1552","0.0000","6147.8569","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9714","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8000","16.5019","0.0000","496.0571","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.6274","0.0000","0.0000","0.0000","0.0000","0.7670","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9440","0.0000","0.0000","0.0000","23.9076","23.9076","14.2857","0.0000","0.0000","2.0000","0.0000","0.0000","2.6030","0.0000","0.0000","23.9076","0.0000","23.9076","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2325","13.0514","3.4266","63.1526","-0.3820","-0.1329","-0.1781","-2.8848","0.2546","0.2146","0.1127","0.0000","6119.2856","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0667","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8000","16.4189","0.0000","499.8667","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.3915","0.0000","0.0000","0.0000","0.0000","0.7766","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9440","0.0000","0.0000","0.0000","24.0029","24.0029","7.1429","0.0000","0.0000","2.0000","0.0000","0.0000","2.6030","0.0000","0.0000","24.0029","0.0000","24.0029","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2281","13.0563","3.3731","63.1573","-0.3407","-0.1483","-0.2095","-2.9092","0.3195","0.2361","0.0707","0.0000","6083.2764","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.2453","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7895","16.0415","0.0000","502.2076","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.1557","0.0000","0.0000","0.0000","0.0000","0.7838","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9452","0.0000","0.0000","0.0000","24.0981","24.0981","0.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.6026","0.0000","0.0000","24.0981","0.0000","24.0981","0.0000","0.0000","8.7906","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2237","13.0612","3.3412","63.1620","-0.3567","-0.1671","-0.2301","-2.9316","0.2852","0.1660","0.1602","0.0000","6020.8950","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0755","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7419","15.7824","0.0000","502.6793","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7828","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9480","0.0000","0.0000","0.0000","23.6800","23.6800","1.4423","0.0000","0.0000","2.0000","0.0000","0.0000","2.6007","0.0000","0.0000","23.6800","0.0000","23.6800","0.0000","0.0000","8.7434","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2193","13.0661","3.3317","63.1667","-0.3541","-0.1580","-0.2166","-2.9307","0.2582","0.1085","0.1629","0.0000","5958.7183","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3107","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7058","15.7333","0.0000","503.4660","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7820","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","23.2514","23.2514","2.8846","0.0000","0.0000","2.0000","0.0000","0.0000","2.5986","0.0000","0.0000","23.2514","0.0000","23.2514","0.0000","0.0000","8.7039","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2148","13.0710","3.2566","63.1714","-0.3361","-0.1499","-0.1976","-2.9316","0.2847","0.1026","0.1089","0.0000","5898.0391","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2816","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7544","15.6390","0.0000","504.9223","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7825","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","23.0706","23.0706","1.6602","0.0000","0.0000","2.0000","0.0000","0.0000","2.5938","0.0000","0.0000","23.0706","0.0000","23.0706","0.0000","0.0000","8.7524","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2104","13.0759","3.1734","63.1761","-0.3530","-0.1763","-0.2137","-2.9258","0.2885","0.1244","0.0224","0.0000","5835.6636","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3750","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7971","15.4486","0.0000","506.3750","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7831","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","22.9235","22.9235","0.2039","0.0000","0.0000","2.0000","0.0000","0.0000","2.5889","0.0000","0.0000","22.9235","0.0000","22.9235","0.0000","0.0000","8.7990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2060","13.0809","3.1572","63.1808","-0.4069","-0.1654","-0.2030","-2.9297","0.2610","0.1610","-0.0143","0.0000","5746.7212","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.8173","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7490","15.3317","0.0000","507.8173","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.0490","0.0000","0.0000","0.0000","0.0000","0.7865","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","22.6200","22.6200","4.5048","0.0000","0.0000","2.0000","0.0000","0.0000","2.5816","0.0000","0.0000","22.6200","0.0000","22.6200","0.0000","0.0000","8.7510","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2015","13.0858","3.1105","63.1854","-0.4110","-0.1641","-0.2053","-2.9385","0.2649","0.1446","0.0349","0.0000","5657.7788","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.8824","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7010","15.4760","0.0000","509.0882","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.2941","0.0000","0.0000","0.0000","0.0000","0.7899","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","22.2867","22.2867","9.7429","0.0000","0.0000","2.0000","0.0000","0.0000","2.5744","0.0000","0.0000","22.2867","0.0000","22.2867","0.0000","0.0000","8.7029","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1971","13.0907","3.0388","63.1971","-0.3566","-0.1697","-0.2131","-2.9414","0.2644","0.1718","-0.0500","0.0000","5607.4805","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","503.7843","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.7961","15.5723","0.0000","509.5784","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.5392","0.0000","0.0000","0.0000","0.0000","0.7995","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","22.0535","22.0535","14.3861","0.0000","0.0000","2.0000","0.0000","0.0000","2.5703","0.0000","0.0000","22.0535","0.0000","22.0535","0.0000","0.0000","8.7931","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1927","13.0956","3.0463","63.2143","-0.4029","-0.1624","-0.2018","-2.9434","0.2476","0.1190","0.0375","0.0000","5557.9707","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","506.3529","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8941","15.3743","0.0000","509.7255","0.0000","0.0000","23.0500","0.0000","0.0000","0.0000","0.7843","0.0000","0.0000","0.0000","0.0000","0.8094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","21.8554","21.8554","18.8416","0.0000","0.0000","2.0000","0.0000","0.0000","2.5663","0.0000","0.0000","21.8554","0.0000","21.8554","0.0000","0.0000","8.8921","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1882","13.1005","3.0331","63.2315","-0.3948","-0.1692","-0.2084","-2.9434","0.2725","0.1663","-0.0417","0.0000","5572.0488","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5882","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8539","15.1712","0.0000","507.7647","0.0000","0.0000","23.0727","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8197","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","21.7294","21.7294","13.8932","0.0000","0.0000","2.0000","0.0000","0.0000","2.5642","0.0000","0.0000","21.7294","0.0000","21.7294","0.0000","0.0000","8.8549","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1838","13.1054","2.9678","63.2487","-0.2963","-0.1783","-0.2184","-2.9414","0.3262","0.2128","-0.0402","0.0000","5590.1860","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.7692","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8049","14.9308","0.0000","505.9519","0.0000","0.0000","23.0969","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","21.6314","21.6314","5.6408","0.0000","0.0000","2.0000","0.0000","0.0000","2.5622","0.0000","0.0000","21.6314","0.0000","21.6314","0.0000","0.0000","8.8059","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1794","13.1103","2.9099","63.2659","-0.3059","-0.1860","-0.2186","-2.9375","0.2733","0.1779","-0.0026","0.0000","5483.3940","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.4615","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8433","14.6941","0.0000","505.4712","0.0000","0.0000","23.1210","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8435","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","21.3058","21.3058","3.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.5569","0.0000","0.0000","21.3058","0.0000","21.3058","0.0000","0.0000","8.8423","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1749","13.1153","2.8452","63.2831","-0.2811","-0.1959","-0.2277","-2.9395","0.1971","0.1320","-0.1191","0.0000","5362.7212","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.9010","0.0000","69.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","8.8913","14.5455","0.0000","504.9802","0.0000","0.0000","23.1452","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8575","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","20.8731","20.8731","3.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.5512","0.0000","0.0000","20.8731","0.0000","20.8731","0.0000","0.0000","8.8904","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1705","13.1202","2.7589","63.3003","-0.3532","-0.1996","-0.2295","-2.9414","0.2156","0.1525","-0.1589","0.0000","5152.8823","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.9505","0.0000","69.7304","0.0000","0.0000","0.0000","0.0000","12.9196","0.0000","0.0000","8.8598","14.3867","0.0000","503.9901","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8656","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","20.2922","20.2922","5.1068","0.0000","0.0000","2.0000","0.0000","0.0000","2.5402","0.0000","0.0000","20.2922","0.0000","20.2922","0.0000","0.0000","8.8608","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1661","13.1251","2.6205","63.3174","-0.3983","-0.2039","-0.2325","-2.9395","0.2515","0.1665","-0.1279","0.0000","4923.4707","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0000","0.0000","69.7059","0.0000","0.0000","0.0000","0.0000","12.9686","0.0000","0.0000","8.8108","13.7200","0.0000","503.0000","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8725","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","19.6126","19.6126","8.5049","0.0000","0.0000","2.0000","0.0000","0.0000","2.5279","0.0000","0.0000","19.6126","0.0000","19.6126","0.0000","0.0000","8.8118","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1617","13.1300","2.4771","63.3346","-0.4220","-0.2087","-0.2355","-2.9336","0.2690","0.1484","-0.1510","0.0000","4665.5049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9417","0.0000","69.6814","0.0000","0.0000","0.0000","0.0000","12.9827","0.0000","0.0000","8.8379","13.0533","0.0000","502.5146","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8759","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9539","0.0000","0.0000","0.0000","18.6447","18.6447","7.5534","0.0000","0.0000","2.0000","0.0000","0.0000","2.5054","0.0000","0.0000","18.6447","0.0000","18.6447","0.0000","0.0000","8.8369","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1572","13.1349","2.2948","63.3518","-0.3824","-0.2124","-0.2396","-2.9238","0.2559","0.1722","-0.2115","0.0000","4399.4854","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8835","0.0000","69.6569","0.0000","0.0000","0.0000","0.0000","12.9346","0.0000","0.0000","8.8864","11.9980","0.0000","502.0291","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8783","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9578","0.0000","0.0000","0.0000","17.4311","17.4311","3.1845","0.0000","0.0000","2.0000","0.0000","0.0000","2.4797","0.0000","0.0000","17.4311","0.0000","17.4311","0.0000","0.0000","8.8854","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1596","13.1357","2.0714","63.3690","-0.3872","-0.2148","-0.2414","-2.9160","0.2134","0.1863","-0.2767","0.0000","4025.7058","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.8431","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","12.9140","0.0000","0.0000","8.8647","10.9089","0.0000","503.8431","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8860","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9774","0.0000","0.0000","0.0000","16.5149","16.5149","2.7327","0.0000","0.0000","2.0000","0.0000","0.0000","2.4397","0.0000","0.0000","16.5149","0.0000","16.5149","0.0000","0.0000","8.8657","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1639","13.1353","1.8252","63.3862","-0.4341","-0.2108","-0.2340","-2.9180","0.2133","0.1520","-0.3413","0.0000","3610.0195","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.8039","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","12.9640","0.0000","0.0000","8.8157","10.2375","0.0000","505.8039","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8957","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9979","0.0000","0.0000","0.0000","15.9208","15.9208","6.1980","0.0000","0.0000","2.0000","0.0000","0.0000","2.3937","0.0000","0.0000","15.9208","0.0000","15.9208","0.0000","0.0000","8.8167","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1682","13.1350","1.6365","63.4034","-0.3413","-0.2222","-0.2404","-2.9346","0.2004","0.1475","-0.3856","0.0000","3342.9246","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.1589","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","8.8000","9.6125","0.0000","504.7383","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9037","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9937","0.0000","0.0000","0.0000","15.4698","15.4698","7.7757","0.0000","0.0000","2.0000","0.0000","0.0000","2.3610","0.0000","0.0000","15.4698","0.0000","15.4698","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1725","13.1346","1.5515","63.4206","-0.3353","-0.1881","-0.2288","-2.9258","0.1632","0.1353","-0.3975","0.0000","3145.7546","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.2243","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","8.8000","9.1846","0.0000","503.3365","0.0000","0.0000","23.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9107","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9867","0.0000","0.0000","0.0000","15.1868","15.1868","7.3084","0.0000","0.0000","2.0000","0.0000","0.0000","2.3353","0.0000","0.0000","15.1868","0.0000","15.1868","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1768","13.1342","1.4643","63.4378","-0.3786","-0.1532","-0.2161","-2.9092","0.1241","0.1480","-0.4299","0.0000","2979.7546","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1321","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","8.8000","8.8000","0.0000","503.3585","0.0000","0.0000","23.1630","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9811","0.0000","0.0000","0.0000","15.0321","15.0321","6.5143","0.0000","0.0000","2.0000","0.0000","0.0000","2.3132","0.0000","0.0000","15.0321","0.0000","15.0321","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1811","13.1339","1.3834","63.4549","-0.3695","-0.1676","-0.2323","-2.9180","0.0900","0.1282","-0.4624","0.0000","2838.2454","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3585","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","8.8000","8.4886","0.0000","503.8302","0.0000","0.0000","23.1870","0.0000","0.0000","0.0000","0.8230","0.0000","0.0000","0.0000","0.0000","0.9009","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9759","0.0000","0.0000","0.0000","15.1264","15.1264","5.0857","0.0000","0.0000","2.0000","0.0000","0.0000","2.2943","0.0000","0.0000","15.1264","0.0000","15.1264","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1854","13.1335","1.2817","63.4721","-0.3642","-0.1984","-0.2368","-2.9375","0.0964","0.0612","-0.4978","0.0000","2725.8933","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0000","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","8.8000","8.2029","0.0000","504.9320","0.0000","0.0000","23.2111","0.0000","0.0000","0.0000","0.5837","0.0000","0.0000","0.0000","0.0000","0.9011","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9700","0.0000","0.0000","0.0000","15.2214","15.2214","3.7670","0.0000","0.0000","2.0000","0.0000","0.0000","2.2728","0.0000","0.0000","15.2214","0.0000","15.2214","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1896","13.1332","1.2169","63.4893","-0.3080","-0.2021","-0.2339","-2.9385","0.0906","0.0162","-0.5334","0.0000","2650.6504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0000","0.0000","69.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","8.8000","7.8538","0.0000","506.3883","0.0000","0.0000","23.2351","0.0000","0.0000","0.0000","0.3445","0.0000","0.0000","0.0000","0.0000","0.9134","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9637","0.0000","0.0000","0.0000","15.3184","15.3184","2.7961","0.0000","0.0000","2.0000","0.0000","0.0000","2.2473","0.0000","0.0000","15.3184","0.0000","15.3184","0.0000","0.0000","8.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
