"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
"s","C","V","bar","C","bar","g","g","g","deg/s","deg/s","deg/s","#","rpm","gear","km/h","gear","km/h","km/h","km/h","km/h","#","#","#","C","%","%","deg","#","V","#","#","%","%","#","#","%","%","C","%","#","#","#","#","#","#","%","lambda","km/h","km/h","#","#","#","#","#","#","#","#","#","%","%","deg","deg","#","#","#","#","deg/s","deg/s","bar","deg","deg","deg","deg","deg","%","%","%","ms","km/h","km/h","km/h","#"

,"35.2500","13.1520","1.6273","69.8903","0.2276","-0.1085","-0.1677","-2.9609","-0.1014","0.8203","-1.7295","0.0000","3598.3999","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1793","0.0000","74.8934","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.8267","10.2547","0.0000","504.4528","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.3667","0.0000","0.0000","0.0000","0.0000","0.8582","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.4578","14.4578","13.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3840","0.0000","0.0000","14.4578","0.0000","14.4578","0.0000","0.0000","3.8167","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5858","69.8934","0.2226","-0.1082","-0.1682","-2.9531","-0.0887","0.8630","-1.5039","0.0000","3579.1428","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4000","0.0000","74.8698","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.8419","10.2000","0.0000","505.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.6048","0.0000","0.0000","0.0000","0.0000","0.8563","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.4119","14.4119","13.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3836","0.0000","0.0000","14.4119","0.0000","14.4119","0.0000","0.0000","3.8796","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5784","69.8966","0.2096","-0.1130","-0.1682","-2.9531","0.0050","0.9023","-1.3291","0.0000","3586.2856","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.9714","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9371","10.2000","0.0000","505.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.8429","0.0000","0.0000","0.0000","0.0000","0.8578","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.4740","14.4740","13.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3831","0.0000","0.0000","14.4740","0.0000","14.4740","0.0000","0.0000","3.9767","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5869","69.8997","0.1669","-0.1122","-0.1678","-2.9600","0.1415","0.8464","-1.1621","0.0000","3577.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.9505","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0167","10.1833","0.0000","505.1584","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8585","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.5740","14.5740","8.7647","0.0000","0.0000","2.0000","0.0000","0.0000","2.3830","0.0000","0.0000","14.5740","0.0000","14.5740","0.0000","0.0000","4.0365","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.6028","69.9028","0.1420","-0.1163","-0.1666","-2.9570","0.1901","0.7905","-1.0293","0.0000","3538.4509","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9208","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0657","10.1343","0.0000","505.6535","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8551","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.5641","14.5641","4.3529","0.0000","0.0000","2.0000","0.0000","0.0000","2.3830","0.0000","0.0000","14.5641","0.0000","14.5641","0.0000","0.0000","4.0846","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5614","69.9059","0.1636","-0.1161","-0.1663","-2.9570","0.1536","0.7314","-0.9304","0.0000","3513.8301","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.1000","10.0858","0.0000","505.1589","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8522","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.5155","14.5155","2.7103","0.0000","0.0000","2.0000","0.0000","0.0000","2.3820","0.0000","0.0000","14.5155","0.0000","14.5155","0.0000","0.0000","4.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5171","69.9091","0.1245","-0.1180","-0.1684","-2.9639","0.1902","0.6001","-0.8475","0.0000","3523.2642","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.1000","10.0387","0.0000","502.3551","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8545","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","14.5000","14.5000","1.3084","0.0000","0.0000","2.0000","0.0000","0.0000","2.3806","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","4.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5057","69.9122","0.0705","-0.1228","-0.1677","-2.9551","0.3185","0.4877","-0.8414","0.0000","3522.0874","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3883","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.1000","9.9825","0.0000","500.2330","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.9623","0.0000","0.0000","0.0000","0.0000","0.8569","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9989","0.0000","0.0000","0.0000","14.5000","14.5000","4.7864","0.0000","0.0000","2.0000","0.0000","0.0000","2.3803","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","4.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5321","69.9153","0.0964","-0.1301","-0.1711","-2.9526","0.3788","0.4960","-0.8099","0.0000","3472.5728","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.8155","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.1000","9.8854","0.0000","501.6893","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.7264","0.0000","0.0000","0.0000","0.0000","0.8662","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9984","0.0000","0.0000","0.0000","14.4743","14.4743","9.6408","0.0000","0.0000","2.0000","0.0000","0.0000","2.3808","0.0000","0.0000","14.4743","0.0000","14.4743","0.0000","0.0000","4.1000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1520","1.5404","69.9184","0.1971","-0.1420","-0.1785","-2.9521","0.4067","0.4506","-0.7728","0.0000","3418.7065","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.8165","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0945","9.7670","0.0000","502.8165","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.4906","0.0000","0.0000","0.0000","0.0000","0.8760","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9980","0.0000","0.0000","0.0000","14.4267","14.4267","8.3084","0.0000","0.0000","2.0000","0.0000","0.0000","2.3803","0.0000","0.0000","14.4267","0.0000","14.4267","0.0000","0.0000","4.0774","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2478","13.1499","1.4865","69.9216","0.1468","-0.1478","-0.1915","-2.9451","0.3256","0.3356","-0.7836","0.0000","3332.9265","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.9817","0.0000","74.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0486","9.4917","0.0000","500.9817","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.2547","0.0000","0.0000","0.0000","0.0000","0.8778","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9980","0.0000","0.0000","0.0000","14.3593","14.3593","4.5701","0.0000","0.0000","2.0000","0.0000","0.0000","2.3789","0.0000","0.0000","14.3593","0.0000","14.3593","0.0000","0.0000","4.0302","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2435","13.1459","1.4541","69.9247","-0.1390","-0.1519","-0.1861","-2.9262","0.2180","0.3087","-0.7974","0.0000","3247.1467","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1468","0.0000","74.8310","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0028","9.2165","0.0000","499.1468","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0189","0.0000","0.0000","0.0000","0.0000","0.8788","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9980","0.0000","0.0000","0.0000","14.2667","14.2667","2.1714","0.0000","0.0000","2.0000","0.0000","0.0000","2.3770","0.0000","0.0000","14.2667","0.0000","14.2667","0.0000","0.0000","4.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2393","13.1419","1.3325","69.9278","-0.1350","-0.2094","-0.2072","-2.9482","0.2741","0.2642","-0.7668","0.0000","3223.6477","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7524","0.0000","74.8074","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0000","9.1552","0.0000","499.4381","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8860","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9976","0.0000","0.0000","0.0000","14.2136","14.2136","0.7429","0.0000","0.0000","2.0000","0.0000","0.0000","2.3741","0.0000","0.0000","14.2136","0.0000","14.2136","0.0000","0.0000","4.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2350","13.1379","1.3519","69.9309","0.0063","-0.2087","-0.2374","-2.9645","0.4289","0.1934","-0.7779","0.0000","3204.1238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.6571","0.0000","74.7837","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0000","9.1076","0.0000","499.9143","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8956","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9971","0.0000","0.0000","0.0000","14.2621","14.2621","1.5849","0.0000","0.0000","2.0000","0.0000","0.0000","2.3719","0.0000","0.0000","14.2621","0.0000","14.2621","0.0000","0.0000","4.0123","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2307","13.1339","1.3757","69.9341","-0.0469","-0.1360","-0.2168","-2.9370","0.4918","0.3143","-0.7948","0.0000","3158.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.2191","0.0000","74.7600","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0000","8.9800","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9058","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9966","0.0000","0.0000","0.0000","14.2895","14.2895","4.8868","0.0000","0.0000","2.0000","0.0000","0.0000","2.3714","0.0000","0.0000","14.2895","0.0000","14.2895","0.0000","0.0000","4.0594","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2265","13.1299","1.3498","69.9372","-0.1329","-0.1106","-0.1754","-2.9097","0.4695","0.4310","-0.8068","0.0000","3107.2476","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.2667","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","4.0000","8.8371","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9163","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9961","0.0000","0.0000","0.0000","14.2419","14.2419","5.7885","0.0000","0.0000","2.0000","0.0000","0.0000","2.3708","0.0000","0.0000","14.2419","0.0000","14.2419","0.0000","0.0000","4.0933","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2222","13.1259","1.3238","69.9375","-0.0823","-0.1494","-0.1570","-2.9141","0.4431","0.3621","-0.8145","0.0000","3111.6191","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0571","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9648","8.8352","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9273","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9957","0.0000","0.0000","0.0000","14.1943","14.1943","2.4231","0.0000","0.0000","2.0000","0.0000","0.0000","2.3694","0.0000","0.0000","14.1943","0.0000","14.1943","0.0000","0.0000","4.0457","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2180","13.1219","1.2976","69.9375","-0.0126","-0.2173","-0.1788","-2.9359","0.4904","0.3304","-0.8320","0.0000","3135.4285","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.9143","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9171","8.8829","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9387","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9952","0.0000","0.0000","0.0000","14.1472","14.1472","0.8235","0.0000","0.0000","2.0000","0.0000","0.0000","2.3680","0.0000","0.0000","14.1472","0.0000","14.1472","0.0000","0.0000","4.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2137","13.1179","1.3477","69.9375","0.1197","-0.2508","-0.2277","-2.9545","0.4748","0.3490","-0.8763","0.0000","3150.2744","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.6569","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9000","8.9314","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9485","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","14.1000","14.1000","3.7647","0.0000","0.0000","2.0000","0.0000","0.0000","2.3680","0.0000","0.0000","14.1000","0.0000","14.1000","0.0000","0.0000","4.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2094","13.1139","1.3746","69.9375","0.0209","-0.2155","-0.2525","-2.9574","0.5004","0.2255","-0.8382","0.0000","3160.0784","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.2647","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9000","8.9804","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9563","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","14.1000","14.1000","6.5769","0.0000","0.0000","2.0000","0.0000","0.0000","2.3680","0.0000","0.0000","14.1000","0.0000","14.1000","0.0000","0.0000","4.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2052","13.1099","1.3506","69.9375","-0.0331","-0.1485","-0.2378","-2.9439","0.6827","0.1592","-0.8125","0.0000","3160.5386","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6731","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0481","0.0000","0.0000","3.9000","9.0000","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.1381","0.0000","0.0000","0.0000","0.0000","0.9620","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","14.1000","14.1000","8.9808","0.0000","0.0000","2.0000","0.0000","0.0000","2.3675","0.0000","0.0000","14.1000","0.0000","14.1000","0.0000","0.0000","3.9524","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2009","13.1059","1.3195","69.9375","0.0013","-0.1124","-0.2015","-2.9290","0.7897","0.0593","-0.8746","0.0000","3154.7693","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5577","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0962","0.0000","0.0000","3.9000","9.0000","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.3762","0.0000","0.0000","0.0000","0.0000","0.9644","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","14.1462","14.1462","10.4717","0.0000","0.0000","2.0000","0.0000","0.0000","2.3670","0.0000","0.0000","14.1462","0.0000","14.1462","0.0000","0.0000","3.9039","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1966","13.1019","1.3340","69.9375","0.2671","-0.1394","-0.1681","-2.9199","0.7891","-0.0741","-0.9351","0.0000","3144.3962","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.5283","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0566","0.0000","0.0000","3.9000","8.9755","0.0000","500.0000","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.6143","0.0000","0.0000","0.0000","0.0000","0.9668","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9952","0.0000","0.0000","0.0000","14.1934","14.1934","7.1698","0.0000","0.0000","2.0000","0.0000","0.0000","2.3670","0.0000","0.0000","14.1934","0.0000","14.1934","0.0000","0.0000","3.9430","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1924","13.0979","1.3447","69.9375","0.2753","-0.2029","-0.1766","-2.9287","0.7988","-0.0294","-0.9172","0.0000","3129.7737","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5849","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0094","0.0000","0.0000","3.9000","8.9283","0.0000","500.0000","0.0000","0.0000","22.2443","0.0000","0.0000","0.0000","0.8524","0.0000","0.0000","0.0000","0.0000","0.9691","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9957","0.0000","0.0000","0.0000","14.1590","14.1590","4.0971","0.0000","0.0000","2.0000","0.0000","0.0000","2.3670","0.0000","0.0000","14.1590","0.0000","14.1590","0.0000","0.0000","3.9897","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1881","13.0939","1.3527","69.9375","0.0576","-0.2512","-0.2194","-2.9395","0.8926","-0.0336","-0.9009","0.0000","3122.3333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0952","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9000","8.8811","0.0000","500.5428","0.0000","0.0000","22.2206","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9716","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9958","0.0000","0.0000","0.0000","14.1114","14.1114","6.5243","0.0000","0.0000","2.0000","0.0000","0.0000","2.3666","0.0000","0.0000","14.1114","0.0000","14.1114","0.0000","0.0000","3.9618","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1839","13.0899","1.3184","69.9375","0.0290","-0.2475","-0.2539","-2.9521","0.8079","0.0365","-0.9702","0.0000","3125.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7143","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9000","8.8340","0.0000","501.9714","0.0000","0.0000","22.1969","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9744","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9953","0.0000","0.0000","0.0000","14.1355","14.1355","8.9515","0.0000","0.0000","2.0000","0.0000","0.0000","2.3661","0.0000","0.0000","14.1355","0.0000","14.1355","0.0000","0.0000","3.9127","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1796","13.0859","1.2916","69.9375","0.0090","-0.2069","-0.2595","-2.9629","0.7734","0.0789","-1.0283","0.0000","3119.1165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6796","0.0000","74.7500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9000","8.8000","0.0000","503.9514","0.0000","0.0000","22.1732","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","14.1822","14.1822","5.3364","0.0000","0.0000","2.0000","0.0000","0.0000","2.3660","0.0000","0.0000","14.1822","0.0000","14.1822","0.0000","0.0000","3.9346","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1753","13.0819","1.2794","69.9375","0.1016","-0.1622","-0.2471","-2.9561","0.8760","-0.0055","-1.0088","0.0000","3089.5049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1068","0.0000","74.7495","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","3.9000","8.8000","0.0000","507.3495","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9760","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","14.1690","14.1690","1.5981","0.0000","0.0000","2.0000","0.0000","0.0000","2.3660","0.0000","0.0000","14.1690","0.0000","14.1690","0.0000","0.0000","3.9813","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1711","13.0779","1.2941","69.9375","0.1766","-0.1270","-0.2252","-2.9512","0.7881","0.0739","-1.0293","0.0000","3075.1980","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.5644","0.0000","74.7246","0.0000","0.0000","0.0000","0.0000","13.0303","0.0000","0.0000","3.9000","8.8119","0.0000","509.6733","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9949","0.0000","0.0000","0.0000","14.1190","14.1190","2.2475","0.0000","0.0000","2.0000","0.0000","0.0000","2.3648","0.0000","0.0000","14.1190","0.0000","14.1190","0.0000","0.0000","3.9697","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.1668","13.0739","1.2862","69.9375","0.2568","-0.1061","-0.2004","-2.9512","0.8442","-0.0733","-1.0845","0.0000","3109.3564","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5842","0.0000","74.6998","0.0000","0.0000","0.0000","0.0000","13.0808","0.0000","0.0000","3.9000","8.8614","0.0000","508.1881","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9725","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9944","0.0000","0.0000","0.0000","14.1000","14.1000","3.7327","0.0000","0.0000","2.0000","0.0000","0.0000","2.3628","0.0000","0.0000","14.1000","0.0000","14.1000","0.0000","0.0000","3.9192","0.0000","0.0000","0.0000","0.0000","0.0000"
