"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:13 PM"
"Sample Rate","20"
"Duration","176"
"Segment","Session"
"Beacon Markers","176"
"Segment Times","2:56.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"37.7500","13.1289","1.1216","81.8750","-0.7110","-0.1124","-0.1154","-2.9012","0.4860","0.3405","0.0464","0.0000","3132.1509","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5094","8.2208","0.0000","515.0000","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.7440","0.0000","0.0000","0.0000","0.0000","0.9648","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.6038","0.0000","0.0000","2.0000","0.0000","0.0000","2.4331","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5113","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1329","1.1292","81.8750","-0.5636","-0.1181","-0.1113","-2.9160","0.4575","0.3012","0.0178","0.0000","3164.1165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6311","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4612","8.2765","0.0000","510.6311","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.5024","0.0000","0.0000","0.0000","0.0000","0.9679","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.0485","0.0000","0.0000","2.0000","0.0000","0.0000","2.4334","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4627","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1369","1.1868","81.8750","-0.6680","-0.2050","-0.1664","-2.9676","0.4157","0.2531","0.0593","0.0000","3209.2622","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.2621","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4126","8.3745","0.0000","506.2621","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.2609","0.0000","0.0000","0.0000","0.0000","0.9703","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.7961","0.0000","0.0000","2.0000","0.0000","0.0000","2.4339","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4137","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1409","1.1583","81.8750","-0.7120","-0.2142","-0.1790","-2.9676","0.4496","0.2760","0.0764","0.0000","3188.0701","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.3500","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.3260","0.0000","504.5900","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0193","0.0000","0.0000","0.0000","0.0000","0.9739","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.8900","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1449","1.1351","81.8750","-0.6166","-0.1329","-0.1266","-2.9152","0.5146","0.2858","0.0655","0.0000","3143.5701","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.8500","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.2260","0.0000","503.0900","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9779","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.3900","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1489","1.1742","81.8750","-0.6590","-0.1321","-0.1180","-2.9172","0.5326","0.2979","0.0741","0.0000","3161.0972","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9320","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.2718","0.0000","506.6505","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9783","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5748","13.5748","12.0971","0.0000","0.0000","2.0000","0.0000","0.0000","2.4343","0.0000","0.0000","13.5748","0.0000","13.5748","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1529","1.1887","81.8750","-0.7149","-0.2256","-0.1814","-2.9695","0.5161","0.2901","0.0803","0.0000","3200.4175","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","502.2427","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.3689","0.0000","510.5340","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9773","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5262","13.5262","15.9806","0.0000","0.0000","2.0000","0.0000","0.0000","2.4348","0.0000","0.0000","13.5262","0.0000","13.5262","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1569","1.1371","81.8750","-0.6701","-0.2323","-0.1936","-2.9742","0.4996","0.2759","0.0524","0.0000","3195.1584","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.3922","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4337","8.3667","0.0000","509.7059","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9770","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5225","13.5225","14.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4347","0.0000","0.0000","13.5225","0.0000","13.5225","0.0000","0.0000","1.4324","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1598","1.1668","81.8750","-0.5070","-0.1423","-0.1310","-2.9250","0.4864","0.2422","0.0260","0.0000","3168.9209","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0196","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4832","8.3176","0.0000","508.2353","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9770","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5716","13.5716","5.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4342","0.0000","0.0000","13.5716","0.0000","13.5716","0.0000","0.0000","1.4814","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1591","1.1946","81.8750","-0.6549","-0.1153","-0.1001","-2.9170","0.4617","0.2448","0.0437","0.0000","3153.5293","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.4706","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4676","8.2686","0.0000","503.4706","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9792","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.0980","0.0000","0.0000","2.0000","0.0000","0.0000","2.4337","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4696","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1584","1.1440","81.8750","-0.7137","-0.2102","-0.1646","-2.9674","0.4064","0.2505","0.0400","0.0000","3143.7256","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.4118","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4186","8.2196","0.0000","498.0784","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9826","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.4118","0.0000","0.0000","2.0000","0.0000","0.0000","2.4332","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4206","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1577","1.1204","81.8750","-0.6195","-0.2525","-0.2060","-2.9891","0.3888","0.2140","0.0270","0.0000","3154.3076","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.6699","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.2577","0.0000","498.9417","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9823","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.9524","0.0000","0.0000","2.0000","0.0000","0.0000","2.4324","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1569","1.1586","81.8750","-0.6133","-0.1906","-0.1663","-2.9490","0.3957","0.2261","0.0371","0.0000","3177.3845","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7573","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.3538","0.0000","501.3689","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9794","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4315","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1562","1.1850","81.8750","-0.7299","-0.1172","-0.1107","-2.9066","0.4305","0.2788","0.0360","0.0000","3172.4231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3558","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4260","8.3495","0.0000","504.4904","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9772","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.0194","0.0000","0.0000","2.0000","0.0000","0.0000","2.4317","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4243","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1555","1.1177","81.8750","-0.7056","-0.1542","-0.1249","-2.9336","0.4546","0.2790","0.0215","0.0000","3143.5769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8365","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4740","8.2524","0.0000","507.8558","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9758","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.4175","0.0000","0.0000","2.0000","0.0000","0.0000","2.4332","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4728","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1547","1.1316","81.8750","-0.5260","-0.2374","-0.1866","-2.9789","0.4526","0.2691","0.0432","0.0000","3136.5981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0748","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4785","8.2215","0.0000","505.6075","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9748","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5896","13.5896","10.7736","0.0000","0.0000","2.0000","0.0000","0.0000","2.4336","0.0000","0.0000","13.5896","0.0000","13.5896","0.0000","0.0000","1.4794","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1540","1.1704","81.8750","-0.6638","-0.2433","-0.1997","-2.9848","0.4600","0.2841","0.0559","0.0000","3155.2898","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6729","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4318","8.2682","0.0000","500.4673","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9743","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5425","13.5425","9.8302","0.0000","0.0000","2.0000","0.0000","0.0000","2.4327","0.0000","0.0000","13.5425","0.0000","13.5425","0.0000","0.0000","1.4327","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1533","1.1710","81.8750","-0.7114","-0.1579","-0.1444","-2.9313","0.4738","0.3070","0.0623","0.0000","3167.3787","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.7670","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3845","8.3000","0.0000","499.2621","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9749","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","9.3495","0.0000","0.0000","2.0000","0.0000","0.0000","2.4323","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3854","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1526","1.1314","81.8750","-0.6638","-0.1159","-0.1083","-2.9084","0.4885","0.3004","0.0726","0.0000","3165.4370","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1650","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3359","8.3000","0.0000","501.6893","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9778","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","12.2621","0.0000","0.0000","2.0000","0.0000","0.0000","2.4333","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3369","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1518","1.1610","81.8750","-0.5076","-0.1894","-0.1512","-2.9527","0.4926","0.2754","0.0964","0.0000","3160.0754","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5660","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.2877","0.0000","503.6509","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9802","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","14.8585","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1511","1.2071","81.8750","-0.6656","-0.2386","-0.1947","-2.9799","0.4691","0.2472","0.0952","0.0000","3144.9812","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.6227","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.2406","0.0000","505.0660","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9812","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","12.5000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1504","1.1420","81.8750","-0.6891","-0.1787","-0.1596","-2.9426","0.4417","0.2445","0.0645","0.0000","3136.8208","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.8381","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.2132","0.0000","505.5143","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9816","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","10.1415","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1497","1.1460","81.8750","-0.5284","-0.1198","-0.1114","-2.9082","0.4356","0.2673","0.0424","0.0000","3171.2546","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3619","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.3075","0.0000","504.0857","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9788","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","13.5140","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1489","1.1823","81.8750","-0.7007","-0.1853","-0.1452","-2.9477","0.4313","0.2775","0.0647","0.0000","3204.5833","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3333","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2991","8.3991","0.0000","503.6667","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9761","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","17.2523","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1482","1.1589","81.8750","-0.7399","-0.2419","-0.1917","-2.9799","0.4680","0.2726","0.0841","0.0000","3183.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7222","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2528","8.3528","0.0000","506.4445","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9788","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","16.5047","0.0000","0.0000","2.0000","0.0000","0.0000","2.4345","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.2537","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1475","1.1178","81.8750","-0.5632","-0.1737","-0.1523","-2.9401","0.5247","0.2813","0.0801","0.0000","3162.9167","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.9245","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2065","8.3065","0.0000","508.9245","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9816","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","14.6355","0.0000","0.0000","2.0000","0.0000","0.0000","2.4349","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.2074","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1468","1.2024","81.8750","-0.6647","-0.1334","-0.1175","-2.9215","0.5104","0.2856","0.0726","0.0000","3173.1047","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.9811","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","12.9785","0.0000","0.0000","1.2819","8.3811","0.0000","507.9811","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9812","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5302","13.5302","13.0660","0.0000","0.0000","2.0000","0.0000","0.0000","2.4346","0.0000","0.0000","13.5302","0.0000","13.5302","0.0000","0.0000","1.2792","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1460","1.1630","81.8721","-0.6769","-0.2023","-0.1625","-2.9656","0.4947","0.2912","0.0639","0.0000","3188.3428","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0378","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","12.9318","0.0000","0.0000","1.3771","8.4755","0.0000","507.0378","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9802","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5774","13.5774","11.6509","0.0000","0.0000","2.0000","0.0000","0.0000","2.4341","0.0000","0.0000","13.5774","0.0000","13.5774","0.0000","0.0000","1.3736","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1453","1.1537","81.8689","-0.4847","-0.2064","-0.1729","-2.9646","0.4756","0.3005","0.0477","0.0000","3187.7383","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7570","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.4302","0.0000","502.9626","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9790","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.2710","0.0000","0.0000","2.0000","0.0000","0.0000","2.4343","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.7500","13.1446","1.2011","81.8658","-0.6902","-0.1292","-0.1200","-2.9152","0.4691","0.2717","0.0487","0.0000","3182.1309","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4206","0.0000","79.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4000","8.3358","0.0000","498.7570","0.0000","0.0000","27.3500","0.0000","0.0000","0.0000","0.2123","0.0000","0.0000","0.0000","0.0000","0.9775","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.4766","0.0000","0.0000","2.0000","0.0000","0.0000","2.4348","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
