Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],ACC Long [g],ACC Lat [g],ACC Vert [g],Pitch Rate [deg/sec],Roll Rate [deg/sec],Yaw Rate [deg/sec],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
17:55:35.225,0,-2.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:35.325,0,1.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:35.425,0,-6.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:35.525,0,1.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:35.625,0,3.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:35.725,0,-3.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:35.825,0,-0.7,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:35.925,0,-0.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.025,0,-3.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.125,0,1.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.225,0,-2.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.325,0,-2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.425,0,2.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.525,0,-3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.625,0,2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.725,0,2.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.825,0,-3.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:36.925,0,-2.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.025,0,-2.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.125,0,-4.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.225,0,-4.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.325,0,2.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.425,0,-4.1,1,0,0,0,25,23,2,0,0,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.525,0,-3.6,1,0,0,0,25,23,2,0,0,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.625,0,-0.9,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.725,0,0.9,1,0,0,0,25,23,2,0,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.825,0,-4.4,1,0,0,0,25,23,2,0,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:37.925,0,-0.3,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.025,0,-2,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.125,0,-1.9,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.225,0,-5.6,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.325,0,-0.6,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.425,0,-3.6,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.525,0,0.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.625,0,-1.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.725,0,-4.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.825,0,-2.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:38.925,0,-2.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.025,0,-5.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.125,0,7.1,1,0,0,0,25,23,2,0,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.225,0,-3.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.325,0,-2.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.425,0,-1.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.525,0,-3.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.625,0,-2.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.725,0,0.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.825,0,-2.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:39.925,0,1.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.025,0,-1.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.125,0,-5.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.225,0,-0.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.325,0,3.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.425,0,-4.2,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.525,0,-1.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.625,0,1.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.725,0,-4.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.825,0,-3.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:40.925,0,-0.8,1,0,0,0,25,23,2,0,0,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.025,0,6.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.125,0,-3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.225,0,1.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.325,0,1.5,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.425,0,1.3,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.525,0,4,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.625,0,1,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.725,0,1.9,1,0,0,0,25,23,2,0,0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.825,0,-1.6,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:41.925,0,-2.2,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.025,0,1.6,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.125,0,-3.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.225,0,2.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.325,0,1.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.425,0,1.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.525,0,-2,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.625,0,0.8,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.725,0,-1.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.825,0,-5.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:42.925,0,0.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.025,0,-1.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.125,0,-5.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.225,0,2.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.325,0,-1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.425,0,2.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.525,0,0.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.625,0,-1.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.725,0,-5.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.825,0,-1.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:43.925,0,-2.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.025,0,-4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.125,0,1.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.225,0,1.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.325,0,2.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.425,0,3.1,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.525,0,0.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.625,0,0.9,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.725,0,-2.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.825,0,-2.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.817,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17:55:44.925,0,-2.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.81,34,0,32,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
