recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,90.0,100.0,0.907051282051282,0.6591880341880342,0.9342948717948718,0.6474358974358975,0.5438034188034188,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,92.0,102.0,0.9428418803418803,0.6303418803418803,0.8707264957264957,0.6121794871794872,0.5384615384615384,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,94.0,104.0,0.9081196581196581,0.6239316239316239,0.9845085470085471,0.6164529914529915,0.5395299145299145,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,96.0,106.0,0.8814102564102564,0.6196581196581197,0.9540598290598291,0.6143162393162394,0.5427350427350427,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,98.0,108.0,0.999465811965812,0.6420940170940171,0.9465811965811965,0.6303418803418803,0.5608974358974359,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,100.0,110.0,0.9268162393162394,0.6602564102564102,0.9188034188034188,0.6463675213675214,0.6196581196581197,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,102.0,112.0,0.7783119658119658,0.6816239316239316,0.9043803418803419,0.6698717948717948,0.6517094017094017,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,104.0,114.0,0.44871794871794873,0.6987179487179487,0.7393162393162394,0.6976495726495726,0.7457264957264957,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,106.0,116.0,0.4081196581196581,0.6709401709401709,0.25427350427350426,0.6688034188034188,0.6933760683760684,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,108.0,118.0,0.21047008547008547,0.6004273504273504,0.25,0.6431623931623932,0.7350427350427351,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,110.0,120.0,0.29273504273504275,0.5801282051282052,0.050213675213675216,0.5822649572649573,0.7414529914529915,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,112.0,122.0,0.27884615384615385,0.5779914529914529,0.053418803418803416,0.5801282051282052,0.7542735042735043,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,114.0,124.0,0.3157051282051282,0.5790598290598291,0.018162393162393164,0.5715811965811965,0.6805555555555556,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,116.0,126.0,0.2622863247863248,0.6463675213675214,0.18856837606837606,0.6175213675213675,0.5822649572649573,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,118.0,128.0,0.5641025641025641,0.6645299145299145,0.03632478632478633,0.6623931623931624,0.6271367521367521,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,120.0,130.0,0.4182692307692308,0.7104700854700855,0.7756410256410257,0.6955128205128205,0.6314102564102564,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,122.0,132.0,0.41346153846153844,0.7222222222222222,0.6987179487179487,0.7051282051282052,0.6335470085470085,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,124.0,134.0,0.4658119658119658,0.7393162393162394,0.7948717948717948,0.719017094017094,0.6506410256410257,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,126.0,136.0,0.48878205128205127,0.7660256410256411,0.8327991452991453,0.7638888888888888,0.6858974358974359,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,128.0,138.0,0.3717948717948718,0.5373931623931624,0.15918803418803418,0.5341880341880342,0.5352564102564102,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,130.0,140.0,0.36752136752136755,0.5395299145299145,0.11004273504273504,0.5395299145299145,0.5641025641025641,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,132.0,142.0,0.5560897435897436,0.5405982905982906,0.09401709401709402,0.5416666666666666,0.5651709401709402,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,134.0,144.0,0.06517094017094018,0.469017094017094,0.842948717948718,0.46260683760683763,0.45085470085470086,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,136.0,146.0,0.07478632478632478,0.3504273504273504,0.8525641025641025,0.37072649572649574,0.25,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,138.0,148.0,0.09081196581196581,0.33653846153846156,0.4091880341880342,0.3557692307692308,0.2831196581196581,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,140.0,150.0,0.7398504273504274,0.2670940170940171,0.060897435897435896,0.3269230769230769,0.09935897435897435,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,142.0,152.0,0.7868589743589743,0.25213675213675213,0.09081196581196581,0.29914529914529914,0.21367521367521367,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,144.0,154.0,0.5683760683760684,0.11752136752136752,0.18536324786324787,0.19764957264957264,0.29273504273504275,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,146.0,156.0,0.3995726495726496,0.03205128205128205,0.45085470085470086,0.15598290598290598,0.33226495726495725,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,148.0,158.0,0.24412393162393162,0.042735042735042736,0.3002136752136752,0.10363247863247864,0.023504273504273504,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,150.0,160.0,0.7911324786324786,0.022435897435897436,0.4204059829059829,0.0811965811965812,0.38354700854700857,test
