elapsed_s,shaft_revolutions,electrical_energy_wh,charge_throughput_ah
125.0,2167.862333333328,227.57721944444427,0.7382208333333329
125.1,2167.862333333328,227.57721944444427,0.7382208333333329
125.2,2167.862333333328,227.57721944444427,0.7382208333333329
125.3,2167.862333333328,227.57721944444427,0.7382208333333329
125.4,2167.862333333328,227.57721944444427,0.7382208333333329
125.5,2167.862333333328,227.57721944444427,0.7382208333333329
125.6,2167.862333333328,227.57721944444427,0.7382208333333329
125.7,2167.862333333328,227.57721944444427,0.7382208333333329
125.8,2167.862333333328,227.57721944444427,0.7382208333333329
125.9,2167.8649166666614,227.5785819444443,0.7382249999999996
126.0,2167.874333333328,227.5840319444443,0.7382416666666661
126.1,2167.8874166666615,227.59309999999985,0.738269444444444
126.2,2167.8973333333283,227.60124999999985,0.7382944444444439
126.3,2167.9059166666616,227.6085069444443,0.7383166666666662
126.4,2167.9129166666617,227.6157541666665,0.7383388888888884
126.5,2167.919999999995,227.62572638888872,0.738369444444444
126.6,2167.936666666662,227.64431111111097,0.7384263888888883
126.7,2167.958666666662,227.66925416666652,0.7385027777777773
126.8,2167.987666666662,227.69777222222208,0.7385902777777773
126.9,2168.036749999995,227.72670277777766,0.7386791666666662
127.0,2168.1042499999953,227.75568055555541,0.7387680555555551
127.1,2168.177249999995,227.77107499999988,0.7388152777777774
127.2,2168.2420833333285,227.77107499999988,0.7388152777777774
127.3,2168.3149166666617,227.77288611111098,0.738820833333333
127.4,2168.396416666662,227.78332638888875,0.7388527777777775
127.5,2168.4691666666617,227.801011111111,0.7389069444444442
127.6,2168.5406666666618,227.81957499999987,0.7389638888888886
127.7,2168.6158333333283,227.83771249999987,0.7390194444444441
127.8,2168.694749999995,227.8522458333332,0.7390638888888885
127.9,2168.776999999995,227.86584722222207,0.7391055555555552
128.0,2168.863249999995,227.88441111111095,0.7391624999999996
128.1,2168.959083333328,227.91248333333314,0.7392486111111107
128.2,2169.0686666666616,227.94774444444425,0.739356944444444
128.3,2169.1931666666615,227.9825013888887,0.7394638888888886
128.4,2169.339583333328,228.01957777777758,0.7395777777777774
128.5,2169.511166666661,228.0657611111109,0.739719444444444
128.6,2169.710083333328,228.1214527777776,0.7398902777777773
128.7,2169.941666666661,228.18519027777756,0.7400861111111106
128.8,2170.2092499999944,228.2566249999998,0.740305555555555
128.9,2170.513416666661,228.3299749999998,0.740530555555555
129.0,2170.8564999999944,228.40501527777758,0.7407611111111105
129.1,2171.239916666661,228.484459722222,0.741005555555555
129.2,2171.664666666661,228.569772222222,0.7412680555555551
129.3,2172.129083333328,228.65701944444424,0.7415361111111106
129.4,2172.6337499999945,228.74727777777758,0.7418138888888884
129.5,2173.1829999999945,228.85643888888868,0.7421513888888884
129.6,2173.7848333333277,228.99929166666647,0.742594444444444
129.7,2174.448749999994,229.15939722222203,0.7430916666666662
129.8,2175.180749999994,229.31841111111095,0.7435847222222219
129.9,2175.9841666666607,229.5083902777776,0.7441749999999997
130.0,2176.8595833333275,229.73264444444425,0.7448736111111107
130.1,2177.830666666661,229.97881388888868,0.7456430555555552
130.2,2178.8894999999943,230.24684722222202,0.746481944444444
130.3,2180.025083333328,230.53440277777761,0.7473805555555554
130.4,2181.251833333328,230.82994861111092,0.7483055555555553
130.5,2182.5902499999943,231.1391277777776,0.7492763888888886
130.6,2184.0255833333276,231.4619861111109,0.7502916666666664
130.7,2185.5300833333276,231.78961111111087,0.7513236111111107
130.8,2187.1214999999947,232.15336527777762,0.7524749999999998
130.9,2188.810833333328,232.53589722222202,0.7536874999999997
131.0,2190.6051666666613,232.93607499999976,0.7549624999999996
131.1,2192.510416666661,233.35881388888862,0.7563152777777774
131.2,2194.502499999994,233.77659444444416,0.7576458333333329
131.3,2196.5507499999944,234.10359444444424,0.7586791666666663
131.4,2198.650166666661,234.3482583333331,0.7594486111111108
131.5,2200.806249999994,234.63788055555528,0.7603638888888885
131.6,2202.9926666666606,234.83700694444417,0.7609916666666662
131.7,2205.1374166666606,234.87154999999973,0.7610986111111105
