recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,52.0,62.0,0.519,0.192,0.547,0.016,0.036,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,54.0,64.0,0.567,0.06,0.585,0.066,0.04,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,56.0,66.0,0.406,0.542,0.562,0.454,0.316,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,58.0,68.0,0.326,0.578,0.354,0.544,0.146,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,60.0,70.0,0.499,0.538,0.196,0.536,0.152,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,62.0,72.0,0.615,0.548,0.524,0.518,0.14,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,64.0,74.0,0.191,0.602,0.657,0.546,0.134,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,66.0,76.0,0.226,0.574,0.757,0.538,0.142,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,68.0,78.0,0.271,0.584,0.695,0.554,0.89,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,70.0,80.0,0.128,0.586,0.666,0.57,0.884,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,72.0,82.0,0.107,0.594,0.719,0.582,0.962,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,74.0,84.0,0.06,0.592,0.508,0.592,0.978,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,76.0,86.0,0.018,0.65,0.542,0.646,0.944,validation
6faa006353747cbeb4e6d2e90954728110cb94fabfcd41e319270d4cde22f117,78.0,88.0,0.051,0.662,0.376,0.664,0.918,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,0.0,10.0,0.848,0.88,0.804,0.804,0.5,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,2.0,12.0,0.813,0.836,0.867,0.786,0.498,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,4.0,14.0,0.884,0.9,0.919,0.818,0.59,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,6.0,16.0,0.816,0.922,0.847,0.886,0.57,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,8.0,18.0,0.979,0.894,0.874,0.876,0.648,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,10.0,20.0,0.804,0.928,0.834,0.896,0.638,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,12.0,22.0,0.929,0.896,0.947,0.892,0.61,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,14.0,24.0,0.852,0.916,0.853,0.858,0.606,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,16.0,26.0,0.937,0.884,0.971,0.882,0.614,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,18.0,28.0,0.908,0.874,0.909,0.866,0.612,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,20.0,30.0,0.84,0.824,0.84,0.864,0.624,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,22.0,32.0,0.914,0.862,0.927,0.87,0.574,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,24.0,34.0,0.89,0.84,0.871,0.832,0.568,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,26.0,36.0,0.947,0.812,0.9,0.846,0.566,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,28.0,38.0,0.917,0.804,0.975,0.82,0.52,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,30.0,40.0,0.85,0.778,0.843,0.782,0.51,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,32.0,42.0,0.872,0.792,0.896,0.792,0.506,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,34.0,44.0,0.886,0.788,0.876,0.816,0.514,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,36.0,46.0,0.866,0.798,0.947,0.834,0.53,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,38.0,48.0,0.937,0.822,0.858,0.798,0.634,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,40.0,50.0,0.929,0.848,0.938,0.79,0.608,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,42.0,52.0,0.897,0.818,0.916,0.794,0.58,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,44.0,54.0,0.77,0.796,0.778,0.776,0.554,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,46.0,56.0,0.829,0.782,0.802,0.78,0.542,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,48.0,58.0,0.869,0.794,0.814,0.784,0.556,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,50.0,60.0,0.892,0.78,0.975,0.826,0.596,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,52.0,62.0,0.791,0.774,0.883,0.856,0.644,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,54.0,64.0,0.779,0.81,0.787,0.884,0.646,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,56.0,66.0,0.71,0.82,0.75,0.908,0.654,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,58.0,68.0,0.802,0.844,0.812,0.9,0.65,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,60.0,70.0,0.856,0.856,0.887,0.822,0.64,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,62.0,72.0,0.979,0.872,0.919,0.8,0.652,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,64.0,74.0,0.897,0.808,0.85,0.788,0.636,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,66.0,76.0,0.905,0.802,0.891,0.796,0.602,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,68.0,78.0,0.933,0.79,0.965,0.808,0.592,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,70.0,80.0,0.971,0.83,0.935,0.838,0.598,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,72.0,82.0,0.91,0.786,0.871,0.862,0.56,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,74.0,84.0,0.954,0.866,0.906,0.84,0.564,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,76.0,86.0,0.912,0.914,0.909,0.878,0.588,validation
953f71ef131b4c5ce7211560abcbafbfe0079e72cf2190c2908d3ff00cf5db12,78.0,88.0,0.941,0.892,0.912,0.894,0.6,validation
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,0.0,10.0,0.556,0.926,0.728,0.774,0.518,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,2.0,12.0,0.59,0.932,0.73,0.778,0.536,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,4.0,14.0,0.807,0.93,0.791,0.772,0.534,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,6.0,16.0,0.764,0.924,0.774,0.762,0.538,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,8.0,18.0,0.432,0.91,0.662,0.77,0.528,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,10.0,20.0,0.356,0.898,0.622,0.768,0.548,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,12.0,22.0,0.368,0.902,0.626,0.758,0.55,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,14.0,24.0,0.468,0.904,0.686,0.764,0.522,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,16.0,26.0,0.542,0.906,0.726,0.756,0.508,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,18.0,28.0,0.428,0.912,0.668,0.76,0.504,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,20.0,30.0,0.632,0.92,0.736,0.752,0.502,test
c5c639ca1fa3038e565a432a960cb53f6ce533ad9612d27f229f6527fcf0edac,22.0,32.0,0.807,0.908,0.791,0.766,0.516,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,0.0,10.0,0.417,0.016,0.416,0.058,0.256,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,2.0,12.0,0.573,0.006,0.218,0.044,0.266,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,4.0,14.0,0.564,0.002,0.076,0.062,0.246,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,6.0,16.0,0.669,0.022,0.339,0.106,0.27,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,8.0,18.0,0.606,0.076,0.287,0.144,0.306,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,10.0,20.0,0.496,0.1,0.228,0.18,0.132,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,12.0,22.0,0.452,0.16,0.35,0.182,0.11,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,14.0,24.0,0.703,0.264,0.411,0.218,0.148,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,16.0,26.0,0.376,0.324,0.362,0.244,0.332,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,18.0,28.0,0.649,0.202,0.359,0.168,0.244,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,20.0,30.0,0.707,0.186,0.161,0.172,0.698,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,22.0,32.0,0.522,0.274,0.026,0.194,0.722,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,24.0,34.0,0.757,0.164,0.252,0.198,0.194,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,26.0,36.0,0.626,0.268,0.439,0.196,0.192,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,28.0,38.0,0.305,0.36,0.703,0.472,0.224,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,30.0,40.0,0.164,0.462,0.649,0.562,0.222,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,32.0,42.0,0.047,0.526,0.643,0.572,0.214,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,34.0,44.0,0.067,0.63,0.602,0.666,0.812,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,36.0,46.0,0.175,0.68,0.22,0.754,0.726,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,38.0,48.0,0.57,0.722,0.664,0.994,0.7,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,40.0,50.0,0.82,0.946,0.771,0.982,0.656,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,42.0,52.0,0.965,0.95,0.862,0.968,0.422,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,44.0,54.0,0.944,0.962,0.932,0.966,0.408,test
e57d3de89d6f2a3165aa05beee7b611f60923e090254337c1b48f744c78db52d,46.0,56.0,0.858,0.964,0.898,0.964,0.402,test
f26c5b91a912f9e98e0205e2518d5b3de0314b04b69c3bc6d0148fa8ea3e842b,0.0,10.0,0.533,0.376,0.043,0.496,0.692,test
f26c5b91a912f9e98e0205e2518d5b3de0314b04b69c3bc6d0148fa8ea3e842b,2.0,12.0,0.593,0.372,0.136,0.488,0.674,test
f26c5b91a912f9e98e0205e2518d5b3de0314b04b69c3bc6d0148fa8ea3e842b,4.0,14.0,0.505,0.454,0.154,0.506,0.872,test
f26c5b91a912f9e98e0205e2518d5b3de0314b04b69c3bc6d0148fa8ea3e842b,6.0,16.0,0.545,0.444,0.366,0.508,0.272,test
f26c5b91a912f9e98e0205e2518d5b3de0314b04b69c3bc6d0148fa8ea3e842b,8.0,18.0,0.464,0.354,0.463,0.428,0.742,test
f26c5b91a912f9e98e0205e2518d5b3de0314b04b69c3bc6d0148fa8ea3e842b,10.0,20.0,0.494,0.45,0.327,0.448,0.448,test
f26c5b91a912f9e98e0205e2518d5b3de0314b04b69c3bc6d0148fa8ea3e842b,12.0,22.0,0.689,0.402,0.403,0.436,0.862,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,0.0,10.0,0.974,0.978,0.978,0.92,0.392,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,2.0,12.0,0.999,0.994,0.999,0.916,0.396,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,4.0,14.0,0.991,0.99,0.995,0.918,0.38,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,6.0,16.0,0.064,0.536,0.052,0.558,0.73,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,8.0,18.0,0.323,0.534,0.617,0.418,0.88,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,10.0,20.0,0.195,0.464,0.495,0.386,0.894,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,12.0,22.0,0.361,0.514,0.373,0.366,0.824,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,14.0,24.0,0.402,0.242,0.248,0.272,0.84,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,16.0,26.0,0.548,0.278,0.126,0.32,0.158,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,18.0,28.0,0.673,0.432,0.1,0.456,0.16,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,20.0,30.0,0.56,0.418,0.277,0.42,0.12,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,22.0,32.0,0.745,0.344,0.295,0.402,0.178,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,24.0,34.0,0.753,0.438,0.633,0.434,0.168,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,26.0,36.0,0.404,0.374,0.303,0.424,0.778,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,28.0,38.0,0.439,0.292,0.164,0.396,0.752,test
f8a2dfe19bc591bed40778fcb493d9a34a3261518b2f4b416ba15a9402ec6dd7,30.0,40.0,0.703,0.224,0.398,0.316,0.672,test
