recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split,Embeddings_support,Autoencoder_support,Contrastive_support,Sequence_support,Unsupervised_support,consensus_support,support_iqr,method_count
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,26.0,36.0,0.999960073241282,0.3515188503332681,0.996109166840907,0.6973629428732282,-4.05131877194503,train,0.4174174174174174,0.21021021021021022,0.6696696696696697,0.09009009009009009,0.3783783783783784,0.3783783783783784,0.20720720720720717,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,28.0,38.0,0.999988356957258,0.4045958219739784,0.9959836361174184,0.618307713970518,-3.969588011822319,train,0.5645645645645646,0.16516516516516516,0.6636636636636637,0.12012012012012012,0.3933933933933934,0.3933933933933934,0.39939939939939945,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,30.0,40.0,0.999950841544166,0.0960266503049561,0.9945695082777144,0.1362304644270984,-2.371817049657414,train,0.38738738738738737,0.5855855855855856,0.6036036036036037,0.48348348348348347,0.9159159159159159,0.5855855855855856,0.12012012012012019,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,32.0,42.0,0.9999451704182928,0.098082858318213,0.994886652614716,0.1182639490990366,-2.235387717799437,train,0.36936936936936937,0.5795795795795796,0.6216216216216216,0.5345345345345346,0.9519519519519519,0.5795795795795796,0.08708708708708701,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,34.0,44.0,0.9999698300752244,0.1556760634595401,0.9889123982496354,0.1221824988449974,-2.245117052447775,train,0.45345345345345345,0.4984984984984985,0.44744744744744747,0.5255255255255256,0.948948948948949,0.4984984984984985,0.07207207207207211,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,36.0,46.0,0.9999641861290102,0.1898046473778696,0.991897086693947,0.1312311514711054,-2.288667075146562,train,0.43843843843843844,0.4294294294294294,0.5015015015015015,0.4954954954954955,0.9429429429429429,0.4954954954954955,0.06306306306306309,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,38.0,48.0,0.999992369362936,0.1454271747175458,0.992157276344307,0.1137497123402698,-2.2833916096793034,train,0.6306306306306306,0.5165165165165165,0.5105105105105106,0.5465465465465466,0.9459459459459459,0.5465465465465466,0.1141141141141141,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,40.0,50.0,0.9999552182596906,0.1479921956806143,0.9884768868290796,0.117818663624629,-2.46205807198476,train,0.4024024024024024,0.5105105105105106,0.43843843843843844,0.5375375375375375,0.9039039039039038,0.5105105105105106,0.09909909909909909,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,42.0,52.0,0.9999494506322726,0.1388088529382353,0.9982242140232148,0.1219938160637714,-2.4673502768672813,train,0.3843843843843844,0.5315315315315315,0.7297297297297297,0.5285285285285285,0.9009009009009009,0.5315315315315315,0.20120120120120122,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,44.0,54.0,0.9999723228392452,0.1203982729110076,0.9865109864589492,0.1092965123282401,-2.358765149318953,train,0.46546546546546547,0.5495495495495496,0.40540540540540543,0.5495495495495496,0.9219219219219219,0.5495495495495496,0.08408408408408413,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,46.0,56.0,0.9999759163064416,0.1183154242685323,0.9944274279630992,0.1083273964344595,-1.6863905292274202,train,0.4774774774774775,0.5525525525525525,0.5915915915915916,0.5555555555555556,0.993993993993994,0.5555555555555556,0.03903903903903905,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,0.0,10.0,0.9999999866349358,0.0008615042720585,0.9999991011485372,0.0095515179518852,-3.844396361817065,train,0.9429429429429429,0.975975975975976,0.9219219219219219,0.9369369369369369,0.43843843843843844,0.9369369369369369,0.02102102102102099,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,2.0,12.0,0.9999999862491712,0.0008561455314303,0.999999069137496,0.0095529793493586,-3.844554769403223,train,0.93993993993994,0.996996996996997,0.918918918918919,0.933933933933934,0.4294294294294294,0.933933933933934,0.02102102102102099,5
